family,algorithm_display,algorithm_superfamily,algorithm_category,evaluation_mode,dataset_count,mean_roc_auc,mean_f1,mean_evaluation_f1,mean_range_f1,mean_affiliation_precision,mean_affiliation_recall,mean_runtime_seconds
InternalBleeding,SAND | Init 3000,Distance-based,Clustering,range,28,0.9400480372217094,0.45418255140682195,0.47110249712351787,0.47110249712351787,0.8962587054986343,0.8747392521030604,18.80544941428317
CIMIS44AirTemperature,Local Outlier Factor | Leaf size 60,Distance-based,Proximity,range,13,0.968596550932451,0.18924667875905404,0.07482978969248885,0.07482978969248885,0.6384099368130293,0.9993618209747243,0.11980428461146612
CIMIS44AirTemperature,Local Outlier Factor | Search brute,Distance-based,Proximity,range,13,0.968596550932451,0.18924667875905404,0.07482978969248885,0.07482978969248885,0.6384099368130293,0.9993618209747243,0.12096673076918635
CIMIS44AirTemperature,DAMP | x_lag x8,Distance-based,Discord,range,13,0.8935848094403874,0.10331702042195023,0.07323339620007732,0.07323339620007732,0.5429856103918923,0.9915607779317457,5.589603900004966
CIMIS44AirTemperature,OCSVM | Baseline,Density-based,Distribution,range,13,0.7112099858962571,0.15242559456372037,0.06958990362233712,0.06958990362233712,0.6195360042192003,0.9925255389771519,0.04292229999555275
CIMIS44AirTemperature,DAMP | Baseline,Distance-based,Discord,range,13,0.8993003510214543,0.0988615145266983,0.06915054638283644,0.06915054638283644,0.5689767553247426,0.9881471485503744,5.578639761544764
CIMIS44AirTemperature,DAMP | Start x2,Distance-based,Discord,range,13,0.8997189886712617,0.09834476033536178,0.06865859713034853,0.06865859713034853,0.5675660373993472,0.9881471485503744,5.637131592308064
CIMIS44AirTemperature,Local Outlier Factor | Neighbors 10,Distance-based,Proximity,range,13,0.8836842355365933,0.17972423905991455,0.06596145113365212,0.06596145113365212,0.6362479902063396,0.9990877056890882,0.10259513077415669
CIMIS44AirTemperature,OCSVM | Nu 0.10,Density-based,Distribution,range,13,0.7119927742056847,0.14605010356224749,0.06387959756908389,0.06387959756908389,0.6066059863090226,0.9944331398248448,0.07359450770756946
CIMIS44AirTemperature,OCSVM | Train frac 0.20,Density-based,Distribution,range,13,0.7310960436778274,0.14557544878713624,0.06309131084562238,0.06309131084562238,0.6159028026105298,0.9950664197553599,0.07337226153602107
CIMIS44AirTemperature,OCSVM | Kernel linear,Density-based,Distribution,range,13,0.2807817281447636,0.011230857495917736,0.032987691894504984,0.032987691894504984,0.5936222128715479,0.8738801521059585,0.012855123083751935
CIMIS44AirTemperature,HBOS | Baseline,Density-based,Distribution,range,13,0.6581602857196261,0.015915119363395226,0.028723194963604173,0.028723194963604173,0.4739657261395268,0.558974819343483,0.0835371692172395
CIMIS44AirTemperature,HBOS | Tol 0.2,Density-based,Distribution,range,13,0.6581602857196261,0.015915119363395226,0.028723194963604173,0.028723194963604173,0.4739657261395268,0.558974819343483,0.08094157691812143
CIMIS44AirTemperature,HBOS | Bins 20,Density-based,Distribution,range,13,0.6672567615835651,0.002296211251435132,0.020182787509520184,0.020182787509520184,0.46369637626114785,0.5739210865938976,0.08816426924358194
CIMIS44AirTemperature,HBOS | Alpha 0.05,Density-based,Distribution,range,13,0.6513829080038358,0.007326007326007326,0.01754385964912281,0.01754385964912281,0.5039520644037488,0.7789292121089356,0.0879681461598151
CIMIS44AirTemperature,Isolation Forest | Trees 400,Density-based,Tree,range,13,0.661065467895877,0.010430247718383311,0.0149812734082397,0.0149812734082397,0.6672527699211026,0.8748597792376595,0.8770680538504027
CIMIS44AirTemperature,Isolation Forest | Bootstrap on,Density-based,Tree,range,13,0.6746410781848619,0.00866738894907909,0.014285714285714287,0.014285714285714287,0.7023544333315186,0.9015159187970248,0.42966445386320207
CIMIS44AirTemperature,Isolation Forest | Max feat 0.6,Density-based,Tree,range,13,0.6834073268295666,0.009419152276295133,0.01378955492667867,0.01378955492667867,0.6940942051945621,0.8887150675745146,0.5333528230727936
CIMIS44AirTemperature,Isolation Forest | Baseline,Density-based,Tree,range,13,0.6657374886730115,0.012362637362637364,0.013198069536097704,0.013198069536097704,0.6687875104768752,0.9009632840278001,0.4580040615446006
CIMIS44AirTemperature,Isolation Forest | Max samples auto,Density-based,Tree,range,13,0.6657374886730115,0.012362637362637364,0.013198069536097704,0.013198069536097704,0.6687875104768752,0.9009632840278001,0.4551905384466339
CIMIS44AirTemperature,Isolation Forest | Seed 7,Density-based,Tree,range,13,0.6756229854868159,0.010650887573964497,0.00860323886639676,0.00860323886639676,0.6958344082176247,0.9018087327419124,0.44518418460994813
CIMIS44AirTemperature,PCA | Baseline,Density-based,Encoding,range,13,0.5662371243618232,0.0,0.0,0.0,0.47673249239629023,0.8086792240018046,0.013017261535144197
CIMIS44AirTemperature,PCA | Components 0.95,Density-based,Encoding,range,13,0.5674054785307817,0.0,0.0,0.0,0.45622139633900116,0.7628675088352508,0.011186569230630994
CIMIS44AirTemperature,PCA | Score comps 2,Density-based,Encoding,range,13,0.5662678878766152,0.0,0.0,0.0,0.47914374561032946,0.8087168208135951,0.00824170768296776
CIMIS44AirTemperature,PCA | Standardize off,Density-based,Encoding,range,13,0.565565227452865,0.0,0.0,0.0,0.4784520618030036,0.8086792240018046,0.006986407692938183
CIMIS44AirTemperature,PCA | Weighted off,Density-based,Encoding,range,13,0.5637936633675651,0.0,0.0,0.0,0.47391389460176714,0.8086416271900142,0.010222815384622663
CIMIS44AirTemperature,PCA | Whiten on,Density-based,Encoding,range,13,0.5662371243618232,0.0,0.0,0.0,0.47673249239629023,0.8086792240018046,0.009910384622903971
