dataset_name,dataset_sequence,family,variant,algorithm,algorithm_base_display,algorithm_superfamily,algorithm_category,algorithm_display,algorithm_variant,algorithm_run_id,variant_index,variant_origin,variant_source,variant_focus,variant_family,ablation_parameter,ablation_label,ablation_role,window_size,window_stride,series_length,anomaly_count,train_end,anomaly_start,anomaly_end,normalization_method,threshold_method,threshold_value,evaluation_mode,prepared_dataset_dir,runtime_seconds,score_mean,score_std,params_json,error,param__n_estimators,param__max_samples,param__max_features,param__bootstrap,param__random_state,roc_auc,average_precision,precision,recall,f1,precision_at_k,score_threshold,tp,tn,fp,fn,range_precision,range_recall,range_f1,existence_reward,overlap_reward,affiliation_precision,affiliation_recall,tsb_uad_window,evaluation_precision,evaluation_recall,evaluation_f1,param__n_neighbors,param__algorithm,param__leaf_size,param__metric,param__p,param__alpha,param__init_length,param__batch_size,param__k,param__subsequence_multiplier,param__overlap,param__start_index_multiplier,param__x_lag_multiplier,param__n_bins,param__tol,param__kernel,param__nu,param__gamma,param__train_fraction,param__n_components,param__n_selected_components,param__whiten,param__weighted,param__standardization
026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854,26,InternalBleeding,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,173,1,7601,171,1700,5684,5854,zscore,sigma,3.0,range,datasets\normalized\zscore,0.15380629996070638,0.07307618082586471,0.14139261153626165,"{""subsequence_multiplier"": 2}",,,,,,,0.9900789434330555,0.5838369982280616,0.5720930232558139,0.7192982456140351,0.6373056994818653,0.5906432748538012,0.49725401543464964,123,7338,92,48,0.5720930232558139,0.775438596491228,0.6584231561099673,1.0,0.7192982456140351,0.9851941146054835,0.9982273800538709,173,0.5720930232558139,0.775438596491228,0.6584231561099673,,,,,,,,,,2.0,,,,,,,,,,,,,,
026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854,26,InternalBleeding,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,173,1,7601,171,1700,5684,5854,zscore,sigma,3.0,range,datasets\normalized\zscore,0.09634290001122281,0.10211319039213573,0.10424913813926917,"{""subsequence_multiplier"": 1}",,,,,,,0.9924826647147253,0.5458573270707756,0.65625,0.9824561403508771,0.7868852459016393,0.6491228070175439,0.41486060480994325,168,7342,88,3,0.3574468085106383,0.9859649122807017,0.5246790775215338,1.0,0.9824561403508771,0.9896035472306276,0.9999930757033355,173,0.3574468085106383,0.9859649122807017,0.5246790775215338,,,,,,,,,,1.0,,,,,,,,,,,,,,
026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854,26,InternalBleeding,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,173,1,7601,171,1700,5684,5854,zscore,sigma,3.0,range,datasets\normalized\zscore,0.10953279997920617,0.1049341185066234,0.2188208924771545,"{""subsequence_multiplier"": 4}",,,,,,,0.9916247550234941,0.6025376729283332,0.456,1.0,0.6263736263736264,0.5555555555555556,0.7613967959380868,171,7226,204,0,0.456,1.0,0.6263736263736264,1.0,1.0,0.9772170328465554,1.0,173,0.456,1.0,0.6263736263736264,,,,,,,,,,4.0,,,,,,,,,,,,,,
099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629,99,InternalBleeding,noise,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,154,1,7654,156,1500,3474,3629,zscore,sigma,3.0,range,datasets\normalized\zscore,0.10555999999633059,0.06403755419523909,0.16867409814084264,"{""subsequence_multiplier"": 2}",,,,,,,0.9845176662494615,0.3639530062438097,0.46987951807228917,1.0,0.639344262295082,0.358974358974359,0.5700598486177669,156,7322,176,0,0.46987951807228917,1.0,0.639344262295082,1.0,1.0,0.9806322231701826,1.0,154,0.46987951807228917,1.0,0.639344262295082,,,,,,,,,,2.0,,,,,,,,,,,,,,
099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629,99,InternalBleeding,noise,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,154,1,7654,156,1500,3474,3629,zscore,sigma,3.0,range,datasets\normalized\zscore,0.10723579995101318,0.05987196627734455,0.11555117238329793,"{""subsequence_multiplier"": 1}",,,,,,,0.9952765181826265,0.839884737507593,0.616580310880829,0.7628205128205128,0.6819484240687679,0.7051282051282052,0.4065254834272383,119,7424,74,37,0.3333333333333333,0.8102564102564103,0.47234678624813153,1.0,0.7628205128205128,0.9834662630261397,0.9994062095904271,154,0.3333333333333333,0.8102564102564103,0.47234678624813153,,,,,,,,,,1.0,,,,,,,,,,,,,,
099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629,99,InternalBleeding,noise,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,154,1,7654,156,1500,3474,3629,zscore,sigma,3.0,range,datasets\normalized\zscore,0.16812820004997775,0.10939214409384346,0.2438737261529396,"{""subsequence_multiplier"": 4}",,,,,,,0.9737331664512247,0.2580377589119276,0.29714285714285715,1.0,0.4581497797356828,0.16025641025641027,0.8410133225526623,156,7129,369,0,0.29714285714285715,1.0,0.4581497797356828,1.0,1.0,0.9650082745405453,1.0,154,0.29714285714285715,1.0,0.4581497797356828,,,,,,,,,,4.0,,,,,,,,,,,,,,
034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629,34,InternalBleeding,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,154,1,7654,156,1500,3474,3629,zscore,sigma,3.0,range,datasets\normalized\zscore,0.07365620002383366,0.08618113155838973,0.16150087729865426,"{""subsequence_multiplier"": 2}",,,,,,,0.9835836564964332,0.353439478059279,0.42105263157894735,0.8205128205128205,0.5565217391304348,0.358974358974359,0.5706837634543525,128,7322,176,28,0.4753231492361927,0.5282051282051282,0.5003708029460069,1.0,0.41025641025641024,0.9787512205520335,0.9996716983913222,154,0.4753231492361927,0.5282051282051282,0.5003708029460069,,,,,,,,,,2.0,,,,,,,,,,,,,,
034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629,34,InternalBleeding,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,154,1,7654,156,1500,3474,3629,zscore,sigma,3.0,range,datasets\normalized\zscore,0.10541949997423217,0.0763080489655626,0.11727439107465853,"{""subsequence_multiplier"": 1}",,,,,,,0.990441040687773,0.521577185245113,0.5445544554455446,0.7051282051282052,0.6145251396648045,0.5705128205128205,0.4281312221895382,110,7406,92,46,0.3333333333333333,0.7641025641025643,0.4641744548286605,1.0,0.7051282051282052,0.9806223109899178,0.99906032039557,154,0.3333333333333333,0.7641025641025643,0.4641744548286605,,,,,,,,,,1.0,,,,,,,,,,,,,,
034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629,34,InternalBleeding,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,154,1,7654,156,1500,3474,3629,zscore,sigma,3.0,range,datasets\normalized\zscore,0.10705450002569705,0.1350263227071395,0.2376112850596979,"{""subsequence_multiplier"": 4}",,,,,,,0.9874453700473973,0.42419520798279853,0.30409356725146197,1.0,0.4663677130044843,0.5,0.8478601778862331,156,7141,357,0,0.30409356725146197,1.0,0.46636771300448426,1.0,1.0,0.965950100114555,1.0,154,0.30409356725146197,1.0,0.46636771300448426,,,,,,,,,,4.0,,,,,,,,,,,,,,
114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727,114,CIMIS44AirTemperature,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,24,1,8184,25,4000,5703,5727,zscore,sigma,3.0,range,datasets\normalized\zscore,0.09437820001039654,0.1865277559990347,0.11793386009454326,"{""subsequence_multiplier"": 2}",,,,,,,0.9943963721044246,0.4222339560107761,0.13414634146341464,0.88,0.2328042328042328,0.56,0.5403293362826644,22,8017,142,3,0.0392156862745098,0.9040000000000001,0.07517046399467821,1.0,0.88,0.65043630641585,0.9999560117302053,24,0.0392156862745098,0.9040000000000001,0.07517046399467821,,,,,,,,,,2.0,,,,,,,,,,,,,,
114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727,114,CIMIS44AirTemperature,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,24,1,8184,25,4000,5703,5727,zscore,sigma,3.0,range,datasets\normalized\zscore,0.16453310003271326,0.131940360720636,0.10518377361752958,"{""subsequence_multiplier"": 1}",,,,,,,0.9803578869959554,0.07215467960165592,0.06432748538011696,0.44,0.11224489795918367,0.0,0.4474916815732247,11,7999,160,14,0.08333333333333333,0.376,0.13642960812772134,1.0,0.22,0.5511084958241156,0.9997067448680351,24,0.08333333333333333,0.376,0.13642960812772134,,,,,,,,,,1.0,,,,,,,,,,,,,,
114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727,114,CIMIS44AirTemperature,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,24,1,8184,25,4000,5703,5727,zscore,sigma,3.0,range,datasets\normalized\zscore,0.09481629997026175,0.3135909267590212,0.1519189770395395,"{""subsequence_multiplier"": 4}",,,,,,,0.9979752420639784,0.4086416849141621,0.26595744680851063,1.0,0.42016806722689076,0.48,0.7693478578776397,25,8090,69,0,0.05952380952380953,1.0,0.11235955056179776,1.0,1.0,0.864116022961253,1.0,24,0.05952380952380953,1.0,0.11235955056179776,,,,,,,,,,4.0,,,,,,,,,,,,,,
115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544,115,CIMIS44AirTemperature,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,24,1,8184,25,4000,6520,6544,zscore,sigma,3.0,range,datasets\normalized\zscore,0.09893019997980446,0.16595093126848198,0.11156480891670449,"{""subsequence_multiplier"": 2}",,,,,,,0.9992302978306166,0.8234289447051059,0.16339869281045752,1.0,0.2808988764044944,0.64,0.5006453580185954,25,8031,128,0,0.03654970760233918,1.0,0.07052186177715092,1.0,1.0,0.7199772871025243,1.0,24,0.03654970760233918,1.0,0.07052186177715092,,,,,,,,,,2.0,,,,,,,,,,,,,,
115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544,115,CIMIS44AirTemperature,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,24,1,8184,25,4000,6520,6544,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1015507000265643,0.12973147267690305,0.10671183138601051,"{""subsequence_multiplier"": 1}",,,,,,,0.9804044613310454,0.22376509383709792,0.06779661016949153,0.48,0.1188118811881188,0.24,0.4498669668349346,12,7994,165,13,0.03007518796992481,0.5840000000000001,0.057204427465961404,1.0,0.48,0.5917185109708346,0.9995869990224829,24,0.03007518796992481,0.5840000000000001,0.057204427465961404,,,,,,,,,,1.0,,,,,,,,,,,,,,
115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544,115,CIMIS44AirTemperature,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,24,1,8184,25,4000,6520,6544,zscore,sigma,3.0,range,datasets\normalized\zscore,0.09349409997230396,0.23872984229548594,0.1277372318086032,"{""subsequence_multiplier"": 4}",,,,,,,0.9988577031498959,0.5624855904865763,0.2631578947368421,1.0,0.4166666666666667,0.64,0.6219415377212956,25,8089,70,0,0.14204545454545456,1.0,0.24875621890547264,1.0,1.0,0.9453844471883521,1.0,24,0.14204545454545456,1.0,0.24875621890547264,,,,,,,,,,4.0,,,,,,,,,,,,,,
007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544,7,CIMIS44AirTemperature,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,24,1,8184,25,4000,6520,6544,zscore,sigma,3.0,range,datasets\normalized\zscore,0.06637570000020787,0.1538367862378647,0.10327467767858241,"{""subsequence_multiplier"": 2}",,,,,,,0.9992548106385587,0.8313821240025291,0.18248175182481752,1.0,0.30864197530864196,0.64,0.4636608192736119,25,8047,112,0,0.03654970760233918,1.0,0.07052186177715092,1.0,1.0,0.7106000849084203,1.0,24,0.03654970760233918,1.0,0.07052186177715092,,,,,,,,,,2.0,,,,,,,,,,,,,,
007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544,7,CIMIS44AirTemperature,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,24,1,8184,25,4000,6520,6544,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1019906000001356,0.14524671444046922,0.1077566969359227,"{""subsequence_multiplier"": 1}",,,,,,,0.9774580218163991,0.22064117426130875,0.06818181818181818,0.48,0.11940298507462686,0.2,0.4685168052482373,12,7995,164,13,0.028708133971291863,0.5840000000000001,0.0547260573499094,1.0,0.48,0.5838842280947303,0.9995259042033234,24,0.028708133971291863,0.5840000000000001,0.0547260573499094,,,,,,,,,,1.0,,,,,,,,,,,,,,
007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544,7,CIMIS44AirTemperature,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,24,1,8184,25,4000,6520,6544,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1696238000295125,0.21528183327195605,0.12767094785494232,"{""subsequence_multiplier"": 4}",,,,,,,0.9960877558524328,0.26794602032334613,0.2808988764044944,1.0,0.43859649122807015,0.04,0.598294676836783,25,8095,64,0,0.2808988764044944,1.0,0.4385964912280702,1.0,1.0,0.9948570518523401,1.0,24,0.2808988764044944,1.0,0.4385964912280702,,,,,,,,,,4.0,,,,,,,,,,,,,,
005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1_4000_5391_5392,5,CIMIS44AirTemperature,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,24,1,8184,2,4000,5391,5392,zscore,sigma,3.0,range,datasets\normalized\zscore,0.09796019998611882,0.19136609083295508,0.11442006356073481,"{""subsequence_multiplier"": 2}",,,,,,,0.9646785626986067,0.005063864264607759,0.0,0.0,0.0,0.0,0.5346262815151595,0,8020,162,2,0.0,0.0,0.0,0.0,0.0,0.5726183580126233,0.999266862170088,24,0.0,0.0,0.0,,,,,,,,,,2.0,,,,,,,,,,,,,,
005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1_4000_5391_5392,5,CIMIS44AirTemperature,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,24,1,8184,2,4000,5391,5392,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1040686999913305,0.1101085234797649,0.08914806813149083,"{""subsequence_multiplier"": 1}",,,,,,,0.9901613297482278,0.017987759367069714,0.011764705882352941,1.0,0.023255813953488372,0.0,0.3775527278742374,2,8014,168,0,0.007246376811594202,1.0,0.01438848920863309,1.0,1.0,0.5852297883962969,1.0,24,0.007246376811594202,1.0,0.01438848920863309,,,,,,,,,,1.0,,,,,,,,,,,,,,
005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1_4000_5391_5392,5,CIMIS44AirTemperature,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,24,1,8184,2,4000,5391,5392,zscore,sigma,3.0,range,datasets\normalized\zscore,0.09204620000673458,0.3313205150264821,0.1698473578831702,"{""subsequence_multiplier"": 4}",,,,,,,0.8975800537765828,0.0017559531441890418,0.0,0.0,0.0,0.0,0.8408625886759927,0,8116,66,2,0.0,0.0,0.0,0.0,0.0,0.6324942978168784,0.9936461388074291,24,0.0,0.0,0.0,,,,,,,,,,4.0,,,,,,,,,,,,,,
117_UCR_Anomaly_CIMIS44AirTemperature5_4000_4852_4900,117,CIMIS44AirTemperature,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,24,1,8184,49,4000,4852,4900,zscore,sigma,3.0,range,datasets\normalized\zscore,0.10110010002972558,0.1958904737070121,0.12552513718987823,"{""subsequence_multiplier"": 2}",,,,,,,0.9919333191174441,0.5575780224647241,0.22485207100591717,0.7755102040816326,0.3486238532110092,0.673469387755102,0.5724658852766468,38,8004,131,11,0.12121212121212122,0.5102040816326531,0.1958863858961802,1.0,0.3877551020408163,0.6729626866103293,0.9998491332016678,24,0.12121212121212122,0.5102040816326531,0.1958863858961802,,,,,,,,,,2.0,,,,,,,,,,,,,,
117_UCR_Anomaly_CIMIS44AirTemperature5_4000_4852_4900,117,CIMIS44AirTemperature,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,24,1,8184,49,4000,4852,4900,zscore,sigma,3.0,range,datasets\normalized\zscore,0.14727499999571592,0.09075301044406643,0.07737826833937646,"{""subsequence_multiplier"": 1}",,,,,,,0.9669969770329767,0.33605645147221247,0.17365269461077845,0.5918367346938775,0.26851851851851855,0.32653061224489793,0.3228878154621958,29,7997,138,20,0.09551656920077974,0.43673469387755104,0.15675077732599857,1.0,0.29591836734693877,0.6604181665993527,0.9996172222554711,24,0.09551656920077974,0.43673469387755104,0.15675077732599857,,,,,,,,,,1.0,,,,,,,,,,,,,,
117_UCR_Anomaly_CIMIS44AirTemperature5_4000_4852_4900,117,CIMIS44AirTemperature,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,24,1,8184,49,4000,4852,4900,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0965670999721624,0.32195649220281,0.15070442621802219,"{""subsequence_multiplier"": 4}",,,,,,,0.983319744615732,0.24155294288527526,0.3188405797101449,0.4489795918367347,0.3728813559322034,0.3673469387755102,0.7740697708568766,22,8088,47,27,0.25,0.3795918367346939,0.30145867098865475,1.0,0.22448979591836735,0.7307754969045291,0.9994052606379795,24,0.25,0.3795918367346939,0.30145867098865475,,,,,,,,,,4.0,,,,,,,,,,,,,,
006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727,6,CIMIS44AirTemperature,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,24,1,8184,25,4000,5703,5727,zscore,sigma,3.0,range,datasets\normalized\zscore,0.10787959996378049,0.18422332199186467,0.11809772038768879,"{""subsequence_multiplier"": 2}",,,,,,,0.9951783306777792,0.4472450079837046,0.15492957746478872,0.88,0.2634730538922156,0.56,0.5385164831549311,22,8039,120,3,0.06111111111111111,0.9040000000000001,0.1144830762145982,1.0,0.88,0.6317152671650627,0.9999560117302053,24,0.06111111111111111,0.9040000000000001,0.1144830762145982,,,,,,,,,,2.0,,,,,,,,,,,,,,
006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727,6,CIMIS44AirTemperature,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,24,1,8184,25,4000,5703,5727,zscore,sigma,3.0,range,datasets\normalized\zscore,0.16116960003273562,0.11921730844614781,0.10170699575510499,"{""subsequence_multiplier"": 1}",,,,,,,0.9627552396126977,0.0476028842733218,0.05232558139534884,0.36,0.09137055837563451,0.0,0.42433829571146275,9,7996,163,16,0.07692307692307693,0.344,0.12573099415204678,1.0,0.18,0.5500647178840165,0.9993548387096775,24,0.07692307692307693,0.344,0.12573099415204678,,,,,,,,,,1.0,,,,,,,,,,,,,,
006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727,6,CIMIS44AirTemperature,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,24,1,8184,25,4000,5703,5727,zscore,sigma,3.0,range,datasets\normalized\zscore,0.10316299996338785,0.2952449282369274,0.15937383798707266,"{""subsequence_multiplier"": 4}",,,,,,,0.9979997548719206,0.5331252599182323,0.3048780487804878,1.0,0.4672897196261682,0.32,0.7733664421981454,25,8102,57,0,0.06377551020408163,1.0,0.11990407673860912,1.0,1.0,0.8507736690270129,1.0,24,0.06377551020408163,1.0,0.11990407673860912,,,,,,,,,,4.0,,,,,,,,,,,,,,
008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597,8,CIMIS44AirTemperature,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,0.09764839999843389,0.20822672580998922,0.1134544831650593,"{""subsequence_multiplier"": 2}",,,,,,,0.964231150358115,0.0836367398658639,0.06875,0.22448979591836735,0.10526315789473684,0.0,0.5485901753051671,11,7986,149,38,0.1111111111111111,0.28979591836734697,0.1606334841628959,1.0,0.11224489795918367,0.5667781647116324,0.9983741297105353,24,0.1111111111111111,0.28979591836734697,0.1606334841628959,,,,,,,,,,2.0,,,,,,,,,,,,,,
008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597,8,CIMIS44AirTemperature,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0905736000277102,0.1261258139064741,0.09435757403129547,"{""subsequence_multiplier"": 1}",,,,,,,0.9557844034971087,0.1608528136272153,0.18686868686868688,0.7551020408163265,0.29959514170040485,0.1836734693877551,0.4091985360003605,37,7974,161,12,0.029156816390858944,0.8040816326530613,0.05627311258482656,1.0,0.7551020408163265,0.6282219803114232,0.9996409120833084,24,0.029156816390858944,0.8040816326530613,0.05627311258482656,,,,,,,,,,1.0,,,,,,,,,,,,,,
008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597,8,CIMIS44AirTemperature,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,0.09827750001568347,0.351178341195023,0.18000670738166805,"{""subsequence_multiplier"": 4}",,,,,,,0.8467418436335813,0.018139056020345955,0.0,0.0,0.0,0.0,0.8911984633400272,0,8083,52,49,0.0,0.0,0.0,0.0,0.0,0.6182090758703662,0.9470918866080156,24,0.0,0.0,0.0,,,,,,,,,,4.0,,,,,,,,,,,,,,
009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900,9,CIMIS44AirTemperature,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,24,1,8184,49,4000,4852,4900,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0963742999592796,0.20404002114579112,0.11742867339669195,"{""subsequence_multiplier"": 2}",,,,,,,0.9948998406984182,0.6966972598575516,0.2606060606060606,0.8775510204081632,0.40186915887850466,0.673469387755102,0.556326041335867,43,8013,122,6,0.10436432637571158,0.5510204081632653,0.17549042779484755,1.0,0.4387755102040816,0.6807206967031014,0.9999551140104136,24,0.10436432637571158,0.5510204081632653,0.17549042779484755,,,,,,,,,,2.0,,,,,,,,,,,,,,
