dataset_name,dataset_sequence,family,variant,algorithm,algorithm_base_display,algorithm_superfamily,algorithm_category,algorithm_display,algorithm_variant,algorithm_run_id,variant_index,window_size,window_stride,series_length,anomaly_count,train_end,anomaly_start,anomaly_end,normalization_method,threshold_method,threshold_value,evaluation_mode,prepared_dataset_dir,runtime_seconds,score_mean,score_std,params_json,error,param__n_estimators,param__max_samples,param__max_features,param__bootstrap,param__random_state,roc_auc,average_precision,precision,recall,f1,precision_at_k,score_threshold,tp,tn,fp,fn,range_precision,range_recall,range_f1,existence_reward,overlap_reward,affiliation_precision,affiliation_recall,tsb_uad_window,evaluation_precision,evaluation_recall,evaluation_f1,param__n_neighbors,param__algorithm,param__leaf_size,param__metric,param__p,param__subsequence_multiplier,param__kernel,param__nu,param__gamma,param__train_fraction
043_UCR_Anomaly_DISTORTEDMesoplodonDensirostris_10000_19280_19440,43,MesoplodonDensirostris,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Nu 0.10,Nu 0.10,ocsvm__tab_02,2,45,1,24667,161,10000,19280,19440,zscore,sigma,3.0,range,datasets\normalized\zscore,0.6034444000106305,0.4417266615657579,0.09789175675876197,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.09999999999999999, ""train_fraction"": 0.1}",,,,,,,0.9400975702236442,0.2704126112587522,0.40145985401459855,0.3416149068322981,0.3691275167785235,0.36645962732919257,0.7354019318420438,55,24424,82,106,0.18518518518518517,0.25465838509316774,0.21443514644351466,1.0,0.06832298136645963,0.6478268640480987,0.9995647616311379,45,0.18518518518518517,0.25465838509316774,0.21443514644351466,,,,,,,rbf,0.09999999999999999,scale,0.1
043_UCR_Anomaly_DISTORTEDMesoplodonDensirostris_10000_19280_19440,43,MesoplodonDensirostris,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Warmup 0.20,Warmup 0.20,ocsvm__tab_03,3,45,1,24667,161,10000,19280,19440,zscore,sigma,3.0,range,datasets\normalized\zscore,0.6762836999841966,0.4457983348938671,0.09853345288256414,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.2}",,,,,,,0.9441551390887667,0.38045540461465105,0.4429530201342282,0.40993788819875776,0.4258064516129032,0.40993788819875776,0.7413986935415595,66,24423,83,95,0.14285714285714285,0.2819875776397516,0.189640768588137,1.0,0.10248447204968944,0.6850475174968159,0.9995548154838598,45,0.14285714285714285,0.2819875776397516,0.189640768588137,,,,,,,rbf,0.05,scale,0.2
152_UCR_Anomaly_PowerDemand1_9000_18485_18821,152,PowerDemand,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,168,1,29931,337,9000,18485,18821,zscore,sigma,3.0,range,datasets\normalized\zscore,1.0426821999717504,0.48667913435101784,0.08461149303128915,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.6897121459177809,0.6823114717472982,1.0,0.5637982195845698,0.7210626185958254,0.6795252225519288,0.7405136134448853,190,29594,0,147,1.0,0.31275964391691397,0.47649186256781195,1.0,0.14094955489614244,1.0,0.9993868687298294,168,1.0,0.31275964391691397,0.47649186256781195,,,,,,,rbf,0.05,scale,0.1
152_UCR_Anomaly_PowerDemand1_9000_18485_18821,152,PowerDemand,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Nu 0.10,Nu 0.10,ocsvm__tab_02,2,168,1,29931,337,9000,18485,18821,zscore,sigma,3.0,range,datasets\normalized\zscore,1.5550848999992013,0.48083861357016133,0.08312779181032878,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.09999999999999999, ""train_fraction"": 0.1}",,,,,,,0.6893686245247002,0.6826554270705578,1.0,0.5014836795252225,0.6679841897233202,0.6795252225519288,0.7302219890011477,169,29594,0,168,1.0,0.3002967359050445,0.461889548151529,1.0,0.12537091988130564,1.0,0.9993114727671865,168,1.0,0.3002967359050445,0.461889548151529,,,,,,,rbf,0.09999999999999999,scale,0.1
152_UCR_Anomaly_PowerDemand1_9000_18485_18821,152,PowerDemand,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Warmup 0.20,Warmup 0.20,ocsvm__tab_03,3,168,1,29931,337,9000,18485,18821,zscore,sigma,3.0,range,datasets\normalized\zscore,1.8829509999486618,0.4704156128337631,0.08160680585935806,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.2}",,,,,,,0.6917860084318156,0.6826813265243311,1.0,0.5459940652818991,0.7063339731285988,0.6795252225519288,0.7152360304118373,184,29594,0,153,1.0,0.3455984174085064,0.5136724492796236,1.0,0.181998021760633,1.0,0.9993505834933701,168,1.0,0.3455984174085064,0.5136724492796236,,,,,,,rbf,0.05,scale,0.2
212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504,212,Italianpowerdemand,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,168,1,29931,25,8913,29480,29504,zscore,sigma,3.0,range,datasets\normalized\zscore,1.228580900002271,0.6706196983156983,0.11192303691645512,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.4943302347355046,0.0008109666807167874,0.0,0.0,0.0,0.0,1.0063888090650637,0,29906,0,25,0.0,0.0,0.0,0.0,0.0,,0.0,168,0.0,0.0,0.0,,,,,,,rbf,0.05,scale,0.1
212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504,212,Italianpowerdemand,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Nu 0.10,Nu 0.10,ocsvm__tab_02,2,168,1,29931,25,8913,29480,29504,zscore,sigma,3.0,range,datasets\normalized\zscore,1.7142244000569917,0.6997110780705207,0.11960635368183986,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.09999999999999999, ""train_fraction"": 0.1}",,,,,,,0.4535624958202368,0.0007636994937466136,0.0,0.0,0.0,0.0,1.0585301391160402,0,29906,0,25,0.0,0.0,0.0,0.0,0.0,,0.0,168,0.0,0.0,0.0,,,,,,,rbf,0.09999999999999999,scale,0.1
212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504,212,Italianpowerdemand,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Warmup 0.20,Warmup 0.20,ocsvm__tab_03,3,168,1,29931,25,8913,29480,29504,zscore,sigma,3.0,range,datasets\normalized\zscore,1.9101653000107035,0.6935046928109271,0.11696561890319497,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.2}",,,,,,,0.45881227847254735,0.0007694331215146562,0.0,0.0,0.0,0.0,1.044401549520512,0,29906,0,25,0.0,0.0,0.0,0.0,0.0,,0.0,168,0.0,0.0,0.0,,,,,,,rbf,0.05,scale,0.2
154_UCR_Anomaly_PowerDemand3_16000_23405_23477,154,PowerDemand,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,168,1,29931,73,16000,23405,23477,zscore,sigma,3.0,range,datasets\normalized\zscore,1.0613369999919087,0.6699649162410215,0.11227557751047923,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.26001429597813214,0.0015163467485308463,0.0,0.0,0.0,0.0,1.006791648772459,0,29858,0,73,0.0,0.0,0.0,0.0,0.0,,0.0,168,0.0,0.0,0.0,,,,,,,rbf,0.05,scale,0.1
154_UCR_Anomaly_PowerDemand3_16000_23405_23477,154,PowerDemand,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Nu 0.10,Nu 0.10,ocsvm__tab_02,2,168,1,29931,73,16000,23405,23477,zscore,sigma,3.0,range,datasets\normalized\zscore,1.5342114999657497,0.6989175222571726,0.12003328869724961,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.09999999999999999, ""train_fraction"": 0.1}",,,,,,,0.22755563548742586,0.0014546129828416578,0.0,0.0,0.0,0.0,1.0590173883489213,0,29858,0,73,0.0,0.0,0.0,0.0,0.0,,0.0,168,0.0,0.0,0.0,,,,,,,rbf,0.09999999999999999,scale,0.1
154_UCR_Anomaly_PowerDemand3_16000_23405_23477,154,PowerDemand,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Warmup 0.20,Warmup 0.20,ocsvm__tab_03,3,168,1,29931,73,16000,23405,23477,zscore,sigma,3.0,range,datasets\normalized\zscore,1.8116548000252806,0.6927757652863904,0.11732595663759443,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.2}",,,,,,,0.25885309184936556,0.001505724558555384,0.0,0.0,0.0,0.0,1.0447536351991737,0,29858,0,73,0.0,0.0,0.0,0.0,0.0,,0.0,168,0.0,0.0,0.0,,,,,,,rbf,0.05,scale,0.2
155_UCR_Anomaly_PowerDemand4_18000_24005_24077,155,PowerDemand,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,168,1,29931,73,18000,24005,24077,zscore,sigma,3.0,range,datasets\normalized\zscore,1.0983299000072293,0.6687988363661588,0.11263451024287119,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.06958232437188996,0.001326731910553727,0.0,0.0,0.0,0.0,1.0067023670947723,0,29858,0,73,0.0,0.0,0.0,0.0,0.0,,0.0,168,0.0,0.0,0.0,,,,,,,rbf,0.05,scale,0.1
155_UCR_Anomaly_PowerDemand4_18000_24005_24077,155,PowerDemand,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Nu 0.10,Nu 0.10,ocsvm__tab_02,2,168,1,29931,73,18000,24005,24077,zscore,sigma,3.0,range,datasets\normalized\zscore,1.5197193000349216,0.6978726563273897,0.12016415242712342,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.09999999999999999, ""train_fraction"": 0.1}",,,,,,,0.07383533198692992,0.001332032866723591,0.0,0.0,0.0,0.0,1.05836511360876,0,29858,0,73,0.0,0.0,0.0,0.0,0.0,,0.0,168,0.0,0.0,0.0,,,,,,,rbf,0.09999999999999999,scale,0.1
155_UCR_Anomaly_PowerDemand4_18000_24005_24077,155,PowerDemand,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Warmup 0.20,Warmup 0.20,ocsvm__tab_03,3,168,1,29931,73,18000,24005,24077,zscore,sigma,3.0,range,datasets\normalized\zscore,1.7519268000032753,0.6917183363439549,0.11747040083372474,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.2}",,,,,,,0.07855906083314905,0.0013385866101113184,0.0,0.0,0.0,0.0,1.044129538845129,0,29858,0,73,0.0,0.0,0.0,0.0,0.0,,0.0,168,0.0,0.0,0.0,,,,,,,rbf,0.05,scale,0.2
153_UCR_Anomaly_PowerDemand2_14000_23357_23717,153,PowerDemand,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,168,1,29931,361,14000,23357,23717,zscore,sigma,3.0,range,datasets\normalized\zscore,1.1347243000054732,0.422329443893006,0.08262559295775035,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.9271759485216075,0.7956700940076876,1.0,0.739612188365651,0.8503184713375797,0.7867036011080333,0.6702062227662571,267,29570,0,94,1.0,0.4958448753462604,0.6629629629629631,1.0,0.3698060941828255,1.0,0.9994384128740794,168,1.0,0.4958448753462604,0.6629629629629631,,,,,,,rbf,0.05,scale,0.1
153_UCR_Anomaly_PowerDemand2_14000_23357_23717,153,PowerDemand,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Nu 0.10,Nu 0.10,ocsvm__tab_02,2,168,1,29931,361,14000,23357,23717,zscore,sigma,3.0,range,datasets\normalized\zscore,1.5952793000033125,0.4249032742726896,0.08428965778959113,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.09999999999999999, ""train_fraction"": 0.1}",,,,,,,0.9076631159266194,0.7928580383162607,1.0,0.7229916897506925,0.8392282958199357,0.7867036011080333,0.6777722476414629,261,29570,0,100,1.0,0.7783933518005541,0.8753894080996886,1.0,0.7229916897506925,1.0,0.9994023187773244,168,1.0,0.7783933518005541,0.8753894080996886,,,,,,,rbf,0.09999999999999999,scale,0.1
153_UCR_Anomaly_PowerDemand2_14000_23357_23717,153,PowerDemand,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Warmup 0.20,Warmup 0.20,ocsvm__tab_03,3,168,1,29931,361,14000,23357,23717,zscore,sigma,3.0,range,datasets\normalized\zscore,1.8273377000004984,0.426772505619008,0.08405443753517439,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.2}",,,,,,,0.9117760851053466,0.7934822535357409,1.0,0.7313019390581718,0.8448,0.7867036011080333,0.6789358182245311,264,29570,0,97,1.0,0.7850415512465374,0.8795779019242707,1.0,0.7313019390581718,1.0,0.9994142575939434,168,1.0,0.7850415512465374,0.8795779019242707,,,,,,,rbf,0.05,scale,0.2
045_UCR_Anomaly_DISTORTEDPowerDemand2_14000_23357_23717,45,PowerDemand,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,168,1,29931,361,14000,23357,23717,zscore,sigma,3.0,range,datasets\normalized\zscore,1.065960499981884,0.437898196929893,0.09207744717163288,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.9843201305508221,0.8181899110871147,1.0,0.6925207756232687,0.8183306055646481,0.7867036011080333,0.7141305384447916,250,29570,0,111,1.0,0.754016620498615,0.8597599494630449,1.0,0.6925207756232687,1.0,0.9993442905756185,168,1.0,0.754016620498615,0.8597599494630449,,,,,,,rbf,0.05,scale,0.1
045_UCR_Anomaly_DISTORTEDPowerDemand2_14000_23357_23717,45,PowerDemand,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Nu 0.10,Nu 0.10,ocsvm__tab_02,2,168,1,29931,361,14000,23357,23717,zscore,sigma,3.0,range,datasets\normalized\zscore,1.5557264999952167,0.44285091217602884,0.09411798541035139,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.09999999999999999, ""train_fraction"": 0.1}",,,,,,,0.9853137819362853,0.8297845029424074,1.0,0.6897506925207756,0.8163934426229508,0.7867036011080333,0.7252048684070831,249,29570,0,112,1.0,0.7518005540166206,0.8583175205566098,1.0,0.6897506925207756,1.0,0.9993379046969619,168,1.0,0.7518005540166206,0.8583175205566098,,,,,,,rbf,0.09999999999999999,scale,0.1
045_UCR_Anomaly_DISTORTEDPowerDemand2_14000_23357_23717,45,PowerDemand,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Warmup 0.20,Warmup 0.20,ocsvm__tab_03,3,168,1,29931,361,14000,23357,23717,zscore,sigma,3.0,range,datasets\normalized\zscore,1.7208903999999166,0.4447205011176394,0.09350942727991142,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.2}",,,,,,,0.9867925959997264,0.8254070246567767,1.0,0.6925207756232687,0.8183306055646481,0.7867036011080333,0.7252487829573737,250,29570,0,111,1.0,0.754016620498615,0.8597599494630449,1.0,0.6925207756232687,1.0,0.9993442905756185,168,1.0,0.754016620498615,0.8597599494630449,,,,,,,rbf,0.05,scale,0.2
047_UCR_Anomaly_DISTORTEDPowerDemand4_18000_24005_24077,47,PowerDemand,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,168,1,29931,73,18000,24005,24077,zscore,sigma,3.0,range,datasets\normalized\zscore,1.0662982999929227,0.663592571079085,0.13034321981680416,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.06845461210460105,0.0013173468451928817,0.0,0.0,0.0,0.0,1.0546222305294974,0,29858,0,73,0.0,0.0,0.0,0.0,0.0,,0.0,168,0.0,0.0,0.0,,,,,,,rbf,0.05,scale,0.1
047_UCR_Anomaly_DISTORTEDPowerDemand4_18000_24005_24077,47,PowerDemand,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Nu 0.10,Nu 0.10,ocsvm__tab_02,2,168,1,29931,73,18000,24005,24077,zscore,sigma,3.0,range,datasets\normalized\zscore,1.687179800006561,0.6819532741843629,0.13201989547687207,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.09999999999999999, ""train_fraction"": 0.1}",,,,,,,0.07037328285391034,0.001319394015919616,0.0,0.0,0.0,0.0,1.078012960614979,0,29858,0,73,0.0,0.0,0.0,0.0,0.0,,0.0,168,0.0,0.0,0.0,,,,,,,rbf,0.09999999999999999,scale,0.1
047_UCR_Anomaly_DISTORTEDPowerDemand4_18000_24005_24077,47,PowerDemand,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Warmup 0.20,Warmup 0.20,ocsvm__tab_03,3,168,1,29931,73,18000,24005,24077,zscore,sigma,3.0,range,datasets\normalized\zscore,1.882670400023926,0.6867721243906713,0.13089019802149313,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.2}",,,,,,,0.07386698867791565,0.0013245472951270054,0.0,0.0,0.0,0.0,1.0794427184551507,0,29858,0,73,0.0,0.0,0.0,0.0,0.0,,0.0,168,0.0,0.0,0.0,,,,,,,rbf,0.05,scale,0.2
044_UCR_Anomaly_DISTORTEDPowerDemand1_9000_18485_18821,44,PowerDemand,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,168,1,29931,337,9000,18485,18821,zscore,sigma,3.0,range,datasets\normalized\zscore,1.107814499991946,0.4908186307817223,0.08042183336250025,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.5599082860047218,0.34095896122490554,1.0,0.21364985163204747,0.35207823960880197,0.3560830860534125,0.732084130869223,72,29594,0,265,1.0,0.285459940652819,0.4441366574330563,1.0,0.10682492581602374,1.0,0.9981999647656474,168,1.0,0.285459940652819,0.4441366574330563,,,,,,,rbf,0.05,scale,0.1
044_UCR_Anomaly_DISTORTEDPowerDemand1_9000_18485_18821,44,PowerDemand,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Nu 0.10,Nu 0.10,ocsvm__tab_02,2,168,1,29931,337,9000,18485,18821,zscore,sigma,3.0,range,datasets\normalized\zscore,1.4937051000306383,0.49539142009463827,0.08095858681081879,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.09999999999999999, ""train_fraction"": 0.1}",,,,,,,0.5545653551957059,0.3367088671579691,1.0,0.21068249258160238,0.3480392156862745,0.34421364985163205,0.7382671805270946,71,29594,0,266,1.0,0.284272997032641,0.4426987060998152,1.0,0.10534124629080119,1.0,0.9981843502171711,168,1.0,0.284272997032641,0.4426987060998152,,,,,,,rbf,0.09999999999999999,scale,0.1
044_UCR_Anomaly_DISTORTEDPowerDemand1_9000_18485_18821,44,PowerDemand,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Warmup 0.20,Warmup 0.20,ocsvm__tab_03,3,168,1,29931,337,9000,18485,18821,zscore,sigma,3.0,range,datasets\normalized\zscore,1.7356214000028558,0.485570189188862,0.07930494018983753,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.2}",,,,,,,0.579273627724282,0.37352613925708394,1.0,0.2195845697329377,0.36009732360097324,0.3768545994065282,0.7234850097583746,74,29594,0,263,1.0,0.2878338278931751,0.4470046082949309,1.0,0.10979228486646884,1.0,0.998230896442629,168,1.0,0.2878338278931751,0.4470046082949309,,,,,,,rbf,0.05,scale,0.2
046_UCR_Anomaly_DISTORTEDPowerDemand3_16000_23405_23477,46,PowerDemand,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,168,1,29931,73,16000,23405,23477,zscore,sigma,3.0,range,datasets\normalized\zscore,1.0666569000459276,0.6298818147091384,0.130635374052534,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.15807286911472293,0.0014204701094434485,0.0,0.0,0.0,0.0,1.0217879368667404,0,29858,0,73,0.0,0.0,0.0,0.0,0.0,,0.0,168,0.0,0.0,0.0,,,,,,,rbf,0.05,scale,0.1
046_UCR_Anomaly_DISTORTEDPowerDemand3_16000_23405_23477,46,PowerDemand,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Nu 0.10,Nu 0.10,ocsvm__tab_02,2,168,1,29931,73,16000,23405,23477,zscore,sigma,3.0,range,datasets\normalized\zscore,1.6061167999869213,0.63652042627101,0.13088828924594323,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.09999999999999999, ""train_fraction"": 0.1}",,,,,,,0.18457043705502849,0.0014346024998822275,0.0,0.0,0.0,0.0,1.0291852940088397,0,29858,0,73,0.0,0.0,0.0,0.0,0.0,,0.0,168,0.0,0.0,0.0,,,,,,,rbf,0.09999999999999999,scale,0.1
046_UCR_Anomaly_DISTORTEDPowerDemand3_16000_23405_23477,46,PowerDemand,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Warmup 0.20,Warmup 0.20,ocsvm__tab_03,3,168,1,29931,73,16000,23405,23477,zscore,sigma,3.0,range,datasets\normalized\zscore,1.7077086999779567,0.6260986591620017,0.1317918293540231,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.2}",,,,,,,0.20456828990555292,0.0014699073963459928,0.0,0.0,0.0,0.0,1.021474147224071,0,29858,0,73,0.0,0.0,0.0,0.0,0.0,,0.0,168,0.0,0.0,0.0,,,,,,,rbf,0.05,scale,0.2
146_UCR_Anomaly_Lab2Cmac011215EPG2_5000_27862_27932,146,Lab2Cmac011215EPG,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,33,1,29950,71,5000,27862,27932,zscore,sigma,3.0,range,datasets\normalized\zscore,0.4683731999830343,0.32640463614026094,0.0787791852085553,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.4541981296393105,0.01690375919610829,0.0024390243902439024,0.014084507042253521,0.004158004158004158,0.014084507042253521,0.5627421917659268,1,29470,409,70,0.009900990099009901,0.21126760563380284,0.018915510718789406,1.0,0.014084507042253521,0.5520932448389592,0.9985760304733242,33,0.009900990099009901,0.21126760563380284,0.018915510718789406,,,,,,,rbf,0.05,scale,0.1
146_UCR_Anomaly_Lab2Cmac011215EPG2_5000_27862_27932,146,Lab2Cmac011215EPG,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Nu 0.10,Nu 0.10,ocsvm__tab_02,2,33,1,29950,71,5000,27862,27932,zscore,sigma,3.0,range,datasets\normalized\zscore,0.8089592999895103,0.32188936025512116,0.082005505240015,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.09999999999999999, ""train_fraction"": 0.1}",,,,,,,0.46058445118315233,0.016770578671964177,0.00510204081632653,0.028169014084507043,0.008639308855291577,0.014084507042253521,0.5679058759751662,2,29489,390,69,0.00847457627118644,0.22253521126760564,0.016327374186214737,1.0,0.028169014084507043,0.5406315798439576,0.9986244680100635,33,0.00847457627118644,0.22253521126760564,0.016327374186214737,,,,,,,rbf,0.09999999999999999,scale,0.1
146_UCR_Anomaly_Lab2Cmac011215EPG2_5000_27862_27932,146,Lab2Cmac011215EPG,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Warmup 0.20,Warmup 0.20,ocsvm__tab_03,3,33,1,29950,71,5000,27862,27932,zscore,sigma,3.0,range,datasets\normalized\zscore,0.8773273000260815,0.3290660494254578,0.07627228572680395,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.2}",,,,,,,0.44327661474048613,0.01680236001621543,0.002793296089385475,0.014084507042253521,0.004662004662004662,0.014084507042253521,0.5578829066058697,1,29522,357,70,0.010869565217391304,0.21126760563380284,0.020675396278428668,1.0,0.014084507042253521,0.5693588942464629,0.9985760304733242,33,0.010869565217391304,0.21126760563380284,0.020675396278428668,,,,,,,rbf,0.05,scale,0.2
041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5_7000_17390_17520,41,Lab2Cmac011215EPG,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,33,1,29826,131,7000,17390,17520,zscore,sigma,3.0,range,datasets\normalized\zscore,0.4494252000004053,0.42185640390099316,0.09369497951641728,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.8018783844402829,0.34432056065685696,0.1810810810810811,0.5114503816793893,0.26746506986027946,0.48091603053435117,0.7029413424502451,67,29392,303,64,0.010151515151515151,0.6091603053435115,0.019970231036292363,1.0,0.5114503816793893,0.6184930706204091,0.9989516805615062,33,0.010151515151515151,0.6091603053435115,0.019970231036292363,,,,,,,rbf,0.05,scale,0.1
041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5_7000_17390_17520,41,Lab2Cmac011215EPG,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Nu 0.10,Nu 0.10,ocsvm__tab_02,2,33,1,29826,131,7000,17390,17520,zscore,sigma,3.0,range,datasets\normalized\zscore,0.7508227999787778,0.39865249344044673,0.09490212006090849,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.09999999999999999, ""train_fraction"": 0.1}",,,,,,,0.793450975502854,0.23422443988984323,0.1774193548387097,0.5038167938931297,0.2624254473161034,0.48854961832061067,0.6833588536231723,66,29389,306,65,0.008182494421026532,0.6030534351145038,0.0161459139751649,1.0,0.5038167938931297,0.6038511719225991,0.9989186646416902,33,0.008182494421026532,0.6030534351145038,0.0161459139751649,,,,,,,rbf,0.09999999999999999,scale,0.1
041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5_7000_17390_17520,41,Lab2Cmac011215EPG,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Warmup 0.20,Warmup 0.20,ocsvm__tab_03,3,33,1,29826,131,7000,17390,17520,zscore,sigma,3.0,range,datasets\normalized\zscore,0.8719834999646991,0.4280025326853877,0.09339316534535969,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.2}",,,,,,,0.7972506744780588,0.3676796019852311,0.1903409090909091,0.5114503816793893,0.2774327122153209,0.4961832061068702,0.7081820287214667,67,29410,285,64,0.010634920634920634,0.6091603053435115,0.020904877061759433,1.0,0.5114503816793893,0.6276326462421439,0.9989516805615062,33,0.010634920634920634,0.6091603053435115,0.020904877061759433,,,,,,,rbf,0.05,scale,0.2
