dataset_name,dataset_sequence,family,variant,algorithm,algorithm_base_display,algorithm_superfamily,algorithm_category,algorithm_display,algorithm_variant,algorithm_run_id,variant_index,variant_origin,variant_source,variant_focus,variant_family,ablation_parameter,ablation_label,ablation_role,window_size,window_stride,series_length,anomaly_count,train_end,anomaly_start,anomaly_end,normalization_method,threshold_method,threshold_value,evaluation_mode,prepared_dataset_dir,runtime_seconds,score_mean,score_std,params_json,error,param__n_estimators,param__max_samples,param__max_features,param__bootstrap,param__random_state,roc_auc,average_precision,precision,recall,f1,precision_at_k,score_threshold,tp,tn,fp,fn,range_precision,range_recall,range_f1,existence_reward,overlap_reward,affiliation_precision,affiliation_recall,tsb_uad_window,evaluation_precision,evaluation_recall,evaluation_f1,param__n_neighbors,param__algorithm,param__leaf_size,param__metric,param__p,param__alpha,param__init_length,param__batch_size,param__k,param__subsequence_multiplier,param__overlap,param__start_index_multiplier,param__x_lag_multiplier,param__n_bins,param__tol,param__kernel,param__nu,param__gamma,param__train_fraction,param__n_components,param__n_selected_components,param__whiten,param__weighted,param__standardization
137_UCR_Anomaly_InternalBleeding18_2300_4485_4587,137,InternalBleeding,raw,sand,SAND,Distance-based,Clustering,SAND | Init 3000,Init 3000,sand__tab_03,3,auto,auto_ablation,Measures a shorter initialization phase before online updates take over.,ablation,init_length,Init 3000,score_driver,183,1,7500,103,2300,4485,4587,zscore,sigma,3.0,range,datasets\normalized\zscore,9.835764999967068,0.24133893081768165,0.21081415214184518,"{""alpha"": 0.5, ""batch_size"": 2000, ""init_length"": 3000, ""k"": null, ""overlap"": null, ""subsequence_multiplier"": 4}",,,,,,,0.9998359345365675,0.9887673820830041,0.9393939393939394,0.9029126213592233,0.9207920792079208,0.9223300970873787,0.8737813872432172,93,7391,6,10,0.9393939393939394,0.9223300970873787,0.9307838179519595,1.0,0.9029126213592233,0.999119191919192,0.9998705501618123,183,0.9393939393939394,0.9223300970873787,0.9307838179519595,,,,,,0.5,3000.0,2000.0,,4.0,,,,,,,,,,,,,,
137_UCR_Anomaly_InternalBleeding18_2300_4485_4587,137,InternalBleeding,raw,sand,SAND,Distance-based,Clustering,SAND | Batch 1000,Batch 1000,sand__tab_04,4,auto,auto_ablation,Measures finer-grained online updates at the cost of more update steps.,ablation,batch_size,Batch 1000,score_driver,183,1,7500,103,2300,4485,4587,zscore,sigma,3.0,range,datasets\normalized\zscore,7.176574299985077,0.23783470018839603,0.17845860142678296,"{""alpha"": 0.5, ""batch_size"": 1000, ""init_length"": 5000, ""k"": null, ""overlap"": null, ""subsequence_multiplier"": 4}",,,,,,,0.9999632493361911,0.9974326299484199,0.7304964539007093,1.0,0.8442622950819673,0.9611650485436893,0.773210504468745,103,7359,38,0,0.7304964539007093,1.0,0.8442622950819673,1.0,1.0,0.9955687943262412,1.0,183,0.7304964539007093,1.0,0.8442622950819673,,,,,,0.5,5000.0,1000.0,,4.0,,,,,,,,,,,,,,
137_UCR_Anomaly_InternalBleeding18_2300_4485_4587,137,InternalBleeding,raw,sand,SAND,Distance-based,Clustering,SAND | k = 3,k = 3,sand__tab_05,5,auto,auto_ablation,Measures a more local nearest-subsequence comparison.,ablation,k,k = 3,score_driver,183,1,7500,103,2300,4485,4587,zscore,sigma,3.0,range,datasets\normalized\zscore,3.5196470999508165,0.228856635951151,0.17652052696952028,"{""alpha"": 0.5, ""batch_size"": 2000, ""init_length"": 5000, ""k"": 3, ""overlap"": null, ""subsequence_multiplier"": 4}",,,,,,,0.9998319969654451,0.9884066535381326,0.6912751677852349,1.0,0.8174603174603174,0.9223300970873787,0.7584182168597119,103,7351,46,0,0.6912751677852349,1.0,0.8174603174603174,1.0,1.0,0.994668456375839,1.0,183,0.6912751677852349,1.0,0.8174603174603174,,,,,,0.5,5000.0,2000.0,3.0,4.0,,,,,,,,,,,,,,
137_UCR_Anomaly_InternalBleeding18_2300_4485_4587,137,InternalBleeding,raw,sand,SAND,Distance-based,Clustering,SAND | Subseq x2,Subseq x2,sand__tab_06,6,auto,auto_ablation,Measures a shorter subsequence context while keeping the rest of SAND fixed.,ablation,subsequence_multiplier,Subseq x2,score_driver,183,1,7500,103,2300,4485,4587,zscore,sigma,3.0,range,datasets\normalized\zscore,0.5347798999864608,0.295590877026244,0.19027474050773227,"{""alpha"": 0.5, ""batch_size"": 2000, ""init_length"": 5000, ""k"": null, ""overlap"": null, ""subsequence_multiplier"": 2}",,,,,,,0.999980312144388,0.9986166393947931,1.0,0.9514563106796117,0.9751243781094527,0.970873786407767,0.8664150985494408,98,7397,0,5,1.0,0.9611650485436893,0.9801980198019802,1.0,0.9514563106796117,1.0,0.9999676375404531,183,1.0,0.9611650485436893,0.9801980198019802,,,,,,0.5,5000.0,2000.0,,2.0,,,,,,,,,,,,,,
137_UCR_Anomaly_InternalBleeding18_2300_4485_4587,137,InternalBleeding,raw,sand,SAND,Distance-based,Clustering,SAND | Overlap 64,Overlap 64,sand__tab_07,7,auto,auto_ablation,Measures a coarser explicit subsequence step rather than the auto overlap heuristic.,ablation,overlap,Overlap 64,score_driver,183,1,7500,103,2300,4485,4587,zscore,sigma,3.0,range,datasets\normalized\zscore,13.69436979998136,0.18860829013310215,0.18281250885448413,"{""alpha"": 0.5, ""batch_size"": 2000, ""init_length"": 5000, ""k"": null, ""overlap"": 64, ""subsequence_multiplier"": 4}",,,,,,,0.9999960624288776,0.9997208120688184,0.6912751677852349,1.0,0.8174603174603174,0.9902912621359223,0.7370458166965546,103,7351,46,0,0.6912751677852349,1.0,0.8174603174603174,1.0,1.0,0.9948116331096197,1.0,183,0.6912751677852349,1.0,0.8174603174603174,,,,,,0.5,5000.0,2000.0,,4.0,64.0,,,,,,,,,,,,,
098_UCR_Anomaly_NOISEInternalBleeding16_1200_4187_4199,98,InternalBleeding,noise,sand,SAND,Distance-based,Clustering,SAND | Baseline,Baseline,sand__tab_01,1,auto,auto_ablation,Reference online clustering configuration.,baseline,baseline,Baseline,baseline,183,1,7501,13,1200,4187,4199,zscore,sigma,3.0,range,datasets\normalized\zscore,4.1247468999936245,0.49293725347042877,0.2441734222675225,"{""alpha"": 0.5, ""batch_size"": 2000, ""init_length"": 5000, ""k"": null, ""overlap"": null, ""subsequence_multiplier"": 4}",,,,,,,0.9302679158448389,0.012459755843513432,0.0,0.0,0.0,0.0,1.2254575202729963,0,7488,0,13,0.0,0.0,0.0,0.0,0.0,,0.0,183,0.0,0.0,0.0,,,,,,0.5,5000.0,2000.0,,4.0,,,,,,,,,,,,,,
098_UCR_Anomaly_NOISEInternalBleeding16_1200_4187_4199,98,InternalBleeding,noise,sand,SAND,Distance-based,Clustering,SAND | Alpha 0.7,Alpha 0.7,sand__tab_02,2,auto,auto_ablation,Measures faster adaptation to recent behavior in the online updates.,ablation,alpha,Alpha 0.7,score_driver,183,1,7501,13,1200,4187,4199,zscore,sigma,3.0,range,datasets\normalized\zscore,5.070291400013957,0.3687504035259193,0.2400645280252415,"{""alpha"": 0.7, ""batch_size"": 2000, ""init_length"": 5000, ""k"": null, ""overlap"": null, ""subsequence_multiplier"": 4}",,,,,,,0.9725920447074293,0.030720958366175402,0.0,0.0,0.0,0.0,1.0889439876016438,0,7488,0,13,0.0,0.0,0.0,0.0,0.0,,0.0,183,0.0,0.0,0.0,,,,,,0.7,5000.0,2000.0,,4.0,,,,,,,,,,,,,,
098_UCR_Anomaly_NOISEInternalBleeding16_1200_4187_4199,98,InternalBleeding,noise,sand,SAND,Distance-based,Clustering,SAND | Init 3000,Init 3000,sand__tab_03,3,auto,auto_ablation,Measures a shorter initialization phase before online updates take over.,ablation,init_length,Init 3000,score_driver,183,1,7501,13,1200,4187,4199,zscore,sigma,3.0,range,datasets\normalized\zscore,7.097398700017948,0.4490057282631513,0.21560697368280127,"{""alpha"": 0.5, ""batch_size"": 2000, ""init_length"": 3000, ""k"": null, ""overlap"": null, ""subsequence_multiplier"": 4}",,,,,,,0.9800912228796845,0.04195686201487997,0.0,0.0,0.0,0.0,1.0958266493115552,0,7488,0,13,0.0,0.0,0.0,0.0,0.0,,0.0,183,0.0,0.0,0.0,,,,,,0.5,3000.0,2000.0,,4.0,,,,,,,,,,,,,,
098_UCR_Anomaly_NOISEInternalBleeding16_1200_4187_4199,98,InternalBleeding,noise,sand,SAND,Distance-based,Clustering,SAND | Batch 1000,Batch 1000,sand__tab_04,4,auto,auto_ablation,Measures finer-grained online updates at the cost of more update steps.,ablation,batch_size,Batch 1000,score_driver,183,1,7501,13,1200,4187,4199,zscore,sigma,3.0,range,datasets\normalized\zscore,7.328619100037031,0.43768532886106815,0.20884386238459926,"{""alpha"": 0.5, ""batch_size"": 1000, ""init_length"": 5000, ""k"": null, ""overlap"": null, ""subsequence_multiplier"": 4}",,,,,,,0.9846318211702827,0.053093646249980544,0.0,0.0,0.0,0.0,1.0642169160148658,0,7488,0,13,0.0,0.0,0.0,0.0,0.0,,0.0,183,0.0,0.0,0.0,,,,,,0.5,5000.0,1000.0,,4.0,,,,,,,,,,,,,,
098_UCR_Anomaly_NOISEInternalBleeding16_1200_4187_4199,98,InternalBleeding,noise,sand,SAND,Distance-based,Clustering,SAND | k = 3,k = 3,sand__tab_05,5,auto,auto_ablation,Measures a more local nearest-subsequence comparison.,ablation,k,k = 3,score_driver,183,1,7501,13,1200,4187,4199,zscore,sigma,3.0,range,datasets\normalized\zscore,2.8792904000147246,0.41196730177807483,0.21682380148365912,"{""alpha"": 0.5, ""batch_size"": 2000, ""init_length"": 5000, ""k"": 3, ""overlap"": null, ""subsequence_multiplier"": 4}",,,,,,,0.9759204470742933,0.03542326368247339,0.0,0.0,0.0,0.0,1.0624387062290523,0,7488,0,13,0.0,0.0,0.0,0.0,0.0,,0.0,183,0.0,0.0,0.0,,,,,,0.5,5000.0,2000.0,3.0,4.0,,,,,,,,,,,,,,
098_UCR_Anomaly_NOISEInternalBleeding16_1200_4187_4199,98,InternalBleeding,noise,sand,SAND,Distance-based,Clustering,SAND | Subseq x2,Subseq x2,sand__tab_06,6,auto,auto_ablation,Measures a shorter subsequence context while keeping the rest of SAND fixed.,ablation,subsequence_multiplier,Subseq x2,score_driver,183,1,7501,13,1200,4187,4199,zscore,sigma,3.0,range,datasets\normalized\zscore,0.46760050003649667,0.4594575843435529,0.20032431767114095,"{""alpha"": 0.5, ""batch_size"": 2000, ""init_length"": 5000, ""k"": null, ""overlap"": null, ""subsequence_multiplier"": 2}",,,,,,,0.9589291584483893,0.02069910424100406,0.0,0.0,0.0,0.0,1.0604305373569758,0,7488,0,13,0.0,0.0,0.0,0.0,0.0,,0.0,183,0.0,0.0,0.0,,,,,,0.5,5000.0,2000.0,,2.0,,,,,,,,,,,,,,
098_UCR_Anomaly_NOISEInternalBleeding16_1200_4187_4199,98,InternalBleeding,noise,sand,SAND,Distance-based,Clustering,SAND | Overlap 64,Overlap 64,sand__tab_07,7,auto,auto_ablation,Measures a coarser explicit subsequence step rather than the auto overlap heuristic.,ablation,overlap,Overlap 64,score_driver,183,1,7501,13,1200,4187,4199,zscore,sigma,3.0,range,datasets\normalized\zscore,8.761002900020685,0.359226611824607,0.24652509106753207,"{""alpha"": 0.5, ""batch_size"": 2000, ""init_length"": 5000, ""k"": null, ""overlap"": 64, ""subsequence_multiplier"": 4}",,,,,,,0.979680309007232,0.04094493942346426,0.0,0.0,0.0,0.0,1.0988018850272032,0,7488,0,13,0.0,0.0,0.0,0.0,0.0,,0.0,183,0.0,0.0,0.0,,,,,,0.5,5000.0,2000.0,,4.0,64.0,,,,,,,,,,,,,
136_UCR_Anomaly_InternalBleeding17_1600_3198_3309,136,InternalBleeding,raw,sand,SAND,Distance-based,Clustering,SAND | Baseline,Baseline,sand__tab_01,1,auto,auto_ablation,Reference online clustering configuration.,baseline,baseline,Baseline,baseline,183,1,7500,112,1600,3198,3309,zscore,sigma,3.0,range,datasets\normalized\zscore,5.839521899993997,0.1185768050085452,0.15061977716031283,"{""alpha"": 0.5, ""batch_size"": 2000, ""init_length"": 5000, ""k"": null, ""overlap"": null, ""subsequence_multiplier"": 4}",,,,,,,0.9999734124835641,0.9982802570417809,0.5045045045045045,1.0,0.6706586826347305,0.9732142857142857,0.5704361364894837,112,7278,110,0,0.5045045045045045,1.0,0.6706586826347305,1.0,1.0,0.9889621621621622,1.0,183,0.5045045045045045,1.0,0.6706586826347305,,,,,,0.5,5000.0,2000.0,,4.0,,,,,,,,,,,,,,
136_UCR_Anomaly_InternalBleeding17_1600_3198_3309,136,InternalBleeding,raw,sand,SAND,Distance-based,Clustering,SAND | Alpha 0.7,Alpha 0.7,sand__tab_02,2,auto,auto_ablation,Measures faster adaptation to recent behavior in the online updates.,ablation,alpha,Alpha 0.7,score_driver,183,1,7500,112,1600,3198,3309,zscore,sigma,3.0,range,datasets\normalized\zscore,4.733912599971518,0.14969597347989833,0.14604536929765846,"{""alpha"": 0.7, ""batch_size"": 2000, ""init_length"": 5000, ""k"": null, ""overlap"": null, ""subsequence_multiplier"": 4}",,,,,,,0.9999987914765256,0.9999209860935525,0.5209302325581395,1.0,0.6850152905198776,0.9910714285714286,0.5878320813728737,112,7285,103,0,0.5209302325581395,1.0,0.6850152905198776,1.0,1.0,0.989555968992248,1.0,183,0.5209302325581395,1.0,0.6850152905198776,,,,,,0.7,5000.0,2000.0,,4.0,,,,,,,,,,,,,,
136_UCR_Anomaly_InternalBleeding17_1600_3198_3309,136,InternalBleeding,raw,sand,SAND,Distance-based,Clustering,SAND | Init 3000,Init 3000,sand__tab_03,3,auto,auto_ablation,Measures a shorter initialization phase before online updates take over.,ablation,init_length,Init 3000,score_driver,183,1,7500,112,1600,3198,3309,zscore,sigma,3.0,range,datasets\normalized\zscore,8.133798900002148,0.1835284374790651,0.1957571855452907,"{""alpha"": 0.5, ""batch_size"": 2000, ""init_length"": 3000, ""k"": null, ""overlap"": null, ""subsequence_multiplier"": 4}",,,,,,,0.9998646453708717,0.9913872020260297,0.3510971786833856,1.0,0.5197215777262181,0.9375,0.7707999941149373,112,7181,207,0,0.3510971786833856,1.0,0.5197215777262181,1.0,1.0,0.9740468129571578,1.0,183,0.3510971786833856,1.0,0.5197215777262181,,,,,,0.5,3000.0,2000.0,,4.0,,,,,,,,,,,,,,
136_UCR_Anomaly_InternalBleeding17_1600_3198_3309,136,InternalBleeding,raw,sand,SAND,Distance-based,Clustering,SAND | Batch 1000,Batch 1000,sand__tab_04,4,auto,auto_ablation,Measures finer-grained online updates at the cost of more update steps.,ablation,batch_size,Batch 1000,score_driver,183,1,7500,112,1600,3198,3309,zscore,sigma,3.0,range,datasets\normalized\zscore,5.6104241000139154,0.14525773144253487,0.14654737845860305,"{""alpha"": 0.5, ""batch_size"": 1000, ""init_length"": 5000, ""k"": null, ""overlap"": null, ""subsequence_multiplier"": 4}",,,,,,,0.9999347397323846,0.9958093179371369,0.5137614678899083,1.0,0.6787878787878788,0.9553571428571429,0.584899866818344,112,7282,106,0,0.5137614678899083,1.0,0.6787878787878788,1.0,1.0,0.9892721712538227,1.0,183,0.5137614678899083,1.0,0.6787878787878788,,,,,,0.5,5000.0,1000.0,,4.0,,,,,,,,,,,,,,
136_UCR_Anomaly_InternalBleeding17_1600_3198_3309,136,InternalBleeding,raw,sand,SAND,Distance-based,Clustering,SAND | k = 3,k = 3,sand__tab_05,5,auto,auto_ablation,Measures a more local nearest-subsequence comparison.,ablation,k,k = 3,score_driver,183,1,7500,112,1600,3198,3309,zscore,sigma,3.0,range,datasets\normalized\zscore,4.184900199994445,0.11376367164547993,0.1489030871525323,"{""alpha"": 0.5, ""batch_size"": 2000, ""init_length"": 5000, ""k"": 3, ""overlap"": null, ""subsequence_multiplier"": 4}",,,,,,,0.999986706241782,0.9991346347145622,0.5045045045045045,1.0,0.6706586826347305,0.9821428571428571,0.5604729331030769,112,7278,110,0,0.5045045045045045,1.0,0.6706586826347305,1.0,1.0,0.9889621621621622,1.0,183,0.5045045045045045,1.0,0.6706586826347305,,,,,,0.5,5000.0,2000.0,3.0,4.0,,,,,,,,,,,,,,
136_UCR_Anomaly_InternalBleeding17_1600_3198_3309,136,InternalBleeding,raw,sand,SAND,Distance-based,Clustering,SAND | Subseq x2,Subseq x2,sand__tab_06,6,auto,auto_ablation,Measures a shorter subsequence context while keeping the rest of SAND fixed.,ablation,subsequence_multiplier,Subseq x2,score_driver,183,1,7500,112,1600,3198,3309,zscore,sigma,3.0,range,datasets\normalized\zscore,0.43489159998716787,0.17208821839989036,0.1408681178907321,"{""alpha"": 0.5, ""batch_size"": 2000, ""init_length"": 5000, ""k"": null, ""overlap"": null, ""subsequence_multiplier"": 2}",,,,,,,0.9999214459741667,0.9949556358233347,0.5185185185185185,1.0,0.6829268292682927,0.9464285714285714,0.5946925720720866,112,7284,104,0,0.5185185185185185,1.0,0.6829268292682926,1.0,1.0,0.9894407407407407,1.0,183,0.5185185185185185,1.0,0.6829268292682926,,,,,,0.5,5000.0,2000.0,,2.0,,,,,,,,,,,,,,
136_UCR_Anomaly_InternalBleeding17_1600_3198_3309,136,InternalBleeding,raw,sand,SAND,Distance-based,Clustering,SAND | Overlap 64,Overlap 64,sand__tab_07,7,auto,auto_ablation,Measures a coarser explicit subsequence step rather than the auto overlap heuristic.,ablation,overlap,Overlap 64,score_driver,183,1,7500,112,1600,3198,3309,zscore,sigma,3.0,range,datasets\normalized\zscore,9.658783800026868,0.09978295987878479,0.14737173500737843,"{""alpha"": 0.5, ""batch_size"": 2000, ""init_length"": 5000, ""k"": null, ""overlap"": 64, ""subsequence_multiplier"": 4}",,,,,,,0.9999818721478846,0.9988280477326635,0.49777777777777776,1.0,0.6646884272997032,0.9732142857142857,0.5418981649009201,112,7275,113,0,0.49777777777777776,1.0,0.6646884272997032,1.0,1.0,0.9887093333333333,1.0,183,0.49777777777777776,1.0,0.6646884272997032,,,,,,0.5,5000.0,2000.0,,4.0,64.0,,,,,,,,,,,,,
135_UCR_Anomaly_InternalBleeding16_1200_4187_4199,135,InternalBleeding,raw,sand,SAND,Distance-based,Clustering,SAND | Baseline,Baseline,sand__tab_01,1,auto,auto_ablation,Reference online clustering configuration.,baseline,baseline,Baseline,baseline,183,1,7501,13,1200,4187,4199,zscore,sigma,3.0,range,datasets\normalized\zscore,6.054640599992126,0.23238645504235342,0.17769930675681792,"{""alpha"": 0.5, ""batch_size"": 2000, ""init_length"": 5000, ""k"": null, ""overlap"": null, ""subsequence_multiplier"": 4}",,,,,,,0.9986748027613412,0.4427360033129264,0.0896551724137931,1.0,0.16455696202531644,0.46153846153846156,0.7654843753128072,13,7356,132,0,0.0896551724137931,1.0,0.16455696202531647,1.0,1.0,0.9887573610874871,1.0,183,0.0896551724137931,1.0,0.16455696202531647,,,,,,0.5,5000.0,2000.0,,4.0,,,,,,,,,,,,,,
135_UCR_Anomaly_InternalBleeding16_1200_4187_4199,135,InternalBleeding,raw,sand,SAND,Distance-based,Clustering,SAND | Alpha 0.7,Alpha 0.7,sand__tab_02,2,auto,auto_ablation,Measures faster adaptation to recent behavior in the online updates.,ablation,alpha,Alpha 0.7,score_driver,183,1,7501,13,1200,4187,4199,zscore,sigma,3.0,range,datasets\normalized\zscore,3.807133399997838,0.21995777289400745,0.19107196454819442,"{""alpha"": 0.7, ""batch_size"": 2000, ""init_length"": 5000, ""k"": null, ""overlap"": null, ""subsequence_multiplier"": 4}",,,,,,,0.9977707922419461,0.3331901916694362,0.09420289855072464,1.0,0.17218543046357615,0.3076923076923077,0.7931736665385907,13,7363,125,0,0.09420289855072464,1.0,0.17218543046357618,1.0,1.0,0.9883088052027845,1.0,183,0.09420289855072464,1.0,0.17218543046357618,,,,,,0.7,5000.0,2000.0,,4.0,,,,,,,,,,,,,,
135_UCR_Anomaly_InternalBleeding16_1200_4187_4199,135,InternalBleeding,raw,sand,SAND,Distance-based,Clustering,SAND | Init 3000,Init 3000,sand__tab_03,3,auto,auto_ablation,Measures a shorter initialization phase before online updates take over.,ablation,init_length,Init 3000,score_driver,183,1,7501,13,1200,4187,4199,zscore,sigma,3.0,range,datasets\normalized\zscore,7.568718700029422,0.27524151321987317,0.2140908610490545,"{""alpha"": 0.5, ""batch_size"": 2000, ""init_length"": 3000, ""k"": null, ""overlap"": null, ""subsequence_multiplier"": 4}",,,,,,,0.9958805884286653,0.21655010931412497,0.1368421052631579,1.0,0.24074074074074073,0.23076923076923078,0.9175140963670367,13,7406,82,0,0.1368421052631579,1.0,0.24074074074074076,1.0,1.0,0.9899437969674219,1.0,183,0.1368421052631579,1.0,0.24074074074074076,,,,,,0.5,3000.0,2000.0,,4.0,,,,,,,,,,,,,,
135_UCR_Anomaly_InternalBleeding16_1200_4187_4199,135,InternalBleeding,raw,sand,SAND,Distance-based,Clustering,SAND | Batch 1000,Batch 1000,sand__tab_04,4,auto,auto_ablation,Measures finer-grained online updates at the cost of more update steps.,ablation,batch_size,Batch 1000,score_driver,183,1,7501,13,1200,4187,4199,zscore,sigma,3.0,range,datasets\normalized\zscore,5.28189659997588,0.23870009803682776,0.18642992403251119,"{""alpha"": 0.5, ""batch_size"": 1000, ""init_length"": 5000, ""k"": null, ""overlap"": null, ""subsequence_multiplier"": 4}",,,,,,,0.9976064266929652,0.30852561031438375,0.0948905109489051,1.0,0.17333333333333334,0.3076923076923077,0.7979898701343614,13,7364,124,0,0.0948905109489051,1.0,0.1733333333333333,1.0,1.0,0.9882857468152664,1.0,183,0.0948905109489051,1.0,0.1733333333333333,,,,,,0.5,5000.0,1000.0,,4.0,,,,,,,,,,,,,,
135_UCR_Anomaly_InternalBleeding16_1200_4187_4199,135,InternalBleeding,raw,sand,SAND,Distance-based,Clustering,SAND | k = 3,k = 3,sand__tab_05,5,auto,auto_ablation,Measures a more local nearest-subsequence comparison.,ablation,k,k = 3,score_driver,183,1,7501,13,1200,4187,4199,zscore,sigma,3.0,range,datasets\normalized\zscore,4.202812700008508,0.201270819227158,0.158590252525871,"{""alpha"": 0.5, ""batch_size"": 2000, ""init_length"": 5000, ""k"": 3, ""overlap"": null, ""subsequence_multiplier"": 4}",,,,,,,0.9981303418803419,0.3715083319114466,0.07738095238095238,1.0,0.143646408839779,0.38461538461538464,0.6770415768047711,13,7333,155,0,0.07738095238095238,1.0,0.14364640883977903,1.0,1.0,0.9868684175443275,1.0,183,0.07738095238095238,1.0,0.14364640883977903,,,,,,0.5,5000.0,2000.0,3.0,4.0,,,,,,,,,,,,,,
135_UCR_Anomaly_InternalBleeding16_1200_4187_4199,135,InternalBleeding,raw,sand,SAND,Distance-based,Clustering,SAND | Subseq x2,Subseq x2,sand__tab_06,6,auto,auto_ablation,Measures a shorter subsequence context while keeping the rest of SAND fixed.,ablation,subsequence_multiplier,Subseq x2,score_driver,183,1,7501,13,1200,4187,4199,zscore,sigma,3.0,range,datasets\normalized\zscore,0.47656810004264116,0.30412915844297245,0.19256870318497535,"{""alpha"": 0.5, ""batch_size"": 2000, ""init_length"": 5000, ""k"": null, ""overlap"": null, ""subsequence_multiplier"": 2}",,,,,,,0.987241124260355,0.06522497687475039,0.1,1.0,0.18181818181818182,0.0,0.8818352679978985,13,7371,117,0,0.1,1.0,0.18181818181818182,1.0,1.0,0.9855506445294474,1.0,183,0.1,1.0,0.18181818181818182,,,,,,0.5,5000.0,2000.0,,2.0,,,,,,,,,,,,,,
135_UCR_Anomaly_InternalBleeding16_1200_4187_4199,135,InternalBleeding,raw,sand,SAND,Distance-based,Clustering,SAND | Overlap 64,Overlap 64,sand__tab_07,7,auto,auto_ablation,Measures a coarser explicit subsequence step rather than the auto overlap heuristic.,ablation,overlap,Overlap 64,score_driver,183,1,7501,13,1200,4187,4199,zscore,sigma,3.0,range,datasets\normalized\zscore,20.91117190005025,0.23892139569029927,0.176002333216394,"{""alpha"": 0.5, ""batch_size"": 2000, ""init_length"": 5000, ""k"": null, ""overlap"": 64, ""subsequence_multiplier"": 4}",,,,,,,0.9951409434582512,0.19219246042628146,0.08552631578947369,1.0,0.15757575757575756,0.23076923076923078,0.7669283953394812,13,7349,139,0,0.08552631578947369,1.0,0.1575757575757576,1.0,1.0,0.9869210421066665,1.0,183,0.08552631578947369,1.0,0.1575757575757576,,,,,,0.5,5000.0,2000.0,,4.0,64.0,,,,,,,,,,,,,
134_UCR_Anomaly_InternalBleeding15_1700_5684_5854,134,InternalBleeding,raw,sand,SAND,Distance-based,Clustering,SAND | Baseline,Baseline,sand__tab_01,1,auto,auto_ablation,Reference online clustering configuration.,baseline,baseline,Baseline,baseline,173,1,7601,171,1700,5684,5854,zscore,sigma,3.0,range,datasets\normalized\zscore,5.775360800034832,0.23616898642602577,0.15809567219146445,"{""alpha"": 0.5, ""batch_size"": 2000, ""init_length"": 5000, ""k"": null, ""overlap"": null, ""subsequence_multiplier"": 4}",,,,,,,0.9950556067153077,0.786855987552423,0.6566523605150214,0.8947368421052632,0.7574257425742574,0.6842105263157895,0.7104560030004191,153,7350,80,18,0.6566523605150214,0.9157894736842105,0.7648681261851404,1.0,0.8947368421052632,0.9886619842769728,0.9997507253200756,173,0.6566523605150214,0.9157894736842105,0.7648681261851404,,,,,,0.5,5000.0,2000.0,,4.0,,,,,,,,,,,,,,
134_UCR_Anomaly_InternalBleeding15_1700_5684_5854,134,InternalBleeding,raw,sand,SAND,Distance-based,Clustering,SAND | Alpha 0.7,Alpha 0.7,sand__tab_02,2,auto,auto_ablation,Measures faster adaptation to recent behavior in the online updates.,ablation,alpha,Alpha 0.7,score_driver,173,1,7601,171,1700,5684,5854,zscore,sigma,3.0,range,datasets\normalized\zscore,7.642345600004774,0.26374791573683615,0.17786546938009928,"{""alpha"": 0.7, ""batch_size"": 2000, ""init_length"": 5000, ""k"": null, ""overlap"": null, ""subsequence_multiplier"": 4}",,,,,,,0.994903701604842,0.7818730810285189,0.6702127659574468,0.7368421052631579,0.7019498607242339,0.6783625730994152,0.797344323877134,126,7368,62,45,0.6702127659574468,0.7894736842105263,0.7249712313003452,1.0,0.7368421052631579,0.9898907478579246,0.9984420332504725,173,0.6702127659574468,0.7894736842105263,0.7249712313003452,,,,,,0.7,5000.0,2000.0,,4.0,,,,,,,,,,,,,,
134_UCR_Anomaly_InternalBleeding15_1700_5684_5854,134,InternalBleeding,raw,sand,SAND,Distance-based,Clustering,SAND | Init 3000,Init 3000,sand__tab_03,3,auto,auto_ablation,Measures a shorter initialization phase before online updates take over.,ablation,init_length,Init 3000,score_driver,173,1,7601,171,1700,5684,5854,zscore,sigma,3.0,range,datasets\normalized\zscore,8.764869300008286,0.18829246664794935,0.1617506487251279,"{""alpha"": 0.5, ""batch_size"": 2000, ""init_length"": 3000, ""k"": null, ""overlap"": null, ""subsequence_multiplier"": 4}",,,,,,,0.994643967478139,0.7719330201498756,0.6446280991735537,0.9122807017543859,0.7554479418886199,0.672514619883041,0.673544412823333,156,7344,86,15,0.6446280991735537,0.9298245614035088,0.7613960769868312,1.0,0.9122807017543859,0.9879843996168404,0.9998268925833858,173,0.6446280991735537,0.9298245614035088,0.7613960769868312,,,,,,0.5,3000.0,2000.0,,4.0,,,,,,,,,,,,,,
