dataset_name,dataset_sequence,family,variant,algorithm,algorithm_base_display,algorithm_superfamily,algorithm_category,algorithm_display,algorithm_variant,algorithm_run_id,variant_index,variant_origin,variant_source,variant_focus,variant_family,ablation_parameter,ablation_label,ablation_role,window_size,window_stride,series_length,anomaly_count,train_end,anomaly_start,anomaly_end,normalization_method,threshold_method,threshold_value,evaluation_mode,prepared_dataset_dir,runtime_seconds,score_mean,score_std,params_json,error,param__n_estimators,param__max_samples,param__max_features,param__bootstrap,param__random_state,roc_auc,average_precision,precision,recall,f1,precision_at_k,score_threshold,tp,tn,fp,fn,range_precision,range_recall,range_f1,existence_reward,overlap_reward,affiliation_precision,affiliation_recall,tsb_uad_window,evaluation_precision,evaluation_recall,evaluation_f1,param__n_neighbors,param__algorithm,param__leaf_size,param__metric,param__p,param__alpha,param__init_length,param__batch_size,param__k,param__subsequence_multiplier,param__overlap,param__start_index_multiplier,param__x_lag_multiplier,param__n_bins,param__tol,param__kernel,param__nu,param__gamma,param__train_fraction,param__n_components,param__n_selected_components,param__whiten,param__weighted,param__standardization
114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727,114,CIMIS44AirTemperature,raw,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,24,1,8184,25,4000,5703,5727,zscore,sigma,3.0,range,datasets\normalized\zscore,5.543266900000162,0.28006880044352006,0.16239446055695098,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.34778281652163257,0.003798010137990535,0.0,0.0,0.0,0.0,0.767252182114373,0,7998,161,25,0.0,0.0,0.0,0.0,0.0,0.5884907226947901,0.9910801564027371,24,0.0,0.0,0.0,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544,115,CIMIS44AirTemperature,raw,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,24,1,8184,25,4000,6520,6544,zscore,sigma,3.0,range,datasets\normalized\zscore,5.66763640003046,0.29496188928310435,0.15911221368003195,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.9302120357886996,0.11163391405195822,0.047619047619047616,0.2,0.07692307692307693,0.16,0.7722985303232002,5,8059,100,20,0.028409090909090908,0.36000000000000004,0.0526623756582797,1.0,0.2,0.5734295722198948,0.9988367546432062,24,0.028409090909090908,0.36000000000000004,0.0526623756582797,,,,,,,,,,,,1.0,,,,,,,,,,,,
115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544,115,CIMIS44AirTemperature,raw,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,24,1,8184,25,4000,6520,6544,zscore,sigma,3.0,range,datasets\normalized\zscore,5.687513999990188,0.2918844054272031,0.15929682038757825,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.9315700453486947,0.11178718130008106,0.04716981132075472,0.2,0.07633587786259542,0.16,0.7697748665899379,5,8058,101,20,0.028409090909090908,0.36000000000000004,0.0526623756582797,1.0,0.2,0.5759022436784154,0.9988367546432062,24,0.028409090909090908,0.36000000000000004,0.0526623756582797,,,,,,,,,,,,2.0,,,,,,,,,,,,
115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544,115,CIMIS44AirTemperature,raw,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,24,1,8184,25,4000,6520,6544,zscore,sigma,3.0,range,datasets\normalized\zscore,5.477754199993797,0.2813713626446865,0.16013835923690636,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.9042627773011399,0.024073136215609567,0.034013605442176874,0.2,0.05813953488372093,0.0,0.7617864403554055,5,8017,142,20,0.0390625,0.36000000000000004,0.07047768206734534,1.0,0.2,0.5695250729812942,0.9980449657869012,24,0.0390625,0.36000000000000004,0.07047768206734534,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544,7,CIMIS44AirTemperature,distorted,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,24,1,8184,25,4000,6520,6544,zscore,sigma,3.0,range,datasets\normalized\zscore,5.7557034000055864,0.31651557380798895,0.16720535324139213,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.9229954651305307,0.08787294993660517,0.031055900621118012,0.2,0.053763440860215055,0.16,0.8181316335321653,5,8003,156,20,0.02976190476190476,0.36000000000000004,0.054978619425778856,1.0,0.2,0.5377846790890269,0.9988367546432062,24,0.02976190476190476,0.36000000000000004,0.054978619425778856,,,,,,,,,,,,1.0,,,,,,,,,,,,
007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544,7,CIMIS44AirTemperature,distorted,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,24,1,8184,25,4000,6520,6544,zscore,sigma,3.0,range,datasets\normalized\zscore,5.793498000013642,0.3153263268773892,0.16802155557565104,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.9231278342934183,0.08788590029390558,0.031055900621118012,0.2,0.053763440860215055,0.16,0.8193909936043424,5,8003,156,20,0.02976190476190476,0.36000000000000004,0.054978619425778856,1.0,0.2,0.5377846790890269,0.9988367546432062,24,0.02976190476190476,0.36000000000000004,0.054978619425778856,,,,,,,,,,,,2.0,,,,,,,,,,,,
007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544,7,CIMIS44AirTemperature,distorted,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,24,1,8184,25,4000,6520,6544,zscore,sigma,3.0,range,datasets\normalized\zscore,6.455244800017681,0.31320666829074634,0.16548933519706424,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.9004779997548719,0.05705787355683556,0.03546099290780142,0.2,0.060240963855421686,0.16,0.8096746738819391,5,8023,136,20,0.02976190476190476,0.36000000000000004,0.054978619425778856,1.0,0.2,0.5254358097100033,0.9980449657869012,24,0.02976190476190476,0.36000000000000004,0.054978619425778856,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1_4000_5391_5392,5,CIMIS44AirTemperature,distorted,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,24,1,8184,2,4000,5391,5392,zscore,sigma,3.0,range,datasets\normalized\zscore,5.46751749998657,0.2752547522469698,0.14881297671037952,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.9481178196040088,0.006750572082379862,0.007352941176470588,0.5,0.014492753623188406,0.0,0.7216936823781084,1,8047,135,1,0.021739130434782608,0.6000000000000001,0.04195804195804196,1.0,0.5,0.5601110128802254,0.9999389051808407,24,0.021739130434782608,0.6000000000000001,0.04195804195804196,,,,,,,,,,,,1.0,,,,,,,,,,,,
005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1_4000_5391_5392,5,CIMIS44AirTemperature,distorted,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,24,1,8184,2,4000,5391,5392,zscore,sigma,3.0,range,datasets\normalized\zscore,5.542531300045084,0.2729674254580965,0.14947340827416888,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.9481178196040088,0.006750572082379862,0.007352941176470588,0.5,0.014492753623188406,0.0,0.7213876502806031,1,8047,135,1,0.021739130434782608,0.6000000000000001,0.04195804195804196,1.0,0.5,0.5601110128802254,0.9999389051808407,24,0.021739130434782608,0.6000000000000001,0.04195804195804196,,,,,,,,,,,,2.0,,,,,,,,,,,,
005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1_4000_5391_5392,5,CIMIS44AirTemperature,distorted,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,24,1,8184,2,4000,5391,5392,zscore,sigma,3.0,range,datasets\normalized\zscore,5.568040199985262,0.2706357526596109,0.14645508935941887,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.9489733561476411,0.006556042228212039,0.007194244604316547,0.5,0.014184397163120567,0.0,0.7100010207378675,1,8044,138,1,0.021739130434782608,0.6000000000000001,0.04195804195804196,1.0,0.5,0.5582870946644445,0.9999389051808407,24,0.021739130434782608,0.6000000000000001,0.04195804195804196,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
117_UCR_Anomaly_CIMIS44AirTemperature5_4000_4852_4900,117,CIMIS44AirTemperature,raw,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,24,1,8184,49,4000,4852,4900,zscore,sigma,3.0,range,datasets\normalized\zscore,5.573012800014112,0.24557481830843125,0.1400894825529383,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.9561782672503544,0.3264928370810861,0.18666666666666668,0.5714285714285714,0.2814070351758794,0.30612244897959184,0.6658432659672462,28,8013,122,21,0.10317460317460318,0.4285714285714286,0.16631130063965888,1.0,0.2857142857142857,0.6120821114369501,0.9990947992100065,24,0.10317460317460318,0.4285714285714286,0.16631130063965888,,,,,,,,,,,,1.0,,,,,,,,,,,,
117_UCR_Anomaly_CIMIS44AirTemperature5_4000_4852_4900,117,CIMIS44AirTemperature,raw,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,24,1,8184,49,4000,4852,4900,zscore,sigma,3.0,range,datasets\normalized\zscore,5.5559535000356846,0.24303873603942838,0.1402771540114733,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.9573021587245839,0.3266606339953603,0.1830065359477124,0.5714285714285714,0.27722772277227725,0.30612244897959184,0.6638701980738483,28,8010,125,21,0.10317460317460318,0.4285714285714286,0.16631130063965888,1.0,0.2857142857142857,0.6106207553076624,0.9990947992100065,24,0.10317460317460318,0.4285714285714286,0.16631130063965888,,,,,,,,,,,,2.0,,,,,,,,,,,,
117_UCR_Anomaly_CIMIS44AirTemperature5_4000_4852_4900,117,CIMIS44AirTemperature,raw,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,24,1,8184,49,4000,4852,4900,zscore,sigma,3.0,range,datasets\normalized\zscore,5.480738000012934,0.2488745540902482,0.14459279861279872,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.9586242364185994,0.31139912101237116,0.1695906432748538,0.5918367346938775,0.2636363636363636,0.30612244897959184,0.6826529499286443,29,7993,142,20,0.125,0.43673469387755104,0.1943687556766576,1.0,0.29591836734693877,0.6123873140002172,0.9990985397091388,24,0.125,0.43673469387755104,0.1943687556766576,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727,6,CIMIS44AirTemperature,distorted,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,24,1,8184,25,4000,5703,5727,zscore,sigma,3.0,range,datasets\normalized\zscore,5.7316525999922305,0.27845394207174046,0.14698330871945395,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.9732320137271724,0.15221020461128404,0.15625,0.6,0.24793388429752067,0.0,0.7194038682301023,15,8078,81,10,0.041666666666666664,0.6799999999999999,0.07852193995381063,1.0,0.6,0.5665602598566308,0.9997458455522973,24,0.041666666666666664,0.6799999999999999,0.07852193995381063,,,,,,,,,,,,1.0,,,,,,,,,,,,
006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727,6,CIMIS44AirTemperature,distorted,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,24,1,8184,25,4000,5703,5727,zscore,sigma,3.0,range,datasets\normalized\zscore,5.742313499969896,0.27731764012536886,0.1477613625133434,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.9732320137271724,0.15221020461128404,0.15625,0.6,0.24793388429752067,0.0,0.7206017276653991,15,8078,81,10,0.041666666666666664,0.6799999999999999,0.07852193995381063,1.0,0.6,0.5665602598566308,0.9997458455522973,24,0.041666666666666664,0.6799999999999999,0.07852193995381063,,,,,,,,,,,,2.0,,,,,,,,,,,,
006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727,6,CIMIS44AirTemperature,distorted,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,24,1,8184,25,4000,5703,5727,zscore,sigma,3.0,range,datasets\normalized\zscore,5.706479499989655,0.2794144105628919,0.14806147355990476,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.9624414756710382,0.13952468936319318,0.1485148514851485,0.6,0.23809523809523808,0.0,0.7235988312426063,15,8073,86,10,0.04,0.6799999999999999,0.07555555555555556,1.0,0.6,0.553760416364217,0.9997458455522973,24,0.04,0.6799999999999999,0.07555555555555556,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597,8,CIMIS44AirTemperature,distorted,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,5.527732099988498,0.30714293358118333,0.161956528544918,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.9134001480124933,0.03950364351528081,0.0,0.0,0.0,0.0,0.7930125192159373,0,8065,70,49,0.0,0.0,0.0,0.0,0.0,0.39738339617371876,0.9556451612903226,24,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597,8,CIMIS44AirTemperature,distorted,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,5.437902599980589,0.30566399329961375,0.16294526497054174,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.9134001480124933,0.03950364351528081,0.0,0.0,0.0,0.0,0.794499788211239,0,8067,68,49,0.0,0.0,0.0,0.0,0.0,0.38134487666034156,0.9556451612903226,24,0.0,0.0,0.0,,,,,,,,,,,,2.0,,,,,,,,,,,,
008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597,8,CIMIS44AirTemperature,distorted,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,5.410625500022434,0.29880874941909075,0.1575614394282819,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.9045244157896717,0.036533128284158306,0.0,0.0,0.0,0.0,0.7714930677039364,0,8041,94,49,0.0,0.0,0.0,0.0,0.0,0.33257354776314973,0.9556451612903226,24,0.0,0.0,0.0,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900,9,CIMIS44AirTemperature,distorted,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,24,1,8184,49,4000,4852,4900,zscore,sigma,3.0,range,datasets\normalized\zscore,5.421491499990225,0.2655566202209285,0.15564462298059603,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.9517027708440475,0.31825749019596894,0.14150943396226415,0.6122448979591837,0.22988505747126436,0.32653061224489793,0.7324904891627166,30,7953,182,19,0.08,0.4448979591836735,0.13561430793157078,1.0,0.30612244897959184,0.5670861460004796,0.9991908053543999,24,0.08,0.4448979591836735,0.13561430793157078,,,,,,,,,,,,1.0,,,,,,,,,,,,
009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900,9,CIMIS44AirTemperature,distorted,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,24,1,8184,49,4000,4852,4900,zscore,sigma,3.0,range,datasets\normalized\zscore,5.8434070000075735,0.26394475334106204,0.15647314015667468,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.9519461134177089,0.31828056007242894,0.14150943396226415,0.6122448979591837,0.22988505747126436,0.32653061224489793,0.7333641738110861,30,7953,182,19,0.08,0.4448979591836735,0.13561430793157078,1.0,0.30612244897959184,0.5670861460004796,0.9991908053543999,24,0.08,0.4448979591836735,0.13561430793157078,,,,,,,,,,,,2.0,,,,,,,,,,,,
009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900,9,CIMIS44AirTemperature,distorted,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,24,1,8184,49,4000,4852,4900,zscore,sigma,3.0,range,datasets\normalized\zscore,5.414266099978704,0.26585176579860426,0.15628678964649512,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.9546479685912472,0.3198710077726653,0.14018691588785046,0.6122448979591837,0.22813688212927757,0.32653061224489793,0.7347121347380896,30,7951,184,19,0.08,0.4448979591836735,0.13561430793157078,1.0,0.30612244897959184,0.5657465901097195,0.9991908053543999,24,0.08,0.4448979591836735,0.13561430793157078,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
095_UCR_Anomaly_NOISECIMIS44AirTemperature4_4000_5549_5597,95,CIMIS44AirTemperature,noise,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,5.437526700028684,0.35810019173143315,0.16816942782429217,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.9468622605772488,0.06393942810287276,0.0,0.0,0.0,0.0,0.8626084752043096,0,7996,139,49,0.0,0.0,0.0,0.0,0.0,0.708728032236967,0.977394916911046,24,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
095_UCR_Anomaly_NOISECIMIS44AirTemperature4_4000_5549_5597,95,CIMIS44AirTemperature,noise,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,5.577063100005034,0.35572677840900724,0.16864803715496368,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.9468622605772486,0.06393942810287276,0.0,0.0,0.0,0.0,0.8616708898738983,0,7993,142,49,0.0,0.0,0.0,0.0,0.0,0.7098804950917627,0.977394916911046,24,0.0,0.0,0.0,,,,,,,,,,,,2.0,,,,,,,,,,,,
095_UCR_Anomaly_NOISECIMIS44AirTemperature4_4000_5549_5597,95,CIMIS44AirTemperature,noise,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,5.363938599999528,0.34415761623689856,0.16815194732081296,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.9417721360209726,0.058115641859969806,0.0,0.0,0.0,0.0,0.8486134581993374,0,7993,142,49,0.0,0.0,0.0,0.0,0.0,0.5578185019206146,0.977394916911046,24,0.0,0.0,0.0,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054,10,CIMIS44AirTemperature,distorted,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,24,1,8184,49,4000,6006,6054,zscore,sigma,3.0,range,datasets\normalized\zscore,5.508164300001226,0.2963036527038608,0.1608520241566134,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.9494775660725261,0.1580506208917494,0.1118421052631579,0.3469387755102041,0.1691542288557214,0.14285714285714285,0.7788597251737011,17,8000,135,32,0.12681159420289853,0.2925170068027211,0.17692352906600833,1.0,0.11564625850340135,0.5553848652055359,0.9991122548726235,24,0.12681159420289853,0.2925170068027211,0.17692352906600833,,,,,,,,,,,,1.0,,,,,,,,,,,,
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054,10,CIMIS44AirTemperature,distorted,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,24,1,8184,49,4000,6006,6054,zscore,sigma,3.0,range,datasets\normalized\zscore,5.7132998000015505,0.29356796435327287,0.16161590049335658,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.9497685736863891,0.15809743989373118,0.1111111111111111,0.3469387755102041,0.16831683168316833,0.14285714285714285,0.7784156658333425,17,7999,136,32,0.12681159420289853,0.2925170068027211,0.17692352906600833,1.0,0.11564625850340135,0.5564188692746567,0.9991122548726235,24,0.12681159420289853,0.2925170068027211,0.17692352906600833,,,,,,,,,,,,2.0,,,,,,,,,,,,
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054,10,CIMIS44AirTemperature,distorted,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,24,1,8184,49,4000,6006,6054,zscore,sigma,3.0,range,datasets\normalized\zscore,5.59929630003171,0.29371868061824263,0.16080468763593306,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.9692058753433763,0.1760865568214368,0.1625,0.5306122448979592,0.24880382775119617,0.16326530612244897,0.7761327435260419,26,8001,134,23,0.09090909090909091,0.41224489795918373,0.14896755162241887,1.0,0.2653061224489796,0.5774735764907135,0.999340425319688,24,0.09090909090909091,0.41224489795918373,0.14896755162241887,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597,116,CIMIS44AirTemperature,raw,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,5.555526899988763,0.29935134239872974,0.162900200979293,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.9758752179421246,0.13450356685726647,0.0,0.0,0.0,0.0,0.7880519453366087,0,8044,91,49,0.0,0.0,0.0,0.0,0.0,0.5659038542103059,0.9788611925708699,24,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597,116,CIMIS44AirTemperature,raw,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,5.521563500049524,0.2962413366955819,0.16310861143316885,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.9758752179421246,0.13450356685726647,0.0,0.0,0.0,0.0,0.7855671709950884,0,8043,92,49,0.0,0.0,0.0,0.0,0.0,0.5641435834502103,0.9788611925708699,24,0.0,0.0,0.0,,,,,,,,,,,,2.0,,,,,,,,,,,,
116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597,116,CIMIS44AirTemperature,raw,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,5.552189000009093,0.2812694126971134,0.16145790783628822,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.961042610037254,0.07858586574228614,0.0,0.0,0.0,0.0,0.7656431362059781,0,7999,136,49,0.0,0.0,0.0,0.0,0.0,0.5108034507791386,0.9778836754643205,24,0.0,0.0,0.0,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
