dataset_name,dataset_sequence,family,variant,algorithm,algorithm_base_display,algorithm_superfamily,algorithm_category,algorithm_display,algorithm_variant,algorithm_run_id,variant_index,window_size,window_stride,series_length,anomaly_count,train_end,anomaly_start,anomaly_end,normalization_method,threshold_method,threshold_value,evaluation_mode,prepared_dataset_dir,runtime_seconds,score_mean,score_std,params_json,error,param__n_estimators,param__max_samples,param__max_features,param__bootstrap,param__random_state,roc_auc,average_precision,precision,recall,f1,precision_at_k,score_threshold,tp,tn,fp,fn,range_precision,range_recall,range_f1,existence_reward,overlap_reward,affiliation_precision,affiliation_recall,tsb_uad_window,evaluation_precision,evaluation_recall,evaluation_f1,param__n_neighbors,param__algorithm,param__leaf_size,param__metric,param__p,param__subsequence_multiplier,param__kernel,param__nu,param__gamma,param__train_fraction
154_UCR_Anomaly_PowerDemand3_16000_23405_23477,154,PowerDemand,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,168,1,29931,73,16000,23405,23477,zscore,sigma,3.0,range,datasets\normalized\zscore,2.457963499997277,0.10225341844978693,0.13963143911254625,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.9733051512318124,0.041255965328058024,0.0513347022587269,0.684931506849315,0.09551098376313276,0.0,0.5211477357874257,50,28934,924,23,0.017768301350390904,0.747945205479452,0.0347119795746066,1.0,0.684931506849315,0.44954833488687224,0.9997578906370497,168,0.017768301350390904,0.747945205479452,0.0347119795746066,20.0,auto,30.0,minkowski,2.0,,,,,
154_UCR_Anomaly_PowerDemand3_16000_23405_23477,154,PowerDemand,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,168,1,29931,73,16000,23405,23477,zscore,sigma,3.0,range,datasets\normalized\zscore,2.514819099975284,0.10307978319982566,0.12470758635611105,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.9856760355178897,0.07698746441246983,0.07290533188248095,0.9178082191780822,0.1350806451612903,0.0,0.47720254226815884,67,29006,852,6,0.01576470588235294,0.9342465753424658,0.031006205448173143,1.0,0.9178082191780822,0.48628285026544,0.999983523748457,168,0.01576470588235294,0.9342465753424658,0.031006205448173143,10.0,auto,30.0,minkowski,2.0,,,,,
154_UCR_Anomaly_PowerDemand3_16000_23405_23477,154,PowerDemand,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,168,1,29931,73,16000,23405,23477,zscore,sigma,3.0,range,datasets\normalized\zscore,32.49167269997997,0.1260442396013812,0.17124420261432008,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.9894239124550269,0.11476737909233616,0.06098654708520179,0.9315068493150684,0.11447811447811448,0.0,0.6397768474443415,68,28811,1047,5,0.02490842490842491,0.9452054794520548,0.04853776366288392,1.0,0.9315068493150684,0.6411651282254117,0.9999885581586508,168,0.02490842490842491,0.9452054794520548,0.04853776366288392,50.0,auto,30.0,manhattan,1.0,,,,,
155_UCR_Anomaly_PowerDemand4_18000_24005_24077,155,PowerDemand,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,168,1,29931,73,18000,24005,24077,zscore,sigma,3.0,range,datasets\normalized\zscore,2.561343499983195,0.08154522146946543,0.12038267140162456,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.9998279527663818,0.9306288541925509,0.09323116219667944,1.0,0.1705607476635514,0.8356164383561644,0.4426932356743391,73,29148,710,0,0.014623397435897436,1.0,0.028825271470878582,1.0,1.0,0.5461383020026521,1.0,168,0.014623397435897436,1.0,0.028825271470878582,20.0,auto,30.0,minkowski,2.0,,,,,
155_UCR_Anomaly_PowerDemand4_18000_24005_24077,155,PowerDemand,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,168,1,29931,73,18000,24005,24077,zscore,sigma,3.0,range,datasets\normalized\zscore,2.54855269996915,0.08090338033518417,0.10815455991473819,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.9997834498819527,0.9084680288331397,0.09617918313570488,1.0,0.17548076923076922,0.7808219178082192,0.4053670600793987,73,29172,686,0,0.013089474627936165,1.0,0.025840707964601767,1.0,1.0,0.5522333118478165,1.0,168,0.013089474627936165,1.0,0.025840707964601767,10.0,auto,30.0,minkowski,2.0,,,,,
155_UCR_Anomaly_PowerDemand4_18000_24005_24077,155,PowerDemand,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,168,1,29931,73,18000,24005,24077,zscore,sigma,3.0,range,datasets\normalized\zscore,34.3815555999754,0.09643217520328345,0.1350635898134443,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.9998183181212993,0.927636614655485,0.08680142687277051,1.0,0.15973741794310722,0.8082191780821918,0.5016229446436163,73,29090,768,0,0.011503309171131421,1.0,0.022744975852936593,1.0,1.0,0.6984817160324871,1.0,168,0.011503309171131421,1.0,0.022744975852936593,50.0,auto,30.0,manhattan,1.0,,,,,
153_UCR_Anomaly_PowerDemand2_14000_23357_23717,153,PowerDemand,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,168,1,29931,361,14000,23357,23717,zscore,sigma,3.0,range,datasets\normalized\zscore,2.5871811999822967,0.10366490209951516,0.13833129045757822,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.9198829576655985,0.06947918402836688,0.0,0.0,0.0,0.0,0.5186587734722499,0,28668,902,361,0.0,0.0,0.0,0.0,0.0,0.39546359435274675,0.8470148007082957,168,0.0,0.0,0.0,20.0,auto,30.0,minkowski,2.0,,,,,
153_UCR_Anomaly_PowerDemand2_14000_23357_23717,153,PowerDemand,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,168,1,29931,361,14000,23357,23717,zscore,sigma,3.0,range,datasets\normalized\zscore,2.5031414999975823,0.10370601714854229,0.12183842759933067,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.9228740291359907,0.08204600786600244,0.0,0.0,0.0,0.0,0.4692212999465343,0,28728,842,361,0.0,0.0,0.0,0.0,0.0,0.41301616838284666,0.8581737997394007,168,0.0,0.0,0.0,10.0,auto,30.0,minkowski,2.0,,,,,
153_UCR_Anomaly_PowerDemand2_14000_23357_23717,153,PowerDemand,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,168,1,29931,361,14000,23357,23717,zscore,sigma,3.0,range,datasets\normalized\zscore,34.23537910002051,0.12790520857814874,0.16667697096421838,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.9061303428551623,0.05775738482209848,0.0,0.0,0.0,0.0,0.6279361214708039,0,28511,1059,361,0.0,0.0,0.0,0.0,0.0,0.6000064548840047,0.8308442751662156,168,0.0,0.0,0.0,50.0,auto,30.0,manhattan,1.0,,,,,
045_UCR_Anomaly_DISTORTEDPowerDemand2_14000_23357_23717,45,PowerDemand,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,168,1,29931,361,14000,23357,23717,zscore,sigma,3.0,range,datasets\normalized\zscore,2.4498303000000305,0.15605547879528903,0.1742656871635401,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.8611850185062535,0.03868243632447105,0.0,0.0,0.0,0.0,0.6788525402859094,0,28596,974,361,0.0,0.0,0.0,0.0,0.0,0.4435185526299812,0.8472152617687347,168,0.0,0.0,0.0,20.0,auto,30.0,minkowski,2.0,,,,,
045_UCR_Anomaly_DISTORTEDPowerDemand2_14000_23357_23717,45,PowerDemand,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,168,1,29931,361,14000,23357,23717,zscore,sigma,3.0,range,datasets\normalized\zscore,2.4200075000408106,0.13904622035053613,0.13877093632837761,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.8430477659003426,0.03832938653420999,0.0,0.0,0.0,0.0,0.5553590293356689,0,28702,868,361,0.0,0.0,0.0,0.0,0.0,0.4657892877119679,0.8483512077778892,168,0.0,0.0,0.0,10.0,auto,30.0,minkowski,2.0,,,,,
045_UCR_Anomaly_DISTORTEDPowerDemand2_14000_23357_23717,45,PowerDemand,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,168,1,29931,361,14000,23357,23717,zscore,sigma,3.0,range,datasets\normalized\zscore,33.22196220001206,0.11601749718718492,0.13733866427909078,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.8660673719433768,0.04063138824260655,0.0,0.0,0.0,0.0,0.5280334900244572,0,28664,906,361,0.0,0.0,0.0,0.0,0.0,0.5536172674708858,0.829574688450102,168,0.0,0.0,0.0,50.0,auto,30.0,manhattan,1.0,,,,,
047_UCR_Anomaly_DISTORTEDPowerDemand4_18000_24005_24077,47,PowerDemand,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,168,1,29931,73,18000,24005,24077,zscore,sigma,3.0,range,datasets\normalized\zscore,2.5305189000209793,0.09197804094988773,0.12171105945037672,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.9998229060475291,0.9387362231499332,0.10398860398860399,1.0,0.18838709677419355,0.7945205479452054,0.45711121930101783,73,29229,629,0,0.0102759009009009,1.0,0.020342761599554133,1.0,1.0,0.6352421823755893,1.0,168,0.0102759009009009,1.0,0.020342761599554133,20.0,auto,30.0,minkowski,2.0,,,,,
047_UCR_Anomaly_DISTORTEDPowerDemand4_18000_24005_24077,47,PowerDemand,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,168,1,29931,73,18000,24005,24077,zscore,sigma,3.0,range,datasets\normalized\zscore,2.4339910999988206,0.10128314710875357,0.10612276530139725,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.9998554803237608,0.9383579147400021,0.11282843894899536,1.0,0.20277777777777778,0.821917808219178,0.4196514430129453,73,29284,574,0,0.012482900136798905,1.0,0.024657996959972974,1.0,1.0,0.6391539025074519,1.0,168,0.012482900136798905,1.0,0.024657996959972974,10.0,auto,30.0,minkowski,2.0,,,,,
047_UCR_Anomaly_DISTORTEDPowerDemand4_18000_24005_24077,47,PowerDemand,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,168,1,29931,73,18000,24005,24077,zscore,sigma,3.0,range,datasets\normalized\zscore,33.58530419995077,0.10237486959446689,0.13001414077259435,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.9994957869073432,0.6439938342837508,0.09864864864864865,1.0,0.1795817958179582,0.7671232876712328,0.49241729191225,73,29191,667,0,0.016712454212454212,1.0,0.032875478495834276,1.0,1.0,0.6726483750463904,1.0,168,0.016712454212454212,1.0,0.032875478495834276,50.0,auto,30.0,manhattan,1.0,,,,,
044_UCR_Anomaly_DISTORTEDPowerDemand1_9000_18485_18821,44,PowerDemand,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,168,1,29931,337,9000,18485,18821,zscore,sigma,3.0,range,datasets\normalized\zscore,2.3542153000016697,0.09268673154738302,0.12139343373673467,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.6253855090122727,0.11114887639006973,0.09911894273127753,0.26706231454005935,0.14457831325301204,0.20771513353115728,0.456867032757587,90,28776,818,247,0.023853479853479857,0.3068249258160238,0.04426561916965808,1.0,0.13353115727002968,0.5836751253286377,0.996975784165103,168,0.023853479853479857,0.3068249258160238,0.04426561916965808,20.0,auto,30.0,minkowski,2.0,,,,,
044_UCR_Anomaly_DISTORTEDPowerDemand1_9000_18485_18821,44,PowerDemand,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,168,1,29931,337,9000,18485,18821,zscore,sigma,3.0,range,datasets\normalized\zscore,2.490494200028479,0.10724904506617966,0.11385074151314208,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.5564391811717389,0.11934096345569445,0.1095360824742268,0.2522255192878338,0.1527403414195867,0.2344213649851632,0.4488012696056059,85,28903,691,252,0.022480920501338042,0.30089020771513353,0.041836071615811335,1.0,0.1261127596439169,0.5939086229943992,0.9968521070271714,168,0.022480920501338042,0.30089020771513353,0.041836071615811335,10.0,auto,30.0,minkowski,2.0,,,,,
044_UCR_Anomaly_DISTORTEDPowerDemand1_9000_18485_18821,44,PowerDemand,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,168,1,29931,337,9000,18485,18821,zscore,sigma,3.0,range,datasets\normalized\zscore,33.50307799997972,0.09548564915477163,0.12367854255930617,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.635069383099349,0.13759227624175555,0.08085977482088025,0.2344213649851632,0.1202435312024353,0.17804154302670624,0.4665212768326902,79,28696,898,258,0.032892391406323294,0.2937685459940653,0.05916073145813355,1.0,0.1172106824925816,0.6362399981916784,0.9967004228419728,168,0.032892391406323294,0.2937685459940653,0.05916073145813355,50.0,auto,30.0,manhattan,1.0,,,,,
046_UCR_Anomaly_DISTORTEDPowerDemand3_16000_23405_23477,46,PowerDemand,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,168,1,29931,73,16000,23405,23477,zscore,sigma,3.0,range,datasets\normalized\zscore,2.536398200027179,0.13694131713012403,0.1622463056842479,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.9506086801729097,0.022581230012714136,0.0,0.0,0.0,0.0,0.6236802341828677,0,29022,836,73,0.0,0.0,0.0,0.0,0.0,0.4286748077196372,0.8248304433530453,168,0.0,0.0,0.0,20.0,auto,30.0,minkowski,2.0,,,,,
046_UCR_Anomaly_DISTORTEDPowerDemand3_16000_23405_23477,46,PowerDemand,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,168,1,29931,73,16000,23405,23477,zscore,sigma,3.0,range,datasets\normalized\zscore,2.4654763999860734,0.1350527509453283,0.13008160206432018,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.9721274305686183,0.03986193282964602,0.022135416666666668,0.2328767123287671,0.04042806183115339,0.0,0.5252975571382889,17,29107,751,56,0.09615384615384616,0.2310502283105023,0.13579518007621708,1.0,0.03881278538812785,0.44788925988105976,0.999752856226856,168,0.09615384615384616,0.2310502283105023,0.13579518007621708,10.0,auto,30.0,minkowski,2.0,,,,,
046_UCR_Anomaly_DISTORTEDPowerDemand3_16000_23405_23477,46,PowerDemand,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,168,1,29931,73,16000,23405,23477,zscore,sigma,3.0,range,datasets\normalized\zscore,34.02883769996697,0.12702146683646887,0.15612355196355004,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.9397646577361153,0.019311537959197468,0.0,0.0,0.0,0.0,0.595392122727119,0,28922,936,73,0.0,0.0,0.0,0.0,0.0,0.5911550269323147,0.824496341585647,168,0.0,0.0,0.0,50.0,auto,30.0,manhattan,1.0,,,,,
146_UCR_Anomaly_Lab2Cmac011215EPG2_5000_27862_27932,146,Lab2Cmac011215EPG,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,33,1,29950,71,5000,27862,27932,zscore,sigma,3.0,range,datasets\normalized\zscore,1.231241700006649,0.07370393087592826,0.06127440712204409,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.9922848446480618,0.18861201955857032,0.15526315789473685,0.8309859154929577,0.2616407982261641,0.2112676056338028,0.2575271522420605,59,29558,321,12,0.02424483306836248,0.532394366197183,0.04637766277336734,1.0,0.4154929577464789,0.6799073455759599,0.9999597921418326,33,0.02424483306836248,0.532394366197183,0.04637766277336734,20.0,auto,30.0,minkowski,2.0,,,,,
146_UCR_Anomaly_Lab2Cmac011215EPG2_5000_27862_27932,146,Lab2Cmac011215EPG,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,33,1,29950,71,5000,27862,27932,zscore,sigma,3.0,range,datasets\normalized\zscore,1.2330272999824956,0.08765036148183944,0.06439932573607757,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.9905407208133838,0.18738975519785286,0.1375921375921376,0.7887323943661971,0.23430962343096234,0.22535211267605634,0.28084833869007214,56,29528,351,15,0.04231266149870801,0.35774647887323946,0.07567483971917024,1.0,0.19718309859154928,0.6533941499550848,0.9999508570622399,33,0.04231266149870801,0.35774647887323946,0.07567483971917024,10.0,auto,30.0,minkowski,2.0,,,,,
146_UCR_Anomaly_Lab2Cmac011215EPG2_5000_27862_27932,146,Lab2Cmac011215EPG,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,33,1,29950,71,5000,27862,27932,zscore,sigma,3.0,range,datasets\normalized\zscore,5.99602479999885,0.07271164334914063,0.06698334769440994,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.991158234927824,0.1427541635457697,0.12473118279569892,0.8169014084507042,0.21641791044776118,0.16901408450704225,0.27366168643237043,58,29472,407,13,0.029239766081871343,0.5267605633802817,0.05540412420004741,1.0,0.4084507042253521,0.6456704184393344,0.9999508570622399,33,0.029239766081871343,0.5267605633802817,0.05540412420004741,50.0,auto,30.0,manhattan,1.0,,,,,
041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5_7000_17390_17520,41,Lab2Cmac011215EPG,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,33,1,29826,131,7000,17390,17520,zscore,sigma,3.0,range,datasets\normalized\zscore,1.26187819999177,0.06431791992682988,0.05808612018192615,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.7019155305401352,0.2987091994540574,0.1691919191919192,0.5114503816793893,0.25426944971537,0.4732824427480916,0.23857628047260832,67,29366,329,64,0.014955357142857144,0.6091603053435115,0.029193979485695413,1.0,0.5114503816793893,0.5604931159648521,0.9989516805615062,33,0.014955357142857144,0.6091603053435115,0.029193979485695413,20.0,auto,30.0,minkowski,2.0,,,,,
041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5_7000_17390_17520,41,Lab2Cmac011215EPG,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,33,1,29826,131,7000,17390,17520,zscore,sigma,3.0,range,datasets\normalized\zscore,1.2578923999681138,0.0893162932675655,0.06478221213809887,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.6974919313272725,0.13080658040009352,0.11965811965811966,0.42748091603053434,0.18697829716193656,0.1984732824427481,0.28366292968186213,56,29283,412,75,0.040274599542334096,0.28549618320610687,0.07059101097086234,1.0,0.10687022900763359,0.5150604632223019,0.9989711318010875,33,0.040274599542334096,0.28549618320610687,0.07059101097086234,10.0,auto,30.0,minkowski,2.0,,,,,
041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5_7000_17390_17520,41,Lab2Cmac011215EPG,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,33,1,29826,131,7000,17390,17520,zscore,sigma,3.0,range,datasets\normalized\zscore,5.827335899986792,0.06532110603511088,0.06607502329371344,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.7049368323502685,0.3979289862777358,0.15227272727272728,0.5114503816793893,0.23467600700525393,0.4961832061068702,0.2635461759162512,67,29322,373,64,0.020451770451770452,0.6091603053435115,0.03957486589652622,1.0,0.5114503816793893,0.5971725020269076,0.9989516805615062,33,0.020451770451770452,0.6091603053435115,0.03957486589652622,50.0,auto,30.0,manhattan,1.0,,,,,
