dataset_name,dataset_sequence,family,variant,algorithm,algorithm_base_display,algorithm_superfamily,algorithm_category,algorithm_display,algorithm_variant,algorithm_run_id,variant_index,window_size,series_length,anomaly_count,train_end,anomaly_start,anomaly_end,normalization_method,prepared_dataset_dir,runtime_seconds,score_mean,score_std,error,roc_auc,average_precision,precision,recall,f1,precision_at_k,score_threshold,tp,tn,fp,fn,range_precision,range_recall,range_f1,existence_reward,overlap_reward,affiliation_precision,affiliation_recall,tsb_uad_window
139_UCR_Anomaly_InternalBleeding20_2700_5759_5919,139,InternalBleeding,raw,pca,PCA,Density-based,Encoding,PCA | Baseline,Baseline,pca__tab_01,1,183,7500,161,2700,5759,5919,zscore,datasets\normalized\zscore,0.13929280001320876,0.4890351507289975,0.1804437491173768,,0.6500428663678011,0.12216203013472743,0.0,0.0,0.0,0.12422360248447205,1.030366398081128,0,7339,0,161,0.0,0.0,0.0,0.0,0.0,,0.0,183
029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587,29,InternalBleeding,distorted,pca,PCA,Density-based,Encoding,PCA | Baseline,Baseline,pca__tab_01,1,183,7500,103,2300,4485,4587,zscore,datasets\normalized\zscore,0.13602080001146533,0.5259634234592491,0.21746626322067836,,0.1444051708183979,0.008087070236008383,0.0,0.0,0.0,0.0,1.178362213121284,0,7397,0,103,0.0,0.0,0.0,0.0,0.0,,0.0,183
138_UCR_Anomaly_InternalBleeding19_3000_4187_4197,138,InternalBleeding,raw,pca,PCA,Density-based,Encoding,PCA | Baseline,Baseline,pca__tab_01,1,183,7500,11,3000,4187,4197,zscore,datasets\normalized\zscore,0.1327774999954272,0.5608521086411055,0.2228450764746778,,0.9893905000060694,0.07268963355127347,0.0,0.0,0.0,0.0,1.229387338065139,0,7489,0,11,0.0,0.0,0.0,0.0,0.0,,0.0,183
137_UCR_Anomaly_InternalBleeding18_2300_4485_4587,137,InternalBleeding,raw,pca,PCA,Density-based,Encoding,PCA | Baseline,Baseline,pca__tab_01,1,183,7500,103,2300,4485,4587,zscore,datasets\normalized\zscore,0.13298789999680594,0.5686135064750423,0.2254881292495228,,0.10817557892139427,0.007697821671203062,0.0,0.0,0.0,0.0,1.245077894223611,0,7397,0,103,0.0,0.0,0.0,0.0,0.0,,0.0,183
098_UCR_Anomaly_NOISEInternalBleeding16_1200_4187_4199,98,InternalBleeding,noise,pca,PCA,Density-based,Encoding,PCA | Baseline,Baseline,pca__tab_01,1,183,7501,13,1200,4187,4199,zscore,datasets\normalized\zscore,0.13677429998642765,0.5789285891648845,0.2277484168843083,,0.8969838921761999,0.008879368446717717,0.0,0.0,0.0,0.0,1.2621738398178095,0,7488,0,13,0.0,0.0,0.0,0.0,0.0,,0.0,183
136_UCR_Anomaly_InternalBleeding17_1600_3198_3309,136,InternalBleeding,raw,pca,PCA,Density-based,Encoding,PCA | Baseline,Baseline,pca__tab_01,1,183,7500,112,1600,3198,3309,zscore,datasets\normalized\zscore,0.1411136999959126,0.5694830615388506,0.2246086856099805,,0.14234472890401423,0.008353826770471012,0.0,0.0,0.0,0.0,1.2433091183687923,0,7388,0,112,0.0,0.0,0.0,0.0,0.0,,0.0,183
135_UCR_Anomaly_InternalBleeding16_1200_4187_4199,135,InternalBleeding,raw,pca,PCA,Density-based,Encoding,PCA | Baseline,Baseline,pca__tab_01,1,183,7501,13,1200,4187,4199,zscore,datasets\normalized\zscore,0.1358100000070408,0.5690423359018397,0.2253481393136025,,0.9121568869165022,0.010302072987812478,0.0,0.0,0.0,0.0,1.2450867538426473,0,7488,0,13,0.0,0.0,0.0,0.0,0.0,,0.0,183
134_UCR_Anomaly_InternalBleeding15_1700_5684_5854,134,InternalBleeding,raw,pca,PCA,Density-based,Encoding,PCA | Baseline,Baseline,pca__tab_01,1,173,7601,171,1700,5684,5854,zscore,datasets\normalized\zscore,0.11658470000838861,0.6573817740613814,0.1316185302066549,,0.6288076629438109,0.4128798944424783,0.0,0.0,0.0,0.40350877192982454,1.0522373646813463,0,7430,0,171,0.0,0.0,0.0,0.0,0.0,,0.0,173
142_UCR_Anomaly_InternalBleeding6_1500_3474_3629,142,InternalBleeding,raw,pca,PCA,Density-based,Encoding,PCA | Baseline,Baseline,pca__tab_01,1,154,7654,156,1500,3474,3629,zscore,datasets\normalized\zscore,0.10022870000102557,0.43882194729830376,0.12081018367396848,,0.9618171683389075,0.8950039940049831,1.0,0.6538461538461539,0.7906976744186046,0.8846153846153846,0.8012524983202092,102,7498,0,54,1.0,0.7230769230769232,0.8392857142857143,1.0,0.6538461538461539,1.0,0.9987370438115147,154
026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854,26,InternalBleeding,distorted,pca,PCA,Density-based,Encoding,PCA | Baseline,Baseline,pca__tab_01,1,173,7601,171,1700,5684,5854,zscore,datasets\normalized\zscore,0.2516680999833625,0.6619982030727825,0.1490187377589389,,0.5207102547755661,0.02655738516605496,0.0,0.0,0.0,0.0,1.1090544163495992,0,7430,0,171,0.0,0.0,0.0,0.0,0.0,,0.0,173
