dataset_name,dataset_sequence,family,variant,algorithm,algorithm_base_display,algorithm_superfamily,algorithm_category,algorithm_display,algorithm_variant,algorithm_run_id,variant_index,variant_origin,variant_source,variant_focus,variant_family,ablation_parameter,ablation_label,ablation_role,window_size,window_stride,series_length,anomaly_count,train_end,anomaly_start,anomaly_end,normalization_method,threshold_method,threshold_value,evaluation_mode,prepared_dataset_dir,runtime_seconds,score_mean,score_std,params_json,error,param__n_estimators,param__max_samples,param__max_features,param__bootstrap,param__random_state,roc_auc,average_precision,precision,recall,f1,precision_at_k,score_threshold,tp,tn,fp,fn,range_precision,range_recall,range_f1,existence_reward,overlap_reward,affiliation_precision,affiliation_recall,tsb_uad_window,evaluation_precision,evaluation_recall,evaluation_f1,param__n_neighbors,param__algorithm,param__leaf_size,param__metric,param__p,param__alpha,param__init_length,param__batch_size,param__k,param__subsequence_multiplier,param__overlap,param__start_index_multiplier,param__x_lag_multiplier,param__n_bins,param__tol,param__kernel,param__nu,param__gamma,param__train_fraction,param__n_components,param__n_selected_components,param__whiten,param__weighted,param__standardization
159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340,159,TkeepSecondMARS,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,98,1,11388,11,3500,9330,9340,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1121810000040568,0.0199921718357634,0.0904851948227977,"{""subsequence_multiplier"": 2}",,,,,,,0.999145005473563,0.720355402173584,0.0852713178294573,1.0,0.1571428571428571,0.6363636363636364,0.2914477563041567,11.0,11259.0,118.0,0.0,0.0852713178294573,1.0,0.1571428571428571,1.0,1.0,0.9929832300013886,1.0,98,0.0852713178294573,1.0,0.1571428571428571,,,,,,,,,,2.0,,,,,,,,,,,,,,
159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340,159,TkeepSecondMARS,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,98,1,11388,11,3500,9330,9340,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1026388999889604,0.0123371470510035,0.0472664216614969,"{""subsequence_multiplier"": 1}",,,,,,,0.9962204447569658,0.1187667049886342,0.1134020618556701,1.0,0.2037037037037037,0.0,0.1541364120354945,11.0,11291.0,86.0,0.0,0.1134020618556701,1.0,0.2037037037037037,1.0,1.0,0.9957940896367672,1.0,98,0.1134020618556701,1.0,0.2037037037037037,,,,,,,,,,1.0,,,,,,,,,,,,,,
159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340,159,TkeepSecondMARS,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,98,1,11388,11,3500,9330,9340,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1112455999827943,0.042756167227955,0.146980092118691,"{""subsequence_multiplier"": 4}",,,,,,,0.9972352513444188,0.5269800718044879,0.0354838709677419,1.0,0.0685358255451713,0.4545454545454545,0.4836964435840282,11.0,11078.0,299.0,0.0,0.0354838709677419,1.0,0.0685358255451713,1.0,1.0,0.9858079245838858,1.0,98,0.0354838709677419,1.0,0.0685358255451713,,,,,,,,,,4.0,,,,,,,,,,,,,,
160_UCR_Anomaly_TkeepThirdMARS_3500_4711_4809,160,TkeepThirdMARS,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,98,1,11308,99,3500,4711,4809,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1157597000128589,0.0381653093551696,0.1225254806266677,"{""subsequence_multiplier"": 2}",,,,,,,0.999516982655532,0.8804543499052231,0.356115107913669,1.0,0.5251989389920424,0.898989898989899,0.4057417512351728,99.0,11030.0,179.0,0.0,0.356115107913669,1.0,0.5251989389920424,1.0,1.0,0.98926525564126,1.0,98,0.356115107913669,1.0,0.5251989389920424,,,,,,,,,,2.0,,,,,,,,,,,,,,
160_UCR_Anomaly_TkeepThirdMARS_3500_4711_4809,160,TkeepThirdMARS,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,98,1,11308,99,3500,4711,4809,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1037655000109225,0.0272215468585213,0.0928247079476406,"{""subsequence_multiplier"": 1}",,,,,,,0.9964575724233142,0.6144917032643434,0.532258064516129,1.0,0.6947368421052632,0.5454545454545454,0.3056956707014434,99.0,11122.0,87.0,0.0,0.532258064516129,1.0,0.6947368421052631,1.0,1.0,0.994103517920513,1.0,98,0.532258064516129,1.0,0.6947368421052631,,,,,,,,,,1.0,,,,,,,,,,,,,,
160_UCR_Anomaly_TkeepThirdMARS_3500_4711_4809,160,TkeepThirdMARS,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,98,1,11308,99,3500,4711,4809,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1093269999837502,0.0698454481489752,0.1710013440926305,"{""subsequence_multiplier"": 4}",,,,,,,0.9911452827859288,0.3087787248348602,0.2224719101123595,1.0,0.3639705882352941,0.0303030303030303,0.5828494804268668,99.0,10863.0,346.0,0.0,0.2224719101123595,1.0,0.3639705882352941,1.0,1.0,0.98124942866341,1.0,98,0.2224719101123595,1.0,0.3639705882352941,,,,,,,,,,4.0,,,,,,,,,,,,,,
161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995,161,WalkingAceleration,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,115,1,6684,232,1500,2764,2995,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0412055000197142,0.3916022273639296,0.2390530702135777,"{""subsequence_multiplier"": 2}",,,,,,,0.5969266412980738,0.0406790030298783,0.0,0.0,0.0,0.0,1.1087614380046629,0.0,6452.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,,0.0,115,0.0,0.0,0.0,,,,,,,,,,2.0,,,,,,,,,,,,,,
161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995,161,WalkingAceleration,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,115,1,6684,232,1500,2764,2995,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0440751000132877,0.2618823229019246,0.1720066478838458,"{""subsequence_multiplier"": 1}",,,,,,,0.7395785455458879,0.0625006708901467,0.0,0.0,0.0,0.0,0.7779022665534622,0.0,6347.0,105.0,232.0,0.0,0.0,0.0,0.0,0.0,0.3800760878857827,0.656493117893477,115,0.0,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995,161,WalkingAceleration,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,115,1,6684,232,1500,2764,2995,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0437664999917615,0.4957571537817045,0.2611763471094426,"{""subsequence_multiplier"": 4}",,,,,,,0.3356564123393976,0.0256199027621922,0.0,0.0,0.0,0.0,1.2792861951100325,0.0,6452.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,,0.0,115,0.0,0.0,0.0,,,,,,,,,,4.0,,,,,,,,,,,,,,
162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979,162,WalkingAceleration,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,115,1,6684,60,2700,5920,5979,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0441539000021293,0.3601773261146029,0.2541665061595074,"{""subsequence_multiplier"": 2}",,,,,,,0.980925422705314,0.3348679771310061,0.0,0.0,0.0,0.2333333333333333,1.1226768445931252,0.0,6624.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,,0.0,115,0.0,0.0,0.0,,,,,,,,,,2.0,,,,,,,,,,,,,,
162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979,162,WalkingAceleration,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,115,1,6684,60,2700,5920,5979,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0436737000127323,0.2579666784742784,0.196314546000483,"{""subsequence_multiplier"": 1}",,,,,,,0.9898324275362318,0.2814572968864427,0.3955223880597014,0.8833333333333333,0.5463917525773195,0.1166666666666666,0.8469103164757275,53.0,6543.0,81.0,7.0,0.4895833333333333,0.3766666666666667,0.4257655924322591,1.0,0.2208333333333333,0.9566155979527856,0.9999788051067224,115,0.4895833333333333,0.3766666666666667,0.4257655924322591,,,,,,,,,,1.0,,,,,,,,,,,,,,
162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979,162,WalkingAceleration,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,115,1,6684,60,2700,5920,5979,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0435242000094149,0.4603633617497943,0.2729709054553545,"{""subsequence_multiplier"": 4}",,,,,,,0.9782180958132044,0.182093364712791,0.0,0.0,0.0,0.1833333333333333,1.279276078115858,0.0,6624.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,,0.0,115,0.0,0.0,0.0,,,,,,,,,,4.0,,,,,,,,,,,,,,
163_UCR_Anomaly_apneaecg2_10000_20950_21100,163,apneaecg,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,40,1,38501,151,10000,20950,21100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.8550355000188574,0.0901618340508666,0.0699144725505577,"{""subsequence_multiplier"": 2}",,,,,,,0.9985258640786758,0.6445457328539549,0.2798507462686567,0.9933774834437086,0.4366812227074236,0.6821192052980133,0.2999052517025399,150.0,37964.0,386.0,1.0,0.0284423179160021,0.5973509933774834,0.054299228050119,1.0,0.4966887417218543,0.6292503015040897,0.9999999139955256,40,0.0284423179160021,0.5973509933774834,0.054299228050119,,,,,,,,,,2.0,,,,,,,,,,,,,,
163_UCR_Anomaly_apneaecg2_10000_20950_21100,163,apneaecg,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,40,1,38501,151,10000,20950,21100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.7749177000368945,0.1072437154143323,0.126049921808514,"{""subsequence_multiplier"": 1}",,,,,,,0.9067778478116338,0.0208822276142905,0.0124137931034482,0.0596026490066225,0.0205479452054794,0.0,0.4853934808398745,9.0,37634.0,716.0,142.0,0.0341880341880341,0.2119205298013245,0.0588776448942042,1.0,0.0149006622516556,0.4521871084405331,0.9983201606013156,40,0.0341880341880341,0.2119205298013245,0.0588776448942042,,,,,,,,,,1.0,,,,,,,,,,,,,,
163_UCR_Anomaly_apneaecg2_10000_20950_21100,163,apneaecg,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,40,1,38501,151,10000,20950,21100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.7858992000110447,0.1570485967368736,0.0975569835721466,"{""subsequence_multiplier"": 4}",,,,,,,0.9988992980305136,0.6953712522082056,0.2770642201834862,1.0,0.4339080459770115,0.7086092715231788,0.4497195474533135,151.0,37956.0,394.0,0.0,0.0401916422677668,1.0,0.0772773797338792,1.0,1.0,0.7020223709189968,1.0,40,0.0401916422677668,1.0,0.0772773797338792,,,,,,,,,,4.0,,,,,,,,,,,,,,
164_UCR_Anomaly_apneaecg3_5000_11111_11211,164,apneaecg,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,40,1,38379,101,5000,11111,11211,zscore,sigma,3.0,range,datasets\normalized\zscore,0.9228716000216082,0.0893008282645771,0.0643032851645743,"{""subsequence_multiplier"": 2}",,,,,,,0.9987899881999276,0.4943453723733976,0.1816546762589928,1.0,0.3074581430745814,0.5445544554455446,0.2822106837583003,101.0,37823.0,455.0,0.0,0.0127044025157232,1.0,0.0250900509253508,1.0,1.0,0.6081825932984559,1.0,40,0.0127044025157232,1.0,0.0250900509253508,,,,,,,,,,2.0,,,,,,,,,,,,,,
164_UCR_Anomaly_apneaecg3_5000_11111_11211,164,apneaecg,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,40,1,38379,101,5000,11111,11211,zscore,sigma,3.0,range,datasets\normalized\zscore,0.9937404000083916,0.1003858787821768,0.1208653648371669,"{""subsequence_multiplier"": 1}",,,,,,,0.9792570144730656,0.3966032323154847,0.092797783933518,0.6633663366336634,0.1628189550425273,0.3564356435643564,0.4629819732936775,67.0,37623.0,655.0,34.0,0.009247757073844,0.7306930693069307,0.0182643577961318,1.0,0.6633663366336634,0.545791305537806,0.9997823944045306,40,0.009247757073844,0.7306930693069307,0.0182643577961318,,,,,,,,,,1.0,,,,,,,,,,,,,,
164_UCR_Anomaly_apneaecg3_5000_11111_11211,164,apneaecg,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,40,1,38379,101,5000,11111,11211,zscore,sigma,3.0,range,datasets\normalized\zscore,0.9409291999763808,0.1667957999747946,0.0945560566883089,"{""subsequence_multiplier"": 4}",,,,,,,0.9935914381448072,0.1572755065901244,0.1610845295055821,1.0,0.2774725274725275,0.0,0.4504639700397215,101.0,37752.0,526.0,0.0,0.0362007168458781,1.0,0.0698720166032514,1.0,1.0,0.52653015860074,1.0,40,0.0362007168458781,1.0,0.0698720166032514,,,,,,,,,,4.0,,,,,,,,,,,,,,
165_UCR_Anomaly_apneaecg4_6000_16000_16100,165,apneaecg,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,40,1,38269,101,6000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.9356303999666123,0.0870187541802148,0.0602649351337815,"{""subsequence_multiplier"": 2}",,,,,,,0.9874206478497356,0.2568525850913482,0.1484230055658627,0.7920792079207921,0.25,0.3069306930693069,0.2678135595815596,80.0,37709.0,459.0,21.0,0.0134952766531713,0.8336633663366337,0.0265605925346439,1.0,0.7920792079207921,0.5409330182962702,0.999885904083366,40,0.0134952766531713,0.8336633663366337,0.0265605925346439,,,,,,,,,,2.0,,,,,,,,,,,,,,
165_UCR_Anomaly_apneaecg4_6000_16000_16100,165,apneaecg,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,40,1,38269,101,6000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,1.0022831999813206,0.1071974368873558,0.1265172938362319,"{""subsequence_multiplier"": 1}",,,,,,,0.901327196490347,0.0207768402857492,0.0297297297297297,0.2178217821782178,0.0523186682520808,0.0297029702970297,0.4867493183960518,22.0,37450.0,718.0,79.0,0.018018018018018,0.2871287128712871,0.0339082139725226,1.0,0.1089108910891089,0.4843877762891848,0.9993591483321944,40,0.018018018018018,0.2871287128712871,0.0339082139725226,,,,,,,,,,1.0,,,,,,,,,,,,,,
165_UCR_Anomaly_apneaecg4_6000_16000_16100,165,apneaecg,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,40,1,38269,101,6000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.80135700001847,0.1692218842340408,0.0975972762007823,"{""subsequence_multiplier"": 4}",,,,,,,0.9904907122445634,0.3835680977480427,0.149171270718232,0.801980198019802,0.2515527950310559,0.2673267326732673,0.4620137128363878,81.0,37706.0,462.0,20.0,0.0441176470588235,0.8415841584158417,0.0838402104224888,1.0,0.801980198019802,0.4847071474793609,0.9998965116402412,40,0.0441176470588235,0.8415841584158417,0.0838402104224888,,,,,,,,,,4.0,,,,,,,,,,,,,,
166_UCR_Anomaly_apneaecg_10000_12240_12308,166,apneaecg,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,40,1,38501,69,10000,12240,12308,zscore,sigma,3.0,range,datasets\normalized\zscore,0.8018736999947578,0.06910884243002,0.0590265554880347,"{""subsequence_multiplier"": 2}",,,,,,,0.999998868696376,0.9993961352657,0.1687041564792176,1.0,0.2887029288702928,0.9855072463768116,0.2461885088941243,69.0,38092.0,340.0,0.0,0.0156818181818181,1.0,0.0308793913627209,1.0,1.0,0.5714651681799902,1.0,40,0.0156818181818181,1.0,0.0308793913627209,,,,,,,,,,2.0,,,,,,,,,,,,,,
166_UCR_Anomaly_apneaecg_10000_12240_12308,166,apneaecg,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,40,1,38501,69,10000,12240,12308,zscore,sigma,3.0,range,datasets\normalized\zscore,0.7463289999868721,0.1017588010462901,0.1211913202538819,"{""subsequence_multiplier"": 1}",,,,,,,0.9663497508115216,0.227708649326128,0.0686015831134564,0.7536231884057971,0.1257557436517533,0.3333333333333333,0.465332761807936,52.0,37726.0,706.0,17.0,0.0091743119266055,0.8028985507246378,0.0181413321108127,1.0,0.7536231884057971,0.5342828363639803,0.9998914012773618,40,0.0091743119266055,0.8028985507246378,0.0181413321108127,,,,,,,,,,1.0,,,,,,,,,,,,,,
166_UCR_Anomaly_apneaecg_10000_12240_12308,166,apneaecg,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,40,1,38501,69,10000,12240,12308,zscore,sigma,3.0,range,datasets\normalized\zscore,0.7668140000314452,0.1353218737841617,0.085523111127952,"{""subsequence_multiplier"": 4}",,,,,,,0.9998970513702348,0.9650844571782764,0.1449579831932773,1.0,0.2532110091743119,0.9130434782608696,0.3918912071680178,69.0,38025.0,407.0,0.0,0.0261363636363636,1.0,0.0509413067552602,1.0,1.0,0.6430879564625518,1.0,40,0.0261363636363636,1.0,0.0509413067552602,,,,,,,,,,4.0,,,,,,,,,,,,,,
173_UCR_Anomaly_insectEPG1_3000_7000_7030,173,insectEPG,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,26,1,10001,31,3000,7000,7030,zscore,sigma,3.0,range,datasets\normalized\zscore,0.087627800006885,0.1745023647947035,0.1222579596601792,"{""subsequence_multiplier"": 2}",,,,,,,0.9978645614262142,0.3906486073160193,0.2039473684210526,1.0,0.3387978142076502,0.3225806451612903,0.5412762437752413,31.0,9849.0,121.0,0.0,0.0765432098765432,1.0,0.1422018348623853,1.0,1.0,0.7811005083702156,1.0,26,0.0765432098765432,1.0,0.1422018348623853,,,,,,,,,,2.0,,,,,,,,,,,,,,
173_UCR_Anomaly_insectEPG1_3000_7000_7030,173,insectEPG,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,26,1,10001,31,3000,7000,7030,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0771518999827094,0.1079790168893829,0.0923667950962593,"{""subsequence_multiplier"": 1}",,,,,,,0.9977189633416378,0.6665641121248356,0.1490384615384615,1.0,0.2594142259414226,0.5806451612903226,0.3850794021781609,31.0,9793.0,177.0,0.0,0.0288909599254426,1.0,0.056159420289855,1.0,1.0,0.7561234261189266,1.0,26,0.0288909599254426,1.0,0.056159420289855,,,,,,,,,,1.0,,,,,,,,,,,,,,
173_UCR_Anomaly_insectEPG1_3000_7000_7030,173,insectEPG,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,26,1,10001,31,3000,7000,7030,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0785378000000491,0.2604325875211373,0.1315988239137048,"{""subsequence_multiplier"": 4}",,,,,,,0.9506972530494712,0.0293652092899781,0.0,0.0,0.0,0.0,0.6552290592622518,0.0,9848.0,122.0,31.0,0.0,0.0,0.0,0.0,0.0,0.5416273946375854,0.8387161283871614,26,0.0,0.0,0.0,,,,,,,,,,4.0,,,,,,,,,,,,,,
174_UCR_Anomaly_insectEPG2_3700_8000_8025,174,insectEPG,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,26,1,9998,26,3700,8000,8025,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0911564999842085,0.114921328579428,0.0960745417609104,"{""subsequence_multiplier"": 2}",,,,,,,0.9990164769045636,0.6951259768785397,0.2385321100917431,1.0,0.3851851851851852,0.5769230769230769,0.4031449538621594,26.0,9889.0,83.0,0.0,0.1065573770491803,1.0,0.1925925925925926,1.0,1.0,0.9181698725066114,1.0,26,0.1065573770491803,1.0,0.1925925925925926,,,,,,,,,,2.0,,,,,,,,,,,,,,
174_UCR_Anomaly_insectEPG2_3700_8000_8025,174,insectEPG,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,26,1,9998,26,3700,8000,8025,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0795500999956857,0.0702868136528878,0.0638223658698353,"{""subsequence_multiplier"": 1}",,,,,,,0.8335068962325279,0.4167544764088773,0.0783132530120482,0.5,0.1354166666666666,0.5,0.2617539112623939,13.0,9819.0,153.0,13.0,0.0417948717948718,0.4,0.0756819500870574,1.0,0.25,0.6916820111010155,0.9996749349869972,26,0.0417948717948718,0.4,0.0756819500870574,,,,,,,,,,1.0,,,,,,,,,,,,,,
174_UCR_Anomaly_insectEPG2_3700_8000_8025,174,insectEPG,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,26,1,9998,26,3700,8000,8025,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0784462000010535,0.1790210732244344,0.1145596600255889,"{""subsequence_multiplier"": 4}",,,,,,,0.9961199049646704,0.2397533583285461,0.1635220125786163,1.0,0.2810810810810811,0.1153846153846153,0.5227000533012014,26.0,9839.0,133.0,0.0,0.0787878787878787,1.0,0.146067415730337,1.0,1.0,0.9465006208788928,1.0,26,0.0787878787878787,1.0,0.146067415730337,,,,,,,,,,4.0,,,,,,,,,,,,,,
175_UCR_Anomaly_insectEPG3_5200_7000_7050,175,insectEPG,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,26,1,9998,51,5200,7000,7050,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0910029000078793,0.173602276955912,0.1183292646346317,"{""subsequence_multiplier"": 2}",,,,,,,0.9734889029503426,0.0932178053176084,0.1208053691275167,0.3529411764705882,0.18,0.0,0.5285900708598072,18.0,9816.0,131.0,33.0,0.2857142857142857,0.2705882352941177,0.2779456193353474,1.0,0.088235294117647,0.74732429707418,0.9991527717308168,26,0.2857142857142857,0.2705882352941177,0.2779456193353474,,,,,,,,,,2.0,,,,,,,,,,,,,,
175_UCR_Anomaly_insectEPG3_5200_7000_7050,175,insectEPG,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,26,1,9998,51,5200,7000,7050,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0810045999824069,0.1271149078271328,0.1048175664595378,"{""subsequence_multiplier"": 1}",,,,,,,0.9909559883066528,0.2661625927010154,0.1982758620689655,0.9019607843137256,0.3250883392226148,0.2745098039215686,0.4415676072057464,46.0,9761.0,186.0,5.0,0.032258064516129,0.9215686274509804,0.0623342175066313,1.0,0.9019607843137256,0.7596172251691717,0.9999666599986664,26,0.032258064516129,0.9215686274509804,0.0623342175066313,,,,,,,,,,1.0,,,,,,,,,,,,,,
