dataset_name,dataset_sequence,family,variant,algorithm,algorithm_base_display,algorithm_superfamily,algorithm_category,algorithm_display,algorithm_variant,algorithm_run_id,variant_index,variant_origin,variant_source,variant_focus,variant_family,ablation_parameter,ablation_label,ablation_role,window_size,window_stride,series_length,anomaly_count,train_end,anomaly_start,anomaly_end,normalization_method,threshold_method,threshold_value,evaluation_mode,prepared_dataset_dir,runtime_seconds,score_mean,score_std,params_json,error,param__n_estimators,param__max_samples,param__max_features,param__bootstrap,param__random_state,roc_auc,average_precision,precision,recall,f1,precision_at_k,score_threshold,tp,tn,fp,fn,range_precision,range_recall,range_f1,existence_reward,overlap_reward,affiliation_precision,affiliation_recall,tsb_uad_window,evaluation_precision,evaluation_recall,evaluation_f1,param__n_neighbors,param__algorithm,param__leaf_size,param__metric,param__p,param__alpha,param__init_length,param__batch_size,param__k,param__subsequence_multiplier,param__overlap,param__start_index_multiplier,param__x_lag_multiplier,param__n_bins,param__tol,param__kernel,param__nu,param__gamma,param__train_fraction,param__n_components,param__n_selected_components,param__whiten,param__weighted,param__standardization
152_UCR_Anomaly_PowerDemand1_9000_18485_18821,152,PowerDemand,raw,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,168,1,29931,337,9000,18485,18821,zscore,sigma,3.0,range,datasets\normalized\zscore,49.76399570002104,0.2833327674433092,0.1825431173386482,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.996518311414877,0.7535832470978971,0.5638051044083526,0.7210682492581603,0.6328125,0.6884272997032641,0.830962119459254,243.0,29406.0,188.0,94.0,0.2222222222222222,0.3922848664688427,0.2837214293379118,1.0,0.2403560830860534,0.9438860965681236,0.9997223088870972,168,0.2222222222222222,0.3922848664688427,0.2837214293379118,,,,,,,,,,,,2.0,,,,,,,,,,,,
152_UCR_Anomaly_PowerDemand1_9000_18485_18821,152,PowerDemand,raw,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,168,1,29931,337,9000,18485,18821,zscore,sigma,3.0,range,datasets\normalized\zscore,33.509661499992944,0.2882709077453073,0.1823886021014138,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.9966030386703216,0.7578792308462842,0.6378378378378379,0.7002967359050445,0.6676096181046676,0.6765578635014837,0.8354367140495489,236.0,29460.0,134.0,101.0,0.3458333333333333,0.3400593471810089,0.3429220369535827,1.0,0.1750741839762611,0.9714142527813974,0.999715269947784,168,0.3458333333333333,0.3400593471810089,0.3429220369535827,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
153_UCR_Anomaly_PowerDemand2_14000_23357_23717,153,PowerDemand,raw,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,168,1,29931,361,14000,23357,23717,zscore,sigma,3.0,range,datasets\normalized\zscore,16.193206100026146,0.323889886996225,0.2031987809509254,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.691690593802021,0.0266330705807651,0.0,0.0,0.0,0.0,0.9334862298490012,0.0,29291.0,279.0,361.0,0.0,0.0,0.0,0.0,0.0,0.8637573707460253,0.9817246333233104,168,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
153_UCR_Anomaly_PowerDemand2_14000_23357_23717,153,PowerDemand,raw,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,168,1,29931,361,14000,23357,23717,zscore,sigma,3.0,range,datasets\normalized\zscore,16.896533699997235,0.3206369885664563,0.2046504915251791,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.697633110596294,0.027161394585438,0.0,0.0,0.0,0.0,0.9345884631419936,0.0,29292.0,278.0,361.0,0.0,0.0,0.0,0.0,0.0,0.8651402422213778,0.9817246333233104,168,0.0,0.0,0.0,,,,,,,,,,,,2.0,,,,,,,,,,,,
153_UCR_Anomaly_PowerDemand2_14000_23357_23717,153,PowerDemand,raw,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,168,1,29931,361,14000,23357,23717,zscore,sigma,3.0,range,datasets\normalized\zscore,15.813250600011088,0.3272695347508449,0.2058481645668073,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.6846958763514343,0.0259630780182263,0.0,0.0,0.0,0.0,0.9448140284512672,0.0,29294.0,276.0,361.0,0.0,0.0,0.0,0.0,0.0,0.8582547225769026,0.9817246333233104,168,0.0,0.0,0.0,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
154_UCR_Anomaly_PowerDemand3_16000_23405_23477,154,PowerDemand,raw,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,168,1,29931,73,16000,23405,23477,zscore,sigma,3.0,range,datasets\normalized\zscore,42.155781800014665,0.3230449639894746,0.2018156549289484,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.8927847519354167,0.0139423502692772,0.0,0.0,0.0,0.0,0.9284919287763198,0.0,29576.0,282.0,73.0,0.0,0.0,0.0,0.0,0.0,0.866344720516763,0.9881393872573586,168,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
154_UCR_Anomaly_PowerDemand3_16000_23405_23477,154,PowerDemand,raw,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,168,1,29931,73,16000,23405,23477,zscore,sigma,3.0,range,datasets\normalized\zscore,42.86190459999489,0.3197920655578819,0.2032637222390622,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.8927847519354166,0.0139423502692772,0.0,0.0,0.0,0.0,0.9295832322750688,0.0,29577.0,281.0,73.0,0.0,0.0,0.0,0.0,0.0,0.8659694283804114,0.9881393872573586,168,0.0,0.0,0.0,,,,,,,,,,,,2.0,,,,,,,,,,,,
154_UCR_Anomaly_PowerDemand3_16000_23405_23477,154,PowerDemand,raw,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,168,1,29931,73,16000,23405,23477,zscore,sigma,3.0,range,datasets\normalized\zscore,46.24195019999752,0.3264246117448383,0.204496924022192,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.8830482548904999,0.0128050349101111,0.0,0.0,0.0,0.0,0.9399153838114144,0.0,29576.0,282.0,73.0,0.0,0.0,0.0,0.0,0.0,0.8536816711533454,0.9881393872573586,168,0.0,0.0,0.0,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
155_UCR_Anomaly_PowerDemand4_18000_24005_24077,155,PowerDemand,raw,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,168,1,29931,73,18000,24005,24077,zscore,sigma,3.0,range,datasets\normalized\zscore,16.517088799970224,0.3290073432378331,0.2106815418284941,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.7945650508296347,0.0152518588135832,0.0,0.0,0.0,0.0,0.9610519687233154,0.0,29615.0,243.0,73.0,0.0,0.0,0.0,0.0,0.0,0.8835007760647844,0.9480471751695568,168,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
155_UCR_Anomaly_PowerDemand4_18000_24005_24077,155,PowerDemand,raw,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,168,1,29931,73,18000,24005,24077,zscore,sigma,3.0,range,datasets\normalized\zscore,16.84396949998336,0.3257544448084911,0.2121605154109629,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.7964534412658272,0.0152715785542902,0.0,0.0,0.0,0.0,0.9622359910413798,0.0,29616.0,242.0,73.0,0.0,0.0,0.0,0.0,0.0,0.8833001854678985,0.9480471751695568,168,0.0,0.0,0.0,,,,,,,,,,,,2.0,,,,,,,,,,,,
155_UCR_Anomaly_PowerDemand4_18000_24005_24077,155,PowerDemand,raw,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,168,1,29931,73,18000,24005,24077,zscore,sigma,3.0,range,datasets\normalized\zscore,16.16289350000443,0.3323869909919736,0.2131568529107235,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.7834709864133153,0.012723447897312,0.0,0.0,0.0,0.0,0.9718575497241444,0.0,29639.0,219.0,73.0,0.0,0.0,0.0,0.0,0.0,0.9218313994333084,0.9480471751695568,168,0.0,0.0,0.0,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
156_UCR_Anomaly_TkeepFifthMARS_3500_5988_6085,156,TkeepFifthMARS,raw,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,98,1,11334,98,3500,5988,6085,zscore,sigma,3.0,range,datasets\normalized\zscore,5.70028259998071,0.0938520406838991,0.0438119697761609,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.99065140474132,0.7184508291547247,1.0,0.5816326530612245,0.7354838709677419,0.6224489795918368,0.2252879500123819,57.0,11236.0,0.0,41.0,1.0,0.6653061224489796,0.7990196078431372,1.0,0.5816326530612245,1.0,0.9987530745490362,98,1.0,0.6653061224489796,0.7990196078431372,,,,,,,,,,,,1.0,,,,,,,,,,,,
156_UCR_Anomaly_TkeepFifthMARS_3500_5988_6085,156,TkeepFifthMARS,raw,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,98,1,11334,98,3500,5988,6085,zscore,sigma,3.0,range,datasets\normalized\zscore,6.128412999998545,0.0919900377231466,0.0454089967327661,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.9906514047413196,0.7184508291547247,1.0,0.5204081632653061,0.6845637583892618,0.6224489795918368,0.228217027921445,51.0,11236.0,0.0,47.0,1.0,0.616326530612245,0.7626262626262627,1.0,0.5204081632653061,1.0,0.998677448745512,98,1.0,0.616326530612245,0.7626262626262627,,,,,,,,,,,,2.0,,,,,,,,,,,,
156_UCR_Anomaly_TkeepFifthMARS_3500_5988_6085,156,TkeepFifthMARS,raw,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,98,1,11334,98,3500,5988,6085,zscore,sigma,3.0,range,datasets\normalized\zscore,5.685987900011241,0.0938969691880879,0.0438891427157973,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.9906105375578498,0.7158423777995095,1.0,0.5714285714285714,0.7272727272727273,0.6224489795918368,0.22556439733548,56.0,11236.0,0.0,42.0,1.0,0.6571428571428571,0.7931034482758621,1.0,0.5714285714285714,1.0,0.9987449717843728,98,1.0,0.6571428571428571,0.7931034482758621,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380,157,TkeepFirstMARS,raw,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,98,1,11406,16,3500,5365,5380,zscore,sigma,3.0,range,datasets\normalized\zscore,5.800027099990984,0.5126222312651777,0.100256462976909,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.996180860403863,0.2448644145846596,0.0730593607305936,1.0,0.1361702127659574,0.25,0.8133916201959047,16.0,11187.0,203.0,0.0,0.050314465408805,1.0,0.0958083832335329,1.0,1.0,0.8824503165441244,1.0,98,0.050314465408805,1.0,0.0958083832335329,,,,,,,,,,,,1.0,,,,,,,,,,,,
157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380,157,TkeepFirstMARS,raw,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,98,1,11406,16,3500,5365,5380,zscore,sigma,3.0,range,datasets\normalized\zscore,6.263400399999227,0.5022012636536277,0.1192082766634226,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.996180860403863,0.2448644145846596,0.082051282051282,1.0,0.1516587677725118,0.25,0.8598260936438955,16.0,11211.0,179.0,0.0,0.0457142857142857,1.0,0.087431693989071,1.0,1.0,0.9034089120885544,1.0,98,0.0457142857142857,1.0,0.087431693989071,,,,,,,,,,,,2.0,,,,,,,,,,,,
157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380,157,TkeepFirstMARS,raw,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,98,1,11406,16,3500,5365,5380,zscore,sigma,3.0,range,datasets\normalized\zscore,5.846141400019405,0.5127830942550515,0.0999947842291728,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.9961314749780508,0.2426276483089112,0.0727272727272727,1.0,0.135593220338983,0.25,0.8127674469425701,16.0,11186.0,204.0,0.0,0.0507936507936507,1.0,0.0966767371601208,1.0,1.0,0.8829531506543605,1.0,98,0.0507936507936507,1.0,0.0966767371601208,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
158_UCR_Anomaly_TkeepForthMARS_3500_5988_6085,158,TkeepForthMARS,raw,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,98,1,11308,98,3500,5988,6085,zscore,sigma,3.0,range,datasets\normalized\zscore,5.727891900023678,0.429103210398547,0.1054851544477243,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.9478253745744508,0.1003050345879616,0.1119402985074626,0.3061224489795918,0.1639344262295081,0.0,0.7455586737417199,30.0,10972.0,238.0,68.0,0.196078431372549,0.3224489795918367,0.2438647939496836,1.0,0.1530612244897959,0.8865004104873581,0.995948777459339,98,0.196078431372549,0.3224489795918367,0.2438647939496836,,,,,,,,,,,,1.0,,,,,,,,,,,,
158_UCR_Anomaly_TkeepForthMARS_3500_5988_6085,158,TkeepForthMARS,raw,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,98,1,11308,98,3500,5988,6085,zscore,sigma,3.0,range,datasets\normalized\zscore,6.172157199995127,0.4204031670720873,0.1186771367100413,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.9478253745744508,0.1003050345879616,0.1163793103448275,0.2755102040816326,0.1636363636363636,0.0,0.7764345772022114,27.0,11005.0,205.0,71.0,0.058695652173913,0.4204081632653061,0.1030095379201778,1.0,0.2755102040816326,0.8988607013039289,0.9954511164210996,98,0.058695652173913,0.4204081632653061,0.1030095379201778,,,,,,,,,,,,2.0,,,,,,,,,,,,
158_UCR_Anomaly_TkeepForthMARS_3500_5988_6085,158,TkeepForthMARS,raw,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,98,1,11308,98,3500,5988,6085,zscore,sigma,3.0,range,datasets\normalized\zscore,5.766347199998563,0.4123643408731922,0.1021055016614859,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.9455078373900854,0.0964626525649224,0.1119402985074626,0.3061224489795918,0.1639344262295081,0.0,0.7186808458576499,30.0,10972.0,238.0,68.0,0.196078431372549,0.3224489795918367,0.2438647939496836,1.0,0.1530612244897959,0.8863664411406006,0.995948777459339,98,0.196078431372549,0.3224489795918367,0.2438647939496836,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340,159,TkeepSecondMARS,raw,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,98,1,11388,11,3500,9330,9340,zscore,sigma,3.0,range,datasets\normalized\zscore,5.97099529998377,0.0804114827272905,0.045702980821491,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.9946942395742606,0.086291470658347,0.1145833333333333,1.0,0.205607476635514,0.0,0.2175204251917635,11.0,11292.0,85.0,0.0,0.1145833333333333,1.0,0.205607476635514,1.0,1.0,0.995836260391055,1.0,98,0.1145833333333333,1.0,0.205607476635514,,,,,,,,,,,,1.0,,,,,,,,,,,,
159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340,159,TkeepSecondMARS,raw,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,98,1,11388,11,3500,9330,9340,zscore,sigma,3.0,range,datasets\normalized\zscore,6.379973700008122,0.0788388722249449,0.0468328299377546,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.9946942395742608,0.086291470658347,0.1145833333333333,1.0,0.205607476635514,0.0,0.2193373620382089,11.0,11292.0,85.0,0.0,0.1145833333333333,1.0,0.205607476635514,1.0,1.0,0.995836260391055,1.0,98,0.1145833333333333,1.0,0.205607476635514,,,,,,,,,,,,2.0,,,,,,,,,,,,
159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340,159,TkeepSecondMARS,raw,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,98,1,11388,11,3500,9330,9340,zscore,sigma,3.0,range,datasets\normalized\zscore,5.988214600016363,0.0804008654480369,0.0456967111156021,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.9946942395742608,0.086291470658347,0.1145833333333333,1.0,0.205607476635514,0.0,0.2174909987948435,11.0,11292.0,85.0,0.0,0.1145833333333333,1.0,0.205607476635514,1.0,1.0,0.995836260391055,1.0,98,0.1145833333333333,1.0,0.205607476635514,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
160_UCR_Anomaly_TkeepThirdMARS_3500_4711_4809,160,TkeepThirdMARS,raw,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,98,1,11308,99,3500,4711,4809,zscore,sigma,3.0,range,datasets\normalized\zscore,5.883241300005466,0.1318720992293177,0.0837596381470063,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.9941127755384156,0.5462699303293242,0.3267326732673267,1.0,0.4925373134328358,0.4545454545454545,0.3831510136703367,99.0,11005.0,204.0,0.0,0.2690217391304347,1.0,0.4239828693790149,1.0,1.0,0.9578673820689462,1.0,98,0.2690217391304347,1.0,0.4239828693790149,,,,,,,,,,,,1.0,,,,,,,,,,,,
160_UCR_Anomaly_TkeepThirdMARS_3500_4711_4809,160,TkeepThirdMARS,raw,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,98,1,11308,99,3500,4711,4809,zscore,sigma,3.0,range,datasets\normalized\zscore,6.396749799983809,0.1293985043781448,0.0854608243428833,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.9941127755384156,0.5462699303293244,0.3245033112582781,0.98989898989899,0.4887780548628428,0.4545454545454545,0.3857809774067949,98.0,11005.0,204.0,1.0,0.3571087216248506,0.595959595959596,0.4466046463334182,1.0,0.494949494949495,0.957727870089042,0.9999995533688496,98,0.3571087216248506,0.595959595959596,0.4466046463334182,,,,,,,,,,,,2.0,,,,,,,,,,,,
160_UCR_Anomaly_TkeepThirdMARS_3500_4711_4809,160,TkeepThirdMARS,raw,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,98,1,11308,99,3500,4711,4809,zscore,sigma,3.0,range,datasets\normalized\zscore,5.921792099979939,0.1319735912439904,0.0837033822356616,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.994198384955812,0.5579357385808212,0.3267326732673267,1.0,0.4925373134328358,0.4545454545454545,0.3830837379509755,99.0,11005.0,204.0,0.0,0.2690217391304347,1.0,0.4239828693790149,1.0,1.0,0.9578673820689462,1.0,98,0.2690217391304347,1.0,0.4239828693790149,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995,161,WalkingAceleration,raw,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,115,1,6684,232,1500,2764,2995,zscore,sigma,3.0,range,datasets\normalized\zscore,5.067035200016107,0.5104015211699882,0.1864826062165981,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.8354115671163178,0.1035809784196208,0.0,0.0,0.0,0.0,1.0698493398197826,0.0,6452.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,,0.0,115,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995,161,WalkingAceleration,raw,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,115,1,6684,232,1500,2764,2995,zscore,sigma,3.0,range,datasets\normalized\zscore,5.2640545000031125,0.4971938100732225,0.1992625912728009,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.835432945143981,0.1035857942914067,0.0,0.0,0.0,0.0,1.0949815838916253,0.0,6452.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,,0.0,115,0.0,0.0,0.0,,,,,,,,,,,,2.0,,,,,,,,,,,,
161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995,161,WalkingAceleration,raw,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,115,1,6684,232,1500,2764,2995,zscore,sigma,3.0,range,datasets\normalized\zscore,4.887631999998121,0.5158923622833915,0.1890013291199637,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.8090431061205293,0.0897511526169914,0.0,0.0,0.0,0.0,1.0828963496432826,0.0,6452.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,,0.0,115,0.0,0.0,0.0,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979,162,WalkingAceleration,raw,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,115,1,6684,60,2700,5920,5979,zscore,sigma,3.0,range,datasets\normalized\zscore,5.205422600003658,0.4779314463372592,0.1917721975877777,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.987867351046699,0.2478616335926134,0.0,0.0,0.0,0.05,1.0532480391005925,0.0,6624.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,,0.0,115,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979,162,WalkingAceleration,raw,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,115,1,6684,60,2700,5920,5979,zscore,sigma,3.0,range,datasets\normalized\zscore,5.482432799995877,0.4657003140860248,0.2028132546603678,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.987867351046699,0.2478616335926134,0.0,0.0,0.0,0.05,1.0741400780671284,0.0,6624.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,,0.0,115,0.0,0.0,0.0,,,,,,,,,,,,2.0,,,,,,,,,,,,
162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979,162,WalkingAceleration,raw,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,115,1,6684,60,2700,5920,5979,zscore,sigma,3.0,range,datasets\normalized\zscore,5.088741799991112,0.4828302013046093,0.1935211742754351,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.9878648349436392,0.2478272338678112,0.0,0.0,0.0,0.05,1.0633937241309146,0.0,6624.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,,0.0,115,0.0,0.0,0.0,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
163_UCR_Anomaly_apneaecg2_10000_20950_21100,163,apneaecg,raw,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,40,1,38501,151,10000,20950,21100,zscore,sigma,3.0,range,datasets\normalized\zscore,15.280098400020506,0.7676239981504561,0.1843969506376655,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.2363806695044768,0.0026275816793519,0.0,0.0,0.0,0.0,1.320814850063453,0.0,38350.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,,0.0,40,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
