family,algorithm_display,algorithm_superfamily,algorithm_category,evaluation_mode,dataset_count,mean_roc_auc,mean_f1,mean_evaluation_f1,mean_range_f1,mean_affiliation_precision,mean_affiliation_recall,mean_runtime_seconds
CHARISfive,Isolation Forest | Max samples auto,Density-based,Tree,range,3,0.6467091300719344,0.005873715124816433,0.008701056556867601,0.008701056556867601,0.556383654036143,0.9427605871330825,0.9278071666679656
weallwalk,Local Outlier Factor | Baseline,Distance-based,Proximity,range,3,0.908659508565601,0.024997462554555035,0.007603799917530967,0.007603799917530967,0.5165214469489627,0.9897265515820021,0.09995349999129145
weallwalk,Local Outlier Factor | Leaf size 60,Distance-based,Proximity,range,3,0.908659508565601,0.024997462554555035,0.007603799917530967,0.007603799917530967,0.5165214469489627,0.9897265515820021,0.0982714999991003
weallwalk,Local Outlier Factor | Search brute,Distance-based,Proximity,range,3,0.908659508565601,0.024997462554555035,0.007603799917530967,0.007603799917530967,0.5165214469489627,0.9897265515820021,0.09699426667066287
CHARISfive,OCSVM | Gamma 0.1,Density-based,Distribution,range,3,0.6269400836384923,0.005649717514124267,0.0038748962081372666,0.0038748962081372666,0.6358188694988106,0.9989992760416296,0.7040584333396206
CHARISfive,HBOS | Alpha 0.05,Density-based,Distribution,range,3,0.7264652298880763,0.0,0.0,0.0,0.5513378253885644,0.8735392936951175,0.49444896665712196
CHARISfive,HBOS | Baseline,Density-based,Distribution,range,3,0.7216471475025519,0.0,0.0,0.0,0.5428051898245143,0.8333225068114825,0.5137299333194582
CHARISfive,HBOS | Bins 20,Density-based,Distribution,range,3,0.7222227296194182,0.0,0.0,0.0,0.5490207592072947,0.8733949673958108,0.5232960666568639
CHARISfive,HBOS | Tol 0.2,Density-based,Distribution,range,3,0.7216471475025519,0.0,0.0,0.0,0.5428051898245143,0.8333225068114825,0.4899624999961816
CHARISfive,OCSVM | Kernel linear,Density-based,Distribution,range,3,0.4258166910141307,0.0,0.0,0.0,0.6118981963948188,0.5531707955465921,0.17855613333328316
CHARISfive,PCA | Baseline,Density-based,Encoding,range,3,0.5540831756968588,0.0,0.0,0.0,0.49913635384302485,0.9460101565976217,0.05291146666665247
CHARISfive,PCA | Components 0.95,Density-based,Encoding,range,3,0.5346899206412598,0.0,0.0,0.0,0.5001643662798879,0.9460101565976217,0.03964219999033953
CHARISfive,PCA | Score comps 2,Density-based,Encoding,range,3,0.5533996130599871,0.0,0.0,0.0,0.4869366641919815,0.9456000891774016,0.0288004999941525
CHARISfive,PCA | Standardize off,Density-based,Encoding,range,3,0.5540779713003267,0.0,0.0,0.0,0.49888100820180686,0.9460101565976217,0.036229766672477064
CHARISfive,PCA | Weighted off,Density-based,Encoding,range,3,0.5508558245844911,0.0,0.0,0.0,0.4985758517650858,0.9460101565976217,0.05241736666842667
CHARISfive,PCA | Whiten on,Density-based,Encoding,range,3,0.5540831756968588,0.0,0.0,0.0,0.49913635384302485,0.9460101565976217,0.051833399978931965
MesoplodonDensirostris,DAMP | Baseline,Distance-based,Discord,range,3,0.7974730150168995,0.0,0.0,0.0,,0.0,13.114821199997095
MesoplodonDensirostris,DAMP | Start x2,Distance-based,Discord,range,3,0.5583567737414711,0.0,0.0,0.0,,0.0,20.01196743332548
MesoplodonDensirostris,DAMP | x_lag x8,Distance-based,Discord,range,3,0.800421631648412,0.0,0.0,0.0,,0.0,14.066863866668427
MesoplodonDensirostris,HBOS | Alpha 0.05,Density-based,Distribution,range,3,0.5044434125990018,0.0,0.0,0.0,0.3468841411724654,0.37984621829434734,0.4069137999904342
MesoplodonDensirostris,HBOS | Baseline,Density-based,Distribution,range,3,0.4872983318066864,0.0,0.0,0.0,0.3470113959707071,0.3798327049634464,0.4059580999989218
MesoplodonDensirostris,HBOS | Bins 20,Density-based,Distribution,range,3,0.4723491048543653,0.0,0.0,0.0,0.3560209001837447,0.3825488844745341,0.407895233326902
MesoplodonDensirostris,HBOS | Tol 0.2,Density-based,Distribution,range,3,0.4872983318066864,0.0,0.0,0.0,0.3470113959707071,0.3798327049634464,0.40266143332701176
MesoplodonDensirostris,Isolation Forest | Baseline,Density-based,Tree,range,3,0.7037834483091899,0.0,0.0,0.0,0.3638755053280745,0.5563843731841461,0.6503901666631767
MesoplodonDensirostris,Isolation Forest | Bootstrap on,Density-based,Tree,range,3,0.7006738029593125,0.0,0.0,0.0,0.3598603303673966,0.7085850191213631,0.5545115333322125
MesoplodonDensirostris,Isolation Forest | Max feat 0.6,Density-based,Tree,range,3,0.6986786013785613,0.0,0.0,0.0,0.35793218969295365,0.5542357535708976,1.36651890000212
MesoplodonDensirostris,Isolation Forest | Max samples auto,Density-based,Tree,range,3,0.7037834483091899,0.0,0.0,0.0,0.3638755053280745,0.5563843731841461,0.64266700000735
MesoplodonDensirostris,Isolation Forest | Seed 7,Density-based,Tree,range,3,0.6932004145179977,0.0,0.0,0.0,0.35688537623889954,0.36871123363197794,0.679279666665631
MesoplodonDensirostris,Isolation Forest | Trees 400,Density-based,Tree,range,3,0.7036000310229514,0.0,0.0,0.0,0.35689897895528544,0.3696706801259442,1.2926204999967013
MesoplodonDensirostris,Matrix Profile | Baseline,Distance-based,Discord,range,3,0.5284833696872985,0.0,0.0,0.0,0.29335230977681104,0.47118282185375876,0.40646773332264274
MesoplodonDensirostris,Matrix Profile | Subseq x1,Distance-based,Discord,range,3,0.23102053513239415,0.0,0.0,0.0,0.3552228197084246,0.5542627802326995,0.3737066666653845
MesoplodonDensirostris,PCA | Baseline,Density-based,Encoding,range,3,0.6574065015387283,0.0,0.0,0.0,0.3566061867473702,0.3686301536465723,0.04968796666556343
MesoplodonDensirostris,PCA | Components 0.95,Density-based,Encoding,range,3,0.6580038961177209,0.0,0.0,0.0,0.3565830034719737,0.3686301536465723,0.028348266670945966
MesoplodonDensirostris,PCA | Score comps 2,Density-based,Encoding,range,3,0.6574184139465401,0.0,0.0,0.0,0.3566061867473702,0.3686301536465723,0.025193100009346336
MesoplodonDensirostris,PCA | Standardize off,Density-based,Encoding,range,3,0.6574734137868632,0.0,0.0,0.0,0.356609770537605,0.3686166403156714,0.0382603333370449
MesoplodonDensirostris,PCA | Weighted off,Density-based,Encoding,range,3,0.6571115638389313,0.0,0.0,0.0,0.35654213512034394,0.3686301536465723,0.05118286667857316
MesoplodonDensirostris,PCA | Whiten on,Density-based,Encoding,range,3,0.6574065015387283,0.0,0.0,0.0,0.3566061867473702,0.3686301536465723,0.05553666666188894
MesoplodonDensirostris,SAND | Alpha 0.7,Distance-based,Clustering,range,3,0.8178392615726507,0.0,0.0,0.0,0.4518831808193756,0.5750733098201376,10.902976833322706
MesoplodonDensirostris,SAND | Baseline,Distance-based,Clustering,range,3,0.7845193275859766,0.0,0.0,0.0,0.46540090343762586,0.5149660139727842,9.552414300007513
MesoplodonDensirostris,SAND | Batch 1000,Distance-based,Clustering,range,3,0.8027276541393759,0.0,0.0,0.0,0.37856721826506246,0.5046958824880745,10.752171433327021
MesoplodonDensirostris,SAND | Init 3000,Distance-based,Clustering,range,3,0.8202660978449693,0.0,0.0,0.0,0.43573685106305643,0.4412102539154876,11.312754633341683
MesoplodonDensirostris,SAND | Overlap 64,Distance-based,Clustering,range,3,0.8319300347960586,0.0,0.0,0.0,0.5215990238891561,0.7302333752246591,8.741886566664713
MesoplodonDensirostris,SAND | Subseq x2,Distance-based,Clustering,range,3,0.6472542575874857,0.0,0.0,0.0,0.44574181699612864,0.6453156038431912,5.983598799997708
MesoplodonDensirostris,SAND | k = 3,Distance-based,Clustering,range,3,0.8115616761112628,0.0,0.0,0.0,0.3982607975970618,0.441129173930082,6.397028399990329
TkeepThirdMARS,HBOS | Alpha 0.05,Density-based,Distribution,range,3,0.3374849395011765,0.0,0.0,0.0,0.6366289352670675,0.2140372597571041,0.3987911333388183
TkeepThirdMARS,HBOS | Baseline,Density-based,Distribution,range,3,0.3339202835143597,0.0,0.0,0.0,0.6365405022992572,0.2139783044452305,0.3909061999972134
TkeepThirdMARS,HBOS | Bins 20,Density-based,Distribution,range,3,0.4338883527035904,0.0,0.0,0.0,0.5387795702020659,0.5573340407970758,0.3895346000014494
TkeepThirdMARS,HBOS | Tol 0.2,Density-based,Distribution,range,3,0.3339202835143597,0.0,0.0,0.0,0.6365405022992572,0.2139783044452305,0.39178719999229844
TkeepThirdMARS,Isolation Forest | Baseline,Density-based,Tree,range,3,0.4700756036289982,0.0,0.0,0.0,0.469965953307393,0.4748260818299728,0.47533583334491897
TkeepThirdMARS,Isolation Forest | Bootstrap on,Density-based,Tree,range,3,0.47073674863843484,0.0,0.0,0.0,0.6413135553776553,0.5989270133239004,0.43169856667130563
TkeepThirdMARS,Isolation Forest | Max samples auto,Density-based,Tree,range,3,0.4700756036289982,0.0,0.0,0.0,0.469965953307393,0.4748260818299728,0.4835456666672447
TkeepThirdMARS,Isolation Forest | Trees 400,Density-based,Tree,range,3,0.47116419495757517,0.0,0.0,0.0,0.4775918549391735,0.44257752623511387,0.919245433343652
weallwalk,DAMP | Baseline,Distance-based,Discord,range,3,0.64208723921575,0.0,0.0,0.0,,0.0,4.366592233321474
weallwalk,DAMP | Start x2,Distance-based,Discord,range,3,0.660208808923744,0.0,0.0,0.0,,0.0,5.807638933338846
weallwalk,DAMP | x_lag x8,Distance-based,Discord,range,3,0.6380069107383011,0.0,0.0,0.0,,0.0,4.286175166673881
weallwalk,HBOS | Alpha 0.05,Density-based,Distribution,range,3,0.6744022411059015,0.0,0.0,0.0,,0.0,0.0861070333339739
weallwalk,HBOS | Baseline,Density-based,Distribution,range,3,0.683649179261406,0.0,0.0,0.0,,0.0,0.08900883333020217
weallwalk,HBOS | Bins 20,Density-based,Distribution,range,3,0.650237016389753,0.0,0.0,0.0,,0.0,0.0874112666545746
weallwalk,HBOS | Tol 0.2,Density-based,Distribution,range,3,0.683649179261406,0.0,0.0,0.0,,0.0,0.08521283333539027
weallwalk,Isolation Forest | Baseline,Density-based,Tree,range,3,0.7417557398320348,0.0,0.0,0.0,,0.0,0.41995676668011583
weallwalk,Isolation Forest | Bootstrap on,Density-based,Tree,range,3,0.7444860330242262,0.0,0.0,0.0,,0.0,0.3861013000132516
weallwalk,Isolation Forest | Max feat 0.6,Density-based,Tree,range,3,0.7351104339502458,0.0,0.0,0.0,,0.0,0.4997342000036345
weallwalk,Isolation Forest | Max samples auto,Density-based,Tree,range,3,0.7417557398320348,0.0,0.0,0.0,,0.0,0.42105446665664203
weallwalk,Isolation Forest | Seed 7,Density-based,Tree,range,3,0.7548717676048122,0.0,0.0,0.0,,0.0,0.42049076666201773
weallwalk,Isolation Forest | Trees 400,Density-based,Tree,range,3,0.7463853193874876,0.0,0.0,0.0,,0.0,0.8256174999987707
weallwalk,OCSVM | Kernel linear,Density-based,Distribution,range,3,0.43560268319060547,0.0,0.0,0.0,0.591326600009146,0.9078964242547384,0.015593300010853703
weallwalk,PCA | Baseline,Density-based,Encoding,range,3,0.7167442855289038,0.0,0.0,0.0,,0.0,0.010993599998376602
weallwalk,PCA | Components 0.95,Density-based,Encoding,range,3,0.7168523534701773,0.0,0.0,0.0,,0.0,0.009140699995138333
weallwalk,PCA | Score comps 2,Density-based,Encoding,range,3,0.716908854218213,0.0,0.0,0.0,,0.0,0.0078348333384686
weallwalk,PCA | Standardize off,Density-based,Encoding,range,3,0.716706691009474,0.0,0.0,0.0,,0.0,0.007424700005988866
weallwalk,PCA | Weighted off,Density-based,Encoding,range,3,0.7167630029272227,0.0,0.0,0.0,,0.0,0.0105478000089836
weallwalk,PCA | Whiten on,Density-based,Encoding,range,3,0.7167442855289038,0.0,0.0,0.0,,0.0,0.010569400018236233
weallwalk,SAND | Alpha 0.7,Distance-based,Clustering,range,3,0.8379345713114255,0.0,0.0,0.0,0.2885205026148933,0.2051707779886148,2.5662157666811254
weallwalk,SAND | Baseline,Distance-based,Clustering,range,3,0.7937700815472245,0.0,0.0,0.0,,0.0,2.1591032666522856
weallwalk,SAND | Batch 1000,Distance-based,Clustering,range,3,0.8299778420376497,0.0,0.0,0.0,0.6160673556850194,0.4750063189930316,2.268740233334635
weallwalk,SAND | Init 3000,Distance-based,Clustering,range,3,0.8100644952830648,0.0,0.0,0.0,0.5043764665584114,0.5308393320913902,2.3788085999937416
weallwalk,SAND | Overlap 64,Distance-based,Clustering,range,3,0.8286300556260254,0.0,0.0,0.0,0.26697887779212354,0.2676561997085287,0.9968626666717076
weallwalk,SAND | Subseq x2,Distance-based,Clustering,range,3,0.8191987122876209,0.0,0.0,0.0,0.5485527321360336,0.26706788944083554,1.7724570000039723
weallwalk,SAND | k = 3,Distance-based,Clustering,range,3,0.8047803140708337,0.0,0.0,0.0,,0.0,1.6265042333301
TkeepFifthMARS,Matrix Profile | Baseline,Distance-based,Discord,range,2,0.999757975457894,0.8559604859164331,0.855960485916433,0.855960485916433,0.9973585427984504,1.0,0.13165529999241696
ltstdbs30791AS,PCA | Baseline,Density-based,Encoding,range,2,0.9996164635680338,0.7960396039603961,0.796039603960396,0.796039603960396,0.9983181818181818,1.0,1.9818622000166217
ltstdbs30791AS,PCA | Components 0.95,Density-based,Encoding,range,2,0.9996163273851368,0.7960396039603961,0.796039603960396,0.796039603960396,0.9983181818181818,1.0,0.5123550499847624
ltstdbs30791AS,PCA | Score comps 2,Density-based,Encoding,range,2,0.9996164635680338,0.7960396039603961,0.796039603960396,0.796039603960396,0.9983181818181818,1.0,0.2743123499967623
ltstdbs30791AS,PCA | Standardize off,Density-based,Encoding,range,2,0.9996190056487758,0.7960396039603961,0.796039603960396,0.796039603960396,0.9983181818181818,1.0,1.7720122000027914
ltstdbs30791AS,PCA | Weighted off,Density-based,Encoding,range,2,0.9996164635680336,0.7960396039603961,0.796039603960396,0.796039603960396,0.9983181818181818,1.0,1.9097626000002492
ltstdbs30791AS,PCA | Whiten on,Density-based,Encoding,range,2,0.9996164635680338,0.7960396039603961,0.796039603960396,0.796039603960396,0.9983181818181818,1.0,1.9094548499851953
TkeepFifthMARS,DAMP | Baseline,Distance-based,Discord,range,2,0.9456164496770585,0.6562991494142192,0.5806911746144879,0.5806911746144879,0.982000630459773,0.9986562915266689,5.5448552499874495
TkeepFifthMARS,DAMP | x_lag x8,Distance-based,Discord,range,2,0.9455960160853234,0.6521935775667119,0.5777330948308503,0.5777330948308503,0.982000630459773,0.9986522401443372,5.550377949999529
TkeepFifthMARS,SAND | Subseq x2,Distance-based,Clustering,range,2,0.9970979758938108,0.6214860636747952,0.5386436983151213,0.5386436983151213,0.8800566456553665,0.999927975425215,1.6316710999963107
TkeepFifthMARS,SAND | Overlap 64,Distance-based,Clustering,range,2,0.9959977404988338,0.6410027302060064,0.5257575685892165,0.5257575685892165,0.8676352243197021,0.9999221234285138,15.245996100013144
TkeepFifthMARS,SAND | k = 3,Distance-based,Clustering,range,2,0.9952725750321489,0.6275841809569273,0.5245713757391697,0.5245713757391697,0.8650011243366746,0.9998969148273391,9.533336649998091
TkeepFifthMARS,SAND | Init 3000,Distance-based,Clustering,range,2,0.9963496523564926,0.6117845117845118,0.5172378081225266,0.5172378081225266,0.8724085325515312,0.9999239240428834,12.076851099991472
TkeepFifthMARS,DAMP | Start x2,Distance-based,Discord,range,2,0.9586158466590623,0.5706283358875442,0.5031308502540681,0.5031308502540681,0.8680337808183229,0.9986184786249068,6.113026199993328
qtdbSel100MLII,SAND | k = 3,Distance-based,Clustering,range,2,0.9560981747799493,0.5344921935903981,0.5023676489268014,0.5023676489268014,0.9407460905349794,0.9964140482128013,15.52264870001818
ltstdbs30791AS,HBOS | Alpha 0.05,Density-based,Distribution,range,2,0.998143373172278,0.8105515587529977,0.49511400368560515,0.49511400368560515,0.9713070917508418,0.9999072817729534,4.675736050005071
ltstdbs30791AI,SAND | k = 3,Distance-based,Clustering,range,2,0.998103435115115,0.6147821611582269,0.48731473946282206,0.48731473946282206,0.7567759836238604,0.9999517318171893,23.64014080000925
qtdbSel100MLII,SAND | Alpha 0.7,Distance-based,Clustering,range,2,0.9167340609926585,0.4775060570671593,0.4764040227653178,0.4764040227653178,0.9762685897435897,0.9960690357439734,14.434157549985684
TkeepFifthMARS,Matrix Profile | Subseq x4,Distance-based,Discord,range,2,0.996767632827428,0.4757533802692432,0.47575338026924324,0.47575338026924324,0.9874516829273727,1.0,0.1110270000062882
ltstdbs30791AI,SAND | Alpha 0.7,Distance-based,Clustering,range,2,0.9846198801066375,0.5503260518452717,0.4334399402066953,0.4334399402066953,0.8260624955472594,0.9994395749279545,23.36988174999715
ltstdbs30791ES,SAND | Baseline,Distance-based,Clustering,range,2,0.9980142263917188,0.584933906673037,0.4197199505938171,0.4197199505938171,0.7370828459370555,0.9999716870194483,81.07018740000785
ltstdbs30791ES,SAND | Init 3000,Distance-based,Clustering,range,2,0.9984091567927258,0.591375612745098,0.4179268259968419,0.4179268259968419,0.7573430806281146,0.9999855269108999,82.89258104999317
qtdbSel100MLII,SAND | Baseline,Distance-based,Clustering,range,2,0.9647934119227422,0.47748557065723324,0.4038094516344559,0.4038094516344559,0.7359344387833873,0.9965475062344139,14.039762950007571
TkeepFifthMARS,SAND | Alpha 0.7,Distance-based,Clustering,range,2,0.9913216265502286,0.48567257091515853,0.4013665785162768,0.4013665785162768,0.5274489514913397,0.9998262407133314,9.206165300012799
TkeepFifthMARS,OCSVM | Baseline,Density-based,Distribution,range,2,0.7970363118547525,0.3546416116667147,0.401230460831569,0.401230460831569,0.9918269464926301,0.9968964160571587,0.119399750008597
ltstdbs30791ES,SAND | Overlap 64,Distance-based,Clustering,range,2,0.9985258655353682,0.555619768134216,0.398134047545573,0.398134047545573,0.7101128911011578,0.9999821800090457,130.0945021499938
qtdbSel100MLII,SAND | Overlap 64,Distance-based,Clustering,range,2,0.9673434576334934,0.4808369659982563,0.39553050092658115,0.39553050092658115,0.8186733129615482,0.9965820448877805,33.71642914999393
ltstdbs30791ES,SAND | Alpha 0.7,Distance-based,Clustering,range,2,0.9974272781060844,0.5920516541321911,0.39312735590958214,0.39312735590958214,0.7377486133486766,0.9998300768882858,84.37116104998859
TkeepFifthMARS,SAND | Baseline,Distance-based,Clustering,range,2,0.9964059582537179,0.5081814989660958,0.38738834523516225,0.38738834523516225,0.6136442699212058,0.999933377268324,12.410710299998755
TkeepFifthMARS,Matrix Profile | Subseq x1,Distance-based,Discord,range,2,0.955605070436861,0.5155438596491229,0.383648667895323,0.383648667895323,0.9719763150393392,0.9988003406762388,0.10174235000158655
TkeepFifthMARS,OCSVM | Gamma 0.1,Density-based,Distribution,range,2,0.7729214950487138,0.27610121193394443,0.38363994170228777,0.38363994170228777,0.9911675103214637,0.9968363205525725,0.10082614999555516
ltstdbs30791AS,HBOS | Baseline,Density-based,Distribution,range,2,0.9974461621344544,0.7935454376132343,0.3823837279852613,0.3823837279852613,0.9396382342541605,0.9998953414744459,4.792281300004106
ltstdbs30791AS,HBOS | Tol 0.2,Density-based,Distribution,range,2,0.9974461621344544,0.7935454376132343,0.3823837279852613,0.3823837279852613,0.9396382342541605,0.9998953414744459,4.745959149993723
TkeepFifthMARS,OCSVM | Train frac 0.20,Density-based,Distribution,range,2,0.8116163606774145,0.3295807453416149,0.3806635680379747,0.3806635680379747,0.9906160982127101,0.9968932649820119,0.17711774999042967
qtdbSel100MLII,SAND | Init 3000,Distance-based,Clustering,range,2,0.9660151455881731,0.4943542821523186,0.37477245861209973,0.37477245861209973,0.7576342160265741,0.9967263092269326,17.067038100009086
ltstdbs30791ES,SAND | Batch 1000,Distance-based,Clustering,range,2,0.996594020354259,0.5929041213603463,0.36873639246219325,0.36873639246219325,0.7538335830835832,0.9996560379918589,34.24336605001008
qtdbSel100MLII,SAND | Subseq x2,Distance-based,Clustering,range,2,0.9298512898806397,0.4372609794287132,0.3685224881799184,0.3685224881799184,0.7487276553185376,0.9964375311720698,21.828401999984635
ltstdbs30791AI,SAND | Init 3000,Distance-based,Clustering,range,2,0.9976377900917786,0.6157064431870476,0.36609556915892194,0.36609556915892194,0.8130789621845065,0.9999198632924504,23.296488350024447
TkeepFifthMARS,SAND | Batch 1000,Distance-based,Clustering,range,2,0.9653655160889559,0.4359105941384422,0.36456978657391415,0.36456978657391415,0.6613720591437773,0.9999239240428834,14.937389850005275
ltstdbs30791ES,SAND | k = 3,Distance-based,Clustering,range,2,0.9984707114621243,0.5965627701225403,0.3601634632634022,0.3601634632634022,0.7687153650211718,0.9999713251922208,49.73181865000515
TkeepFifthMARS,OCSVM | Nu 0.10,Density-based,Distribution,range,2,0.7979694458773186,0.34999318336741647,0.35109968845990414,0.35109968845990414,0.9912418127967746,0.9969256760406651,0.1642714499903377
TkeepForthMARS,Local Outlier Factor | Metric manhattan,Distance-based,Proximity,range,2,0.9493700959420343,0.29704827136333983,0.34052318722552455,0.34052318722552455,0.7986356370904939,0.998525515618345,1.8756030500080667
TkeepForthMARS,Local Outlier Factor | p = 1,Distance-based,Proximity,range,2,0.9493700959420343,0.29704827136333983,0.34052318722552455,0.34052318722552455,0.7986356370904939,0.998525515618345,1.8712350499990862
ltstdbs30791AS,SAND | Alpha 0.7,Distance-based,Clustering,range,2,0.9961153374716591,0.4649584017710491,0.3378018073810657,0.3378018073810657,0.6986621723927271,0.9998085029398462,83.42064309999114
ltstdbs30791ES,SAND | Subseq x2,Distance-based,Clustering,range,2,0.9976718625889149,0.544927462630982,0.32545392612966917,0.32545392612966917,0.7098102452414397,0.9999672094075078,35.47165095002856
TkeepSecondMARS,OCSVM | Gamma 0.1,Density-based,Distribution,range,2,0.9958888347303569,0.2446428571428571,0.3223443223443223,0.3223443223443223,0.9960449087012517,0.9999002139413098,0.10477979999268425
TkeepForthMARS,Isolation Forest | Trees 400,Density-based,Tree,range,2,0.8862964008083162,0.40606060606060607,0.3213296398891967,0.3213296398891967,0.7492712718415929,0.9423631364466549,0.9168008999986341
ltstdbs30791AI,SAND | Batch 1000,Distance-based,Clustering,range,2,0.9961199510120795,0.5774179170999851,0.3197039938024473,0.3197039938024473,0.7469971273813067,0.9997549359203307,37.88619799999287
qtdbSel100MLII,Matrix Profile | Baseline,Distance-based,Discord,range,2,0.988342241965949,0.6034115702479339,0.3191922234735805,0.3191922234735805,0.6811046345029879,0.9999251870324192,0.5551723499957006
TkeepForthMARS,Matrix Profile | Subseq x1,Distance-based,Discord,range,2,0.9846278832674908,0.42230830579924805,0.3078321167883211,0.3078321167883211,0.8673041868437081,0.9993489348339265,0.10431670000252775
ltstdbs30791AI,SAND | Baseline,Distance-based,Clustering,range,2,0.9946117201980513,0.4944684727979015,0.30715925750777245,0.30715925750777245,0.7391755903318863,0.9998153930381943,23.65011864999542
ltstdbs30791AI,HBOS | Baseline,Density-based,Distribution,range,2,0.9855453429181122,0.2620092582536925,0.2937696135912321,0.2937696135912321,0.5905285513839686,0.9998422086953115,4.6870363500202075
ltstdbs30791AI,HBOS | Tol 0.2,Density-based,Distribution,range,2,0.9855453429181122,0.2620092582536925,0.2937696135912321,0.2937696135912321,0.5905285513839686,0.9998422086953115,4.613149450015044
ltstdbs30791AS,SAND | Baseline,Distance-based,Clustering,range,2,0.9982381564685197,0.5228319031662921,0.2935078072723373,0.2935078072723373,0.7168035074316808,0.9999858435097241,86.08076429998619
ltstdbs30791AI,HBOS | Alpha 0.05,Density-based,Distribution,range,2,0.9868044260653742,0.26420983922690233,0.2924632585711987,0.2924632585711987,0.5923011855603886,0.9998535111623608,4.601962450018618
TkeepForthMARS,Isolation Forest | Max feat 0.6,Density-based,Tree,range,2,0.8885615976988477,0.4431818181818182,0.29190751445086704,0.29190751445086704,0.7552435904269494,0.9430699234062213,1.1568485500029055
ltstdbs30791AI,SAND | Subseq x2,Distance-based,Clustering,range,2,0.9982960452556431,0.5316904280149597,0.2879872006213946,0.2879872006213946,0.7473298405541444,0.9999785474743064,14.385391899995739
ltstdbs30791AS,SAND | Batch 1000,Distance-based,Clustering,range,2,0.9937674989348229,0.43240832613172014,0.28042980468601664,0.28042980468601664,0.6696964126790947,0.9997516960651289,39.75221919998876
TkeepForthMARS,OCSVM | Baseline,Density-based,Distribution,range,2,0.6246058548307816,0.25263157894736843,0.27729083665338644,0.27729083665338644,0.9530194091139786,0.9551861423734687,0.1072343499981798
TkeepForthMARS,OCSVM | Gamma 0.1,Density-based,Distribution,range,2,0.6164102750823791,0.25263157894736843,0.27729083665338644,0.27729083665338644,0.9530680472462745,0.9551861423734687,0.10445970000000665
TkeepForthMARS,OCSVM | Train frac 0.20,Density-based,Distribution,range,2,0.6404390212820186,0.25,0.27412367073651045,0.27412367073651045,0.9528887475633896,0.9550092764378479,0.17649835000338493
TkeepSecondMARS,OCSVM | Baseline,Density-based,Distribution,range,2,0.9958608676196793,0.22250639386189255,0.27047511530519697,0.27047511530519697,0.9963535023015916,0.9999680684612191,0.10741394999786275
ltstdbs30791AS,SAND | Subseq x2,Distance-based,Clustering,range,2,0.9978878486633966,0.48257609553549974,0.2652518018590005,0.2652518018590005,0.7094103905333584,0.9999737675260063,39.058110700018005
TkeepFifthMARS,Local Outlier Factor | Metric manhattan,Distance-based,Proximity,range,2,0.8167542737992313,0.22163038767492904,0.26096111187554444,0.26096111187554444,0.7645938317032979,0.9986013727883953,1.861978849992738
TkeepFifthMARS,Local Outlier Factor | p = 1,Distance-based,Proximity,range,2,0.8167542737992313,0.22163038767492904,0.26096111187554444,0.26096111187554444,0.7645938317032979,0.9986013727883953,1.8948835000046524
qtdbSel1005V,Matrix Profile | Baseline,Distance-based,Discord,range,2,0.9960821611701085,0.5626303877074841,0.260881338874081,0.260881338874081,0.7123211073345831,0.9999331204501731,0.7946851000015158
TkeepForthMARS,Isolation Forest | Baseline,Density-based,Tree,range,2,0.8714604307378615,0.35947712418300654,0.2590725806451613,0.2590725806451613,0.7339224653426988,0.9403571518809151,0.4598003999999491
TkeepForthMARS,Isolation Forest | Max samples auto,Density-based,Tree,range,2,0.8714604307378615,0.35947712418300654,0.2590725806451613,0.2590725806451613,0.7339224653426988,0.9403571518809151,0.4666694000043208
TkeepFifthMARS,Local Outlier Factor | Neighbors 10,Distance-based,Proximity,range,2,0.7474008471313054,0.1766674003962139,0.2545403041826886,0.2545403041826886,0.7590057761854686,0.9988064177497361,0.17928055000083987
ltstdbs30791AI,HBOS | Bins 20,Density-based,Distribution,range,2,0.99314143313688,0.32262246838518027,0.25111937074845503,0.25111937074845503,0.6965098071885096,0.9998781549728684,4.721134799998254
TkeepForthMARS,SAND | k = 3,Distance-based,Clustering,range,2,0.916472173169,0.24615384615384614,0.2489669421487603,0.2489669421487603,0.6325058265739733,0.9371223551323606,8.312567200002377
ltstdbs30791AI,SAND | Overlap 64,Distance-based,Clustering,range,2,0.9989392652630416,0.5667345915303408,0.2489063517775542,0.2489063517775542,0.7009645666660728,0.9999953017195795,70.90364300002693
ltstdbs30791AS,SAND | Init 3000,Distance-based,Clustering,range,2,0.9972013052858302,0.5391810785577735,0.247832338919136,0.247832338919136,0.7544552036997871,0.9999478064224333,90.45746314999997
s20101m,SAND | Init 3000,Distance-based,Clustering,range,2,0.9995903021465835,0.3280915466961978,0.24656203663245058,0.24656203663245058,0.5567933284659414,1.0,19.22288299998036
TkeepForthMARS,Local Outlier Factor | Neighbors 10,Distance-based,Proximity,range,2,0.9612294962588068,0.2443250240847784,0.24592061941459528,0.24592061941459528,0.7437472961914336,0.9986107902658764,0.18135954999888781
TkeepFifthMARS,Local Outlier Factor | Baseline,Distance-based,Proximity,range,2,0.8222241192667881,0.26371749399323313,0.2445965768990346,0.2445965768990346,0.7956977026297674,0.9987175124152361,0.18663944999570956
TkeepFifthMARS,Local Outlier Factor | Leaf size 60,Distance-based,Proximity,range,2,0.8222241192667881,0.26371749399323313,0.2445965768990346,0.2445965768990346,0.7956977026297674,0.9987175124152361,0.1934359500010032
